 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I6.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I6.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I6.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I6.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I6.W.LCIT.2B_S00.4.000,STS.Q.I6.W.LCIT.2B_S00.4.000,STS.Q.I6.W.LCIW.2B_S00.4.000,STS.Q.I6.W.LCIO.2B_S00.4.000,STS.Q.I6.W.LCIT.NS0020.4.000,STS.Q.I6.W.LCIT.2F0000.4.000,STS.Q.I6.W.LCIT.2G_N00.4.000,EXR.Q.Z64.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I6.N.CINP.CC1109.4.000,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I6.S.ECFIN.MAN013.TT,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I6.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I6.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2R_U.D.U.I
Q1-1997      ,128953.59018 ,128022.43001 ,107493.49065 ,20529.45008         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 85.50311 , 84.99821 , 85.46771 , 82.33254 , 87.30867 , 93.83671 , 93.00883 , 89.79825        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,105.23551 , 98.20000 , 9658.00000 , -1.51530 ,58.14889 ,477505.90000 ,17.01902 ,19.33343 ,-1.36664 ,8.54236 , 4.28271 ,8.55057 , 3.98066 ,11.92650 , 2.75941 ,11.66278 , 4.33304 ,33.88000 ,31.05000 ,1.56000 ,  0.62000 , -8.19000 , -3.32000 ,-0.87000 , 79.72996 ,1462239.22000 , 843243.05000 ,296739.36000 ,290564.98000 ,  3412.18000 , 447746.13000 , 419466.49000 ,1698186.01000 , 978989.71000 ,358103.96000 ,330132.52000 ,NA ,473199.24000 ,446738.27000 ,1314223.41911          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,147299.84000 ,1517659.35942          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,178257.14000 ,81.00000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q2-1997      ,129310.80126 ,129542.86913 ,108894.10375 ,20649.21535         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 85.81288 , 85.32848 , 85.65510 , 82.63188 , 87.71946 , 94.22818 , 93.46306 , 89.34926        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,101.60934 , 97.90000 , 9801.20000 , -0.84936 ,56.64858 ,472994.30000 ,17.58103 ,19.89066 ,-1.05615 ,9.39662 , 2.09278 ,8.58543 , 2.49098 ,11.71891 , 7.44932 ,11.55253 , 4.17248 ,28.04000 ,25.28000 ,2.27000 ,  2.42000 , -1.79000 , 10.09000 , 0.70000 , 80.04520 ,1479139.49000 , 849391.11000 ,298090.47000 ,297237.45000 ,  2361.29000 , 465878.10000 , 433818.93000 ,1719730.95000 , 988705.55000 ,360121.41000 ,337749.68000 ,NA ,492789.63000 ,462136.57000 ,1327756.02908          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,148519.34000 ,1535894.53326          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,181026.86000 ,81.70000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q3-1997      ,129798.27424 ,130719.67923 ,110000.32800 ,20719.73219         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 86.21021 , 85.80044 , 86.29707 , 82.82574 , 88.03628 , 94.93546 , 94.45960 , 89.38822        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 97.25140 , 97.00000 , 9924.20000 , -0.61951 ,56.10166 ,474936.30000 ,17.83740 ,19.97212 ,-1.26530 ,8.97243 , 5.26136 ,8.69611 , 4.45538 ,11.89649 , 6.26025 ,11.33472 , 4.82580 ,28.63000 ,28.14000 ,2.19000 ,  3.01000 ,  3.05000 , -0.25000 , 1.51000 , 80.71433 ,1489168.01000 , 854076.15000 ,297502.57000 ,298112.56000 ,  4749.57000 , 482914.97000 , 448187.81000 ,1731069.42000 , 991076.26000 ,360234.83000 ,339060.54000 ,NA ,509321.84000 ,474627.02000 ,1335911.71861          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,150607.73000 ,1545618.57388          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,182249.42000 ,82.20000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q4-1997      ,130207.95066 ,130575.54115 ,110020.42184 ,20555.44370         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 86.62869 , 86.13315 , 86.56931 , 83.51114 , 88.24864 , 95.11689 , 94.31283 , 89.22608        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 99.84993 , 97.10000 ,10000.30000 , -0.58079 ,55.90082 ,474581.00000 ,17.91683 ,19.92843 ,-1.66440 ,8.90811 , 1.51624 ,8.45689 , 2.73759 ,11.95869 , 1.74229 ,11.62465 , 3.44306 ,28.69000 ,25.62000 ,2.66000 ,  6.57000 , 10.65000 , 19.83000 , 1.49000 , 80.99914 ,1511696.70000 , 865450.92000 ,299541.72000 ,304952.07000 ,  6718.33000 , 492839.65000 , 457805.99000 ,1748449.63000 ,1000936.31000 ,359521.13000 ,346015.95000 ,NA ,519038.45000 ,485765.84000 ,1356511.98608          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,150573.30000 ,1563449.37121          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,181592.46000 ,83.10000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q1-1998      ,130894.25709 ,129998.65792 ,109411.36982 ,20587.66736         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 86.71393 , 86.13286 , 86.64028 , 83.45836 , 87.91892 , 95.00860 , 93.89931 , 88.99502        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 97.23579 , 97.70000 ,10094.80000 ,  0.12557 ,55.69456 ,465482.00000 ,18.32503 ,20.40896 ,-1.69315 ,9.06558 , 8.00568 ,7.93007 , 8.57427 ,11.96955 , 4.14042 ,12.24986 , 5.07185 ,34.80000 ,29.47000 ,2.46000 ,-11.90000 ,-11.91000 , -5.81000 , 1.36000 , 80.89297 ,1514616.99000 , 867169.66000 ,300412.34000 ,307707.77000 , 11881.21000 , 497260.23000 , 469814.22000 ,1758750.45000 ,1007236.14000 ,362494.84000 ,352220.31000 ,NA ,527092.09000 ,503441.78000 ,1362371.78587          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,151236.81000 ,1571909.81158          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,184554.24000 ,83.60000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q2-1998      ,131682.73972 ,131842.77096 ,111062.47414 ,20780.63812         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 87.46498 , 86.77154 , 87.08634 , 83.88808 , 88.52522 , 94.58714 , 92.99758 , 89.68531        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 98.44078 , 98.60000 ,10185.60000 ,  0.21153 ,54.10343 ,463105.30000 ,18.21689 ,20.03047 ,-2.10008 ,8.83312 , 6.92882 ,7.78425 , 7.24438 ,12.35382 ,10.63976 ,12.44326 , 6.18457 ,24.94000 ,23.41000 ,3.03000 ,-27.59000 ,-14.82000 , 12.14000 ,-4.79000 , 81.12254 ,1533829.28000 , 876702.97000 ,303202.72000 ,310537.92000 , 12099.63000 , 504121.66000 , 472835.61000 ,1765850.40000 ,1013732.64000 ,364013.64000 ,353125.41000 ,NA ,536535.92000 ,511764.83000 ,1373865.46098          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,157115.04000 ,1577162.34118          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,186269.47000 ,83.80000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q3-1998      ,132389.67971 ,133269.75197 ,112317.73775 ,20952.32039         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 87.67960 , 86.73300 , 87.20794 , 84.01128 , 88.54048 , 94.04483 , 91.59830 , 90.06802        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,100.67595 , 98.60000 ,10320.00000 ,  0.38204 ,52.98770 ,464412.80000 ,18.53833 ,20.27124 ,-2.38908 ,8.80998 , 5.06198 ,7.82114 , 5.39515 ,12.45682 , 4.10958 ,12.32382 , 4.01970 ,28.42000 ,26.25000 ,2.62000 ,  2.68000 , -2.52000 ,  4.92000 , 2.71000 , 81.22964 ,1550366.83000 , 889506.22000 ,305010.45000 ,317959.93000 ,  6668.44000 , 503145.07000 , 471923.28000 ,1776001.76000 ,1024318.00000 ,364715.81000 ,360584.18000 ,NA ,537349.20000 ,517296.47000 ,1388805.23852          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,158950.96000 ,1585749.76913          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,187504.10000 ,83.80000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q4-1998      ,132992.93102 ,133449.35800 ,112668.31717 ,20781.23002         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 88.02304 , 86.95415 , 87.30739 , 84.64856 , 88.61758 , 93.19961 , 90.36888 , 90.80633        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,103.56721 , 97.90000 ,10498.60000 ,  0.49848 ,52.67385 ,466976.30000 ,18.03452 ,20.33201 ,-2.40554 ,8.89508 , 6.11282 ,7.66079 , 6.99357 ,12.84931 , 3.37328 ,12.20437 , 5.54182 ,27.27000 ,24.24000 ,2.66000 , 11.31000 , -4.92000 , 13.40000 ,-2.61000 , 81.15449 ,1568063.18000 , 902304.31000 ,310202.65000 ,322697.48000 ,  8018.10000 , 498852.98000 , 474012.34000 ,1780679.76000 ,1032914.09000 ,366341.87000 ,363969.83000 ,NA ,535175.27000 ,524353.14000 ,1401127.84283          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,163621.20000 ,1590236.43025          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,186574.02000 ,83.20000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q1-1999      ,133578.83412 ,132657.24035 ,112019.32813 ,20638.09959         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 87.95033 , 86.78636 , 87.26691 , 85.07606 , 88.37873 , 92.93066 , 89.75969 , 90.47884        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,100.00000 , 97.70000 ,10592.10000 ,  0.62523 ,52.07556 ,462957.80000 ,18.71405 ,20.64555 ,-2.44404 ,9.19237 ,11.36552 ,7.90986 ,10.99819 ,12.51581 , 4.58623 ,11.87159 , 6.24790 ,31.92000 ,28.70000 ,2.07000 , -0.88000 ,-15.95000 , -6.03000 , 2.63000 , 81.54604 ,1581432.81000 , 908294.01000 ,314277.96000 ,327109.93000 , 11074.25000 , 498278.37000 , 477601.72000 ,1795578.97000 ,1039056.16000 ,368931.66000 ,369579.54000 ,NA ,535668.45000 ,531349.95000 ,1415591.63447          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,164800.20000 ,1602062.52456          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,191984.68000 ,82.50000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q2-1999      ,134062.05017 ,134180.45714 ,113538.98021 ,20641.54066         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 88.26102 , 87.31210 , 87.67151 , 85.75929 , 88.74703 , 93.24221 , 90.79364 , 91.04161        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 97.14259 , 97.30000 ,10674.90000 ,  0.69602 ,50.11978 ,464833.90000 ,17.99225 ,20.43684 ,-2.86313 ,9.25509 , 9.84863 ,8.00743 , 9.80573 ,12.89965 , 3.06152 ,11.08712 , 6.12395 ,23.28000 ,22.76000 ,2.38000 ,-18.10000 ,-13.81000 , 10.39000 ,-6.19000 , 82.16032 ,1597534.56000 , 918228.06000 ,317034.56000 ,334188.07000 ,  6782.95000 , 517863.35000 , 496562.44000 ,1808064.43000 ,1045956.93000 ,369318.40000 ,376162.82000 ,NA ,555092.37000 ,546437.31000 ,1427912.94002          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,167215.40000 ,1612229.11683          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,192581.79000 ,82.30000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q3-1999      ,134812.99173 ,135725.55436 ,114969.99477 ,20755.55744         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 88.52280 , 87.74068 , 87.99537 , 86.36914 , 89.20187 , 94.10606 , 92.20480 , 91.03631        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 95.41577 , 98.20000 ,10810.70000 ,  0.75810 ,49.17552 ,464177.20000 ,17.69618 ,20.58652 ,-3.22977 ,9.25820 ,10.65586 ,7.81064 ,11.06419 ,12.83966 , 3.63152 ,10.78409 , 6.03584 ,26.29000 ,26.07000 ,2.37000 ,  8.83000 ,  0.64000 ,  4.40000 , 2.28000 , 82.77808 ,1619702.28000 , 930596.55000 ,321198.58000 ,341984.59000 ,  2498.17000 , 539026.75000 , 515602.37000 ,1827831.62000 ,1056227.42000 ,371543.73000 ,382993.74000 ,NA ,572473.49000 ,558722.38000 ,1447484.30906          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,172275.88000 ,1630653.52249          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,196639.79000 ,82.50000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q4-1999      ,135480.03682 ,135982.95525 ,115297.80317 ,20685.09076         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 88.78965 , 88.34695 , 88.50140 , 86.87923 , 89.57297 , 94.85417 , 94.04329 , 91.13974        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 93.20133 , 97.90000 ,11004.80000 ,  0.67238 ,48.91043 ,466524.10000 ,17.87463 ,21.06234 ,-3.46515 ,9.56997 ,10.01249 ,7.82424 ,10.74881 ,12.65639 , 3.22763 ,10.68332 , 6.42082 ,27.58000 ,24.28000 ,2.14000 , 19.01000 , 13.28000 , 11.47000 , 2.09000 , 83.21004 ,1642504.33000 , 944826.38000 ,324516.36000 ,345824.18000 ,  8715.15000 , 560206.52000 , 541584.26000 ,1848195.62000 ,1066429.57000 ,373213.31000 ,385724.26000 ,NA ,590269.93000 ,575441.51000 ,1467067.35695          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,174915.72000 ,1649039.19766          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,199454.45000 ,83.20000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q1-2000      ,136522.59000 ,135514.94000 ,114816.28000 ,20698.65000 ,6188.85000 ,26227.36000 ,10081.18000 ,32356.99000 ,NA ,NA , 89.08222 , 88.97691 , 89.18174 , 87.53276 , 90.39515 , 96.17370 , 96.43073 , 91.29029 , 92.95185 , 99.75440 , 88.96452 , 92.95381 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 70.80000 , 73.20000 , 73.50000 , 89.00573 ,101.00000 ,11033.60000 ,  1.79103 ,47.91998 ,474222.50000 ,18.53182 ,20.52457 ,-3.77597 ,9.21540 ,11.20099 ,7.30796 ,12.12810 ,13.03370 , 2.16173 ,11.44706 , 7.66285 ,28.82000 ,28.45000 ,2.47000 , 12.46000 ,  5.67000 ,  0.66000 , 4.48000 , 84.64013 ,1668690.07000 , 959192.07000 ,330421.48000 ,356835.56000 ,  8307.01000 , 587743.17000 , 573809.21000 ,1871842.37000 ,1074645.02000 ,377228.38000 ,394459.74000 ,NA ,610818.26000 ,594664.29000 ,1491508.69000 ,36012.02000 ,326994.57000 , 89089.48000 ,286019.25000 ,NA ,NA ,NA ,177181.39000 ,1670884.54000 ,34780.75000 ,342146.25000 ,110693.58000 ,318348.02000 ,NA ,NA ,NA ,200780.21000 ,83.90000 ,66244.19000 , 74395.02000 ,150895.22000 ,142541.07000 ,266834.14000 ,52483.72000 ,65227.10000 , 84450.43000 ,175301.33000 ,165362.91000 ,314857.32000 ,60538.12000 ,3513.64000 ,3914.98000 ,1106.93000 ,12837.37000 ,30399.98000 , 8887.64000 , 97.62650 , 92.35715 , 87.08850 , 81.98528 , 85.97557 , 87.18847
