 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services",
Name:,ESA.Q.I6.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YA_B.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YC_E.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YF_F.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YG_I.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I6.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I6.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I6.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YA_B.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YC_E.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YF_F.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YG_I.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I6.Y.LCIT.NS0025.4.000,STS.Q.I6.W.LCIT.NS0025.4.000,STS.Q.I6.W.LCIW.NS0025.4.000,STS.Q.I6.W.LCIO.NS0025.4.000,STS.Q.I6.W.LCIT.NS0020.4.000,STS.Q.I6.W.LCIT.2F0000.4.000,STS.Q.I6.W.LCIT.2G_N00.4.000,EXR.Q.Z64.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I6.N.CINP.CC1109.4.000,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YA_B.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YC_E.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YF_F.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YG_I.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YA_B.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YC_E.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YF_F.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YG_I.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I6.S.ECFIN.MAN013.TT
Q4-2000      ,138603.63000 ,139027.36000 ,118065.60000 ,20961.76000 ,6430.92000 ,26968.99000 ,10312.18000 ,34820.11000 ,20137.69000 ,40357.46000 ,100.65140 ,101.06418 ,101.13694 ,100.74374 ,101.07174 ,101.55800 ,102.57507 ,100.79692 ,102.20560 , 99.60668 ,101.14487 ,100.29266 ,101.74473 ,101.10769 , 80.20000 , 84.20000 , 84.50000 , 83.20000 , 85.30000 , 83.00000 , 83.70000 , 82.69428 ,101.50000 ,11325.00000 ,  1.19450 ,43.13381 ,508134.00000 ,17.38026 ,20.54839 ,-4.21885 ,9.22408 ,10.05660 ,7.24273 ,10.42357 ,12.50233 , 0.03396 ,10.78882 , 4.86004 ,28.44000 ,24.31000 ,1.79000 ,  7.09000 , 12.91000 ,  7.57000 , 0.53000 , 86.58028 ,1725612.06000 , 995047.93000 ,340204.87000 ,368880.55000 , 12965.00000 , 667074.54000 ,658560.83000 ,1714994.33000 , 984225.37000 ,337794.59000 ,365097.39000 ,NA ,657046.97000 ,642285.02000 ,1548745.30000 ,37411.41000 ,344771.65000 , 87367.84000 ,326933.91000 ,411431.83000 ,340828.67000 ,NA ,176866.76000 ,1538489.48000 ,36476.35000 ,343491.90000 ,86091.10000 ,324866.86000 ,409657.13000 ,337829.53000 ,NA ,176515.60000 ,85.20000
Q1-2001      ,138881.41000 ,137814.37000 ,116964.30000 ,20850.07000 ,6304.94000 ,26808.40000 ,10032.49000 ,34415.20000 ,20070.44000 ,40182.89000 ,101.46776 ,101.48592 ,101.55358 ,101.62185 ,100.88746 ,100.86208 ,100.89218 ,100.98283 ,103.40413 ,100.04784 ,101.27348 , 99.80121 ,101.65277 ,101.79100 , 80.60000 , 75.40000 , 75.40000 , 75.40000 , 73.80000 , 76.30000 , 76.30000 , 86.06442 ,102.70000 ,11287.80000 ,  0.92965 ,43.08650 ,510354.60000 ,17.41549 ,19.85286 ,-4.11162 ,8.72276 , 2.37243 ,7.19506 , 2.77631 ,12.70037 , 3.14375 ,10.80214 , 4.54765 ,30.04000 ,28.54000 ,2.34000 ,  9.03000 , -2.43000 , -4.14000 , 3.27000 , 87.39910 ,1752341.79000 ,1009930.61000 ,344893.41000 ,371555.18000 ,  6307.23000 , 662430.27000 ,642774.93000 ,1727823.85000 , 995020.64000 ,339542.39000 ,368482.27000 ,NA ,657124.32000 ,637512.11000 ,1573844.88000 ,38260.34000 ,349411.59000 , 88846.88000 ,332900.42000 ,419990.85000 ,344434.80000 ,NA ,178496.91000 ,1549830.68000 ,36345.92000 ,346212.93000 ,87045.79000 ,328415.13000 ,413402.04000 ,338408.86000 ,NA ,177993.16000 ,84.90000
Q2-2001      ,139228.52000 ,139172.03000 ,118247.61000 ,20924.42000 ,6372.77000 ,26769.44000 ,10266.21000 ,34857.75000 ,20391.84000 ,40514.01000 ,102.19300 ,102.19043 ,102.37937 ,102.32910 ,101.40774 ,101.40990 ,101.37962 ,101.85298 ,104.11464 ,101.16611 ,101.95057 ,100.46655 ,103.64192 ,102.58570 , 81.30000 , 84.30000 , 85.20000 , 81.50000 , 84.10000 , 83.30000 , 84.50000 , 83.33225 ,102.80000 ,11361.70000 ,  0.14950 ,41.42379 ,507400.80000 ,16.82352 ,19.57380 ,-3.72562 ,8.38821 , 2.79548 ,7.42477 , 2.24422 ,12.61949 , 4.92876 ,10.22140 , 7.21338 ,23.49000 ,22.00000 ,1.71000 ,-27.27000 ,-15.60000 , 12.00000 ,-4.59000 , 88.01646 ,1766659.28000 ,1022638.85000 ,348550.72000 ,370970.96000 ,  5214.48000 , 660619.13000 ,641334.85000 ,1729522.82000 , 999378.90000 ,340759.53000 ,365999.95000 ,NA ,651736.43000 ,632966.89000 ,1585581.54000 ,38613.23000 ,346696.60000 , 89877.90000 ,337353.09000 ,424179.09000 ,348861.63000 ,NA ,181077.74000 ,1549138.82000 ,36033.60000 ,343041.55000 ,87002.59000 ,328767.00000 ,414388.13000 ,339905.95000 ,NA ,180384.00000 ,84.00000
Q3-2001      ,139640.66000 ,140412.68000 ,119385.31000 ,21027.36000 ,6409.48000 ,26858.15000 ,10423.93000 ,35440.34000 ,20683.58000 ,40597.19000 ,102.74628 ,102.60138 ,102.73488 ,103.08689 ,101.80543 ,100.95145 ,100.49607 ,102.73642 ,104.03442 ,101.49481 ,101.81390 ,101.61194 ,104.70829 ,103.63594 , 82.10000 , 80.30000 , 80.90000 , 78.50000 , 80.10000 , 81.50000 , 80.30000 , 84.68719 ,103.10000 ,11330.40000 , -2.01937 ,41.90208 ,501629.70000 ,16.25929 ,19.04717 ,-3.48956 ,7.77221 , 0.74331 ,7.50741 ,-0.44203 ,12.66143 , 9.14094 ,11.85652 , 9.00924 ,25.05000 ,25.42000 ,2.18000 ,  3.09000 , -8.53000 , -5.74000 , 3.28000 , 88.38177 ,1777526.33000 ,1027934.77000 ,352611.77000 ,369757.54000 ,  3278.29000 , 653421.14000 ,629477.18000 ,1730831.60000 ,1001100.67000 ,342203.88000 ,363388.84000 ,NA ,647586.38000 ,626750.63000 ,1597705.48000 ,38784.55000 ,346819.50000 , 91661.16000 ,340206.15000 ,427095.12000 ,353139.01000 ,NA ,179820.85000 ,1552325.19000 ,36435.87000 ,341938.17000 ,87843.62000 ,329522.51000 ,415978.48000 ,340606.53000 ,NA ,178506.41000 ,82.90000
Q4-2001      ,139890.52000 ,140242.04000 ,119281.00000 ,20961.04000 ,6304.83000 ,26749.42000 ,10386.58000 ,35287.72000 ,20669.17000 ,40844.31000 ,103.53168 ,103.00271 ,103.05692 ,104.09502 ,101.83285 ,100.67883 , 99.09601 ,103.53725 ,102.08060 ,102.40513 ,102.74273 ,101.98592 ,105.15035 ,104.82985 , 82.60000 , 86.70000 , 87.10000 , 85.40000 , 88.00000 , 85.00000 , 86.10000 , 85.47237 ,103.00000 ,11370.00000 , -1.56559 ,42.53158 ,499382.10000 ,14.99145 ,18.13998 ,-3.35275 ,6.83267 , 1.11792 ,7.68628 ,-0.78144 ,13.08201 , 1.02962 ,10.26314 , 4.12769 ,24.59000 ,22.73000 ,2.06000 ,  4.41000 ,  5.84000 , 10.12000 ,-0.61000 , 88.37682 ,1793445.86000 ,1030529.43000 ,359897.64000 ,368122.06000 , -2465.22000 , 650979.37000 ,613617.41000 ,1733133.14000 ,1000519.43000 ,345901.73000 ,361696.74000 ,NA ,646945.67000 ,619625.92000 ,1613133.31000 ,38899.11000 ,344326.73000 , 92520.69000 ,341591.96000 ,436957.28000 ,358837.53000 ,NA ,180312.55000 ,1555859.84000 ,37067.30000 ,339618.87000 ,88149.73000 ,330022.35000 ,418505.62000 ,342495.97000 ,NA ,177273.30000 ,82.10000
Q1-2002      ,140305.03000 ,139137.88000 ,118279.39000 ,20858.49000 ,6157.64000 ,26463.37000 ,10081.33000 ,34944.59000 ,20602.36000 ,40888.58000 ,104.24942 ,103.63853 ,103.63364 ,104.75968 ,102.67075 ,100.33727 , 98.49846 ,104.23411 ,102.60793 ,102.46806 ,103.71200 ,102.84468 ,106.23272 ,105.24134 , 83.40000 , 78.10000 , 77.80000 , 79.00000 , 76.00000 , 79.40000 , 79.20000 , 84.72690 ,102.10000 ,11467.10000 , -3.50329 ,42.90135 ,500849.00000 ,14.86141 ,18.42845 ,-4.08590 ,7.12846 , 2.23394 ,7.57612 , 2.12208 ,12.92223 , 9.05174 ,11.80335 , 7.68419 ,30.71000 ,26.62000 ,3.44000 ,  9.17000 , -4.89000 , -6.68000 , 2.53000 , 89.57968 ,1809692.82000 ,1036835.29000 ,362991.33000 ,369574.39000 , -1504.51000 , 654874.43000 ,613078.11000 ,1736693.65000 ,1000980.55000 ,346640.95000 ,360130.30000 ,NA ,652947.67000 ,622738.83000 ,1628994.43000 ,38438.32000 ,347430.06000 , 93350.87000 ,346479.29000 ,439790.39000 ,363505.50000 ,NA ,180698.39000 ,1560309.59000 ,36594.31000 ,340188.60000 ,88025.90000 ,330818.23000 ,419780.97000 ,344825.01000 ,NA ,176332.42000 ,81.50000
Q2-2002      ,140344.98000 ,140397.34000 ,119437.94000 ,20959.40000 ,6255.24000 ,26482.11000 ,10282.24000 ,35235.99000 ,20919.72000 ,41222.04000 ,104.58944 ,103.98811 ,104.10977 ,105.35095 ,102.90071 ,100.70458 , 98.88860 ,104.44424 ,103.15175 ,102.34142 ,106.27918 ,102.99288 ,106.16168 ,106.10375 , 84.10000 , 87.20000 , 87.90000 , 85.20000 , 86.80000 , 86.40000 , 87.60000 , 86.69652 ,101.50000 ,11528.10000 , -3.93514 ,43.21825 ,504925.70000 ,14.50708 ,18.38174 ,-4.41805 ,6.99126 , 0.83434 ,7.63561 , 0.36913 ,12.99928 , 2.03816 ,11.70952 , 6.83396 ,22.92000 ,20.55000 ,2.86000 ,-28.31000 ,-24.09000 ,  5.90000 ,-8.64000 , 90.09008 ,1823983.87000 ,1045059.21000 ,368379.53000 ,366244.06000 , -1924.78000 , 668259.04000 ,622033.19000 ,1744944.70000 ,1004437.92000 ,349856.36000 ,356143.79000 ,NA ,664017.09000 ,629506.52000 ,1639899.71000 ,37179.67000 ,350499.78000 , 92518.67000 ,347543.76000 ,445448.00000 ,366709.82000 ,NA ,184084.16000 ,1566589.05000 ,36626.95000 ,342532.31000 ,86325.66000 ,331440.73000 ,424276.34000 ,345350.06000 ,NA ,178324.58000 ,81.40000
Q3-2002      ,140488.73000 ,141207.87000 ,120234.19000 ,20973.68000 ,6273.90000 ,26561.60000 ,10395.63000 ,35594.76000 ,21077.39000 ,41304.59000 ,105.40200 ,104.56996 ,104.55763 ,106.58410 ,103.22576 ,100.63253 , 98.16177 ,104.87758 ,103.61847 ,102.43255 ,106.38519 ,103.41355 ,106.90674 ,107.22592 , 85.00000 , 83.20000 , 83.40000 , 82.40000 , 82.90000 , 84.90000 , 83.10000 , 89.70671 ,100.50000 ,11586.60000 , -3.96199 ,43.84146 ,508862.80000 ,13.88317 ,18.43917 ,-4.41761 ,7.07074 ,-0.40307 ,7.69413 ,-0.81468 ,13.10252 , 3.89757 ,11.13264 , 6.87770 ,23.79000 ,23.63000 ,2.73000 ,  1.12000 ,-10.16000 , -8.19000 ,-0.41000 , 90.67271 ,1844570.80000 ,1056382.06000 ,374160.35000 ,369959.90000 , -4392.08000 , 671800.45000 ,623339.88000 ,1751211.64000 ,1011073.21000 ,351270.27000 ,358670.22000 ,NA ,668142.30000 ,635638.43000 ,1656930.14000 ,37018.52000 ,354288.16000 , 94074.06000 ,351173.59000 ,449603.83000 ,370771.99000 ,NA ,187640.66000 ,1570126.92000 ,36483.45000 ,343940.94000 ,86897.49000 ,332664.83000 ,424116.87000 ,346000.52000 ,NA ,181091.90000 ,81.90000
Q4-2002      ,140399.10000 ,140794.74000 ,119859.19000 ,20935.55000 ,6146.59000 ,26415.07000 ,10351.65000 ,35348.94000 ,20991.92000 ,41540.56000 ,106.07881 ,105.31092 ,105.09655 ,107.00458 ,103.64442 ,100.82876 , 98.54552 ,105.38579 ,106.92352 ,102.38917 ,106.66082 ,103.59614 ,107.05220 ,108.05522 , 85.70000 , 89.90000 , 90.10000 , 89.10000 , 90.80000 , 88.70000 , 89.40000 , 90.60102 ,100.60000 ,11590.60000 , -4.46275 ,44.64831 ,509303.90000 ,13.65821 ,18.40210 ,-4.63309 ,6.97315 , 2.31467 ,8.08241 , 1.58238 ,13.04704 , 4.20059 ,10.90316 , 9.33190 ,23.46000 ,22.19000 ,2.19000 ,  5.58000 ,  9.97000 , 10.36000 ,-1.69000 , 90.95400 ,1857863.15000 ,1065363.39000 ,377875.41000 ,373694.25000 , -2435.89000 , 676323.30000 ,632957.31000 ,1752322.76000 ,1014289.71000 ,353312.06000 ,360754.69000 ,NA ,671133.88000 ,642704.87000 ,1669503.40000 ,36570.81000 ,353482.57000 , 94887.74000 ,353991.86000 ,455145.10000 ,375425.32000 ,NA ,188359.75000 ,1573083.77000 ,35330.03000 ,344275.69000 ,87037.58000 ,334164.16000 ,425466.10000 ,346820.58000 ,NA ,179210.17000 ,82.00000
Q1-2003      ,140523.06000 ,139417.82000 ,118489.58000 ,20928.25000 ,5901.87000 ,26142.79000 ,10094.86000 ,34980.08000 ,20817.99000 ,41480.24000 ,106.52843 ,105.91438 ,106.02779 ,107.46574 ,104.01002 ,100.41831 , 98.50089 ,105.97649 ,109.81820 ,102.32802 ,108.42889 ,104.30084 ,108.01171 ,108.74247 , 86.30000 , 80.90000 , 80.30000 , 82.60000 , 78.60000 , 82.40000 , 82.20000 , 94.51059 ,102.00000 ,11638.90000 , -4.68388 ,45.13018 ,507383.20000 ,13.10115 ,18.27350 ,-4.97378 ,6.85346 , 1.58275 ,7.42801 , 1.30758 ,13.00094 , 9.07218 ,10.92663 , 8.85710 ,28.04000 ,26.06000 ,2.89000 , 17.74000 , -1.83000 ,-13.35000 , 2.90000 , 92.11287 ,1865786.87000 ,1074603.94000 ,379571.66000 ,374341.94000 ,  5517.62000 , 668856.77000 ,637105.06000 ,1752486.53000 ,1014172.36000 ,353397.85000 ,360135.64000 ,NA ,666511.62000 ,647287.03000 ,1677919.66000 ,36740.00000 ,353754.94000 , 95291.15000 ,354716.08000 ,460135.81000 ,377281.67000 ,NA ,187867.22000 ,1573058.80000 ,34715.06000 ,344110.63000 ,86467.10000 ,333763.89000 ,426858.25000 ,347089.48000 ,NA ,179401.97000 ,81.60000
Q2-2003      ,140768.20000 ,140896.09000 ,119811.20000 ,21084.89000 ,6004.49000 ,26170.32000 ,10357.39000 ,35552.07000 ,20936.02000 ,41875.80000 ,107.10585 ,106.21783 ,106.22977 ,108.09324 ,104.17443 , 99.27965 , 96.58251 ,106.69245 ,111.05123 ,103.72209 ,109.41761 ,105.49145 ,108.51035 ,109.18226 , 87.10000 , 90.40000 , 90.60000 , 89.70000 , 89.70000 , 89.90000 , 90.90000 , 98.77404 ,102.80000 ,11737.50000 , -5.13985 ,46.21596 ,510518.80000 ,13.25396 ,18.24200 ,-4.79371 ,6.74513 ,-0.07849 ,7.50084 ,-0.68587 ,13.23933 ,10.71929 ,11.34498 ,13.57115 ,22.26000 ,20.42000 ,2.92000 ,-26.46000 ,-20.96000 ,  4.24000 ,-5.79000 , 92.58723 ,1875820.96000 ,1079282.71000 ,383489.73000 ,376587.13000 ,  1635.73000 , 656466.16000 ,621640.49000 ,1752410.69000 ,1016653.21000 ,354971.83000 ,361720.04000 ,NA ,661646.49000 ,644097.54000 ,1684903.14000 ,36657.56000 ,349355.14000 , 97535.43000 ,356771.01000 ,464368.82000 ,380215.18000 ,NA ,190917.82000 ,1570613.14000 ,34041.98000 ,340889.41000 ,86975.84000 ,333677.44000 ,427055.70000 ,347799.19000 ,NA ,181807.93000 ,81.20000
Q3-2003      ,141168.60000 ,141838.86000 ,120616.49000 ,21222.37000 ,6195.60000 ,26207.54000 ,10410.09000 ,36072.42000 ,21222.23000 ,41730.99000 ,107.92135 ,106.95485 ,106.80675 ,109.84508 ,104.34509 , 99.03439 , 96.07717 ,107.51824 ,117.04801 ,103.43746 ,109.06721 ,105.56571 ,108.77498 ,111.35852 , 87.70000 , 85.70000 , 85.60000 , 86.20000 , 85.40000 , 87.90000 , 85.60000 , 99.23381 ,102.40000 ,11930.70000 , -5.55718 ,46.60445 ,514287.00000 ,13.03952 ,18.55201 ,-4.62949 ,6.83358 , 0.36701 ,7.63180 ,-0.40111 ,13.50873 , 8.84847 ,11.55706 , 8.64097 ,25.05000 ,23.26000 ,3.72000 ,  9.28000 , -5.67000 , -3.73000 , 1.45000 , 92.85036 ,1899843.06000 ,1091517.99000 ,392278.42000 ,380992.50000 , -5457.32000 , 665782.10000 ,625270.63000 ,1761571.16000 ,1022698.05000 ,357341.69000 ,365386.36000 ,NA ,672794.12000 ,651367.07000 ,1707668.41000 ,36156.73000 ,351576.75000 , 98933.27000 ,360964.82000 ,471362.19000 ,388674.65000 ,NA ,192174.65000 ,1579689.31000 ,33125.87000 ,343265.38000 ,87600.98000 ,336133.95000 ,430291.81000 ,349086.36000 ,NA ,181879.12000 ,81.50000
Q4-2003      ,141557.57000 ,141864.65000 ,120570.13000 ,21294.52000 ,6056.34000 ,25984.80000 ,10409.49000 ,35785.57000 ,21348.90000 ,42279.55000 ,108.14924 ,107.21475 ,107.37378 ,109.03728 ,104.87378 , 99.00035 , 96.12169 ,107.28544 ,110.45068 ,102.36331 ,110.68016 ,105.65797 ,110.49717 ,110.70343 , 88.30000 , 92.50000 , 92.30000 , 92.90000 , 93.40000 , 91.90000 , 92.00000 ,101.06628 ,104.20000 ,12038.60000 , -4.48299 ,47.19832 ,521445.30000 ,13.83467 ,18.75299 ,-4.42925 ,6.93036 , 1.14796 ,7.76543 , 0.28739 ,13.48267 , 5.31845 ,11.35653 , 6.28208 ,26.40000 ,22.19000 ,2.97000 , 10.66000 ,  5.62000 ,  9.67000 ,-1.45000 , 93.08098 ,1916593.86000 ,1098489.15000 ,391168.73000 ,384826.99000 ,   602.18000 , 678950.78000 ,637443.96000 ,1773293.88000 ,1023757.25000 ,358957.33000 ,367186.98000 ,NA ,686278.89000 ,663679.07000 ,1722389.39000 ,36977.18000 ,356223.54000 , 99609.75000 ,364254.20000 ,476084.20000 ,389240.52000 ,NA ,194204.47000 ,1590069.81000 ,34696.74000 ,346800.15000 ,87225.60000 ,337439.64000 ,432633.98000 ,351177.58000 ,NA ,183223.33000 ,82.60000
Q1-2004      ,141497.98000 ,140382.41000 ,119138.43000 ,21243.98000 ,5764.74000 ,25662.98000 ,10126.49000 ,35507.32000 ,21240.72000 ,42080.16000 ,108.73175 ,107.90784 ,107.98956 ,109.99079 ,105.56040 , 99.12166 , 96.51374 ,107.55342 ,100.62810 ,102.32559 ,111.30647 ,105.26063 ,111.11376 ,111.79092 , 88.70000 , 83.30000 , 82.50000 , 85.40000 , 81.10000 , 85.50000 , 84.30000 ,103.85808 , 99.90000 ,12117.90000 , -4.89946 ,47.91080 ,527424.90000 ,13.61132 ,18.69104 ,-4.74618 ,6.78373 , 7.28163 ,8.15183 , 5.68086 ,13.31942 , 6.82554 ,11.17236 , 9.24975 ,28.94000 ,25.85000 ,3.99000 , 12.71000 , -1.94000 , -7.31000 , 2.61000 , 94.48797 ,1937708.10000 ,1109121.98000 ,395453.09000 ,388136.14000 ,   343.88000 , 693381.17000 ,648728.16000 ,1783156.06000 ,1027732.51000 ,359729.89000 ,367918.62000 ,NA ,699942.68000 ,672615.49000 ,1740743.36000 ,37603.88000 ,360154.83000 ,101366.09000 ,368764.76000 ,479988.52000 ,392865.27000 ,NA ,196964.74000 ,1600330.12000 ,37327.48000 ,350541.50000 ,87932.94000 ,340693.74000 ,432346.28000 ,351563.34000 ,NA ,182796.62000 ,81.50000
Q2-2004      ,141840.44000 ,141965.57000 ,120534.55000 ,21431.02000 ,5892.64000 ,25857.74000 ,10450.39000 ,35956.68000 ,21448.59000 ,42359.54000 ,109.28401 ,108.66012 ,108.66693 ,110.90823 ,106.61687 ,100.15859 , 98.07579 ,107.73823 , 98.91454 ,101.52318 ,112.12065 ,105.36940 ,110.95375 ,112.61211 , 89.40000 , 92.80000 , 92.80000 , 92.50000 , 92.50000 , 92.20000 , 93.00000 ,100.95319 ,101.00000 ,12195.90000 , -4.63645 ,47.64560 ,526011.20000 ,13.69483 ,19.36872 ,-5.32255 ,6.98923 , 6.15030 ,8.17808 , 4.38429 ,13.56732 , 8.74668 ,11.01901 ,10.15611 ,22.39000 ,20.38000 ,3.64000 ,-13.86000 ,-11.33000 ,  8.04000 ,-6.25000 , 96.68496 ,1956788.86000 ,1118203.05000 ,400456.70000 ,393106.60000 ,   297.71000 , 719911.74000 ,675186.93000 ,1791541.63000 ,1029644.04000 ,361254.24000 ,368920.77000 ,NA ,719136.67000 ,688831.17000 ,1759240.68000 ,38089.03000 ,362750.72000 ,103490.01000 ,371781.81000 ,485260.85000 ,397868.26000 ,NA ,197548.18000 ,1610535.43000 ,38271.09000 ,353068.00000 ,87976.74000 ,342823.89000 ,435516.17000 ,353006.21000 ,NA ,180919.65000 ,81.60000
