 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I6.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I6.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I6.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I6.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I6.Y.LCIT.NS0025.4.000,STS.Q.I6.W.LCIT.NS0025.4.000,STS.Q.I6.W.LCIW.NS0025.4.000,STS.Q.I6.W.LCIO.NS0025.4.000,STS.Q.I6.W.LCIT.NS0020.4.000,STS.Q.I6.W.LCIT.2F0000.4.000,STS.Q.I6.W.LCIT.2G_N00.4.000,EXR.Q.Z64.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I6.N.CINP.CC1109.4.000,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I6.S.ECFIN.MAN013.TT,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I6.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I6.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2R_U.D.U.I
Q4-2000      ,138765.07000 ,139128.43000 ,118288.37000 ,21047.49000 ,6155.99000 ,26725.23000 ,10546.41000 ,33375.32000 ,NA ,NA , 90.33058 , 90.82185 , 91.00529 , 88.81659 , 92.19341 , 99.37359 ,101.28147 , 92.52759 , 97.54859 , 98.45774 , 90.05606 , 93.44775 ,NA ,NA , 80.30000 , 84.30000 , 84.60000 , 83.50000 , 85.60000 , 83.00000 , 83.60000 , 82.63149 ,101.60000 ,11325.00000 ,  1.19450 ,43.13381 ,476927.70000 ,17.38026 ,20.54839 ,-4.21885 ,9.22408 ,10.05660 ,7.24273 ,10.42357 ,12.50233 , 0.03396 ,10.78882 , 4.86004 ,28.44000 ,24.31000 ,1.79000 ,  7.09000 , 12.91000 ,  7.57000 , 0.53000 , 86.61426 ,1723909.00000 , 990884.64000 ,339756.30000 ,369460.40000 , 17076.61000 , 664354.27000 , 657623.22000 ,1908335.48000 ,1088753.41000 ,382517.07000 ,400741.90000 ,NA ,668639.05000 ,649432.06000 ,1547381.46000 ,36196.30000 ,343526.40000 , 91571.21000 ,300924.43000 ,NA ,NA ,NA ,176527.53000 ,1705702.44000 ,33619.93000 ,354644.98000 ,110310.46000 ,327518.43000 ,NA ,NA ,NA ,201538.24000 ,85.00000 ,67677.33000 , 71040.07000 ,158155.16000 ,149587.77000 ,274913.55000 ,53789.25000 ,68087.26000 , 86392.62000 ,178408.59000 ,169393.03000 ,318298.23000 ,60999.01000 ,3721.67000 ,4009.63000 ,1127.95000 ,13583.81000 ,30865.68000 , 9016.75000 ,100.18510 , 93.18944 , 87.95033 , 85.32927 , 87.82503 , 88.97408
Q1-2001      ,139114.19000 ,138140.88000 ,117400.33000 ,20932.38000 ,6064.21000 ,26519.60000 ,10246.10000 ,33082.91000 ,NA ,NA , 90.99226 , 91.12143 , 91.39624 , 89.58899 , 92.11537 , 98.79957 , 99.71628 , 92.64294 , 98.32123 , 98.95777 , 90.41165 , 92.56918 ,NA ,NA , 80.60000 , 75.30000 , 75.30000 , 75.50000 , 73.70000 , 75.90000 , 76.30000 , 86.09406 ,102.70000 ,11287.80000 ,  0.92965 ,43.08650 ,480300.70000 ,17.41549 ,19.85286 ,-4.11162 ,8.72276 , 2.37243 ,7.19506 , 2.77631 ,12.70037 , 3.14375 ,10.80214 , 4.54765 ,30.04000 ,28.54000 ,2.34000 ,  9.03000 , -2.43000 , -4.14000 , 3.27000 , 87.37737 ,1752180.79000 ,1004538.27000 ,344599.20000 ,372193.86000 , 11554.76000 , 661742.16000 , 642447.47000 ,1925835.11000 ,1099225.74000 ,384683.02000 ,404120.97000 ,NA ,670032.82000 ,644571.51000 ,1573392.64000 ,37471.78000 ,347020.39000 , 92736.50000 ,307421.24000 ,NA ,NA ,NA ,178788.15000 ,1722934.40000 ,33290.91000 ,357554.81000 ,111577.07000 ,332292.28000 ,NA ,NA ,NA ,203018.84000 ,84.80000 ,70400.14000 , 71600.65000 ,161354.74000 ,152645.31000 ,278332.96000 ,54408.92000 ,70535.15000 , 84723.08000 ,181323.07000 ,171130.63000 ,319418.26000 ,61199.02000 ,3733.63000 ,4015.44000 ,1125.41000 ,13578.07000 ,30797.77000 , 8977.75000 , 98.59612 , 94.30812 , 88.18523 , 85.50109 , 88.57168 , 89.55869
Q2-2001      ,139357.81000 ,139266.71000 ,118499.15000 ,20962.90000 ,6109.89000 ,26480.75000 ,10466.13000 ,33398.32000 ,NA ,NA , 91.58127 , 91.72915 , 92.16614 , 90.20308 , 92.57805 , 99.15986 ,100.12521 , 93.35409 , 99.55599 ,100.07671 , 90.38178 , 93.09434 ,NA ,NA , 81.30000 , 84.30000 , 85.20000 , 81.70000 , 84.40000 , 83.10000 , 84.50000 , 83.20268 ,102.90000 ,11361.70000 ,  0.14950 ,41.42379 ,479152.20000 ,16.82352 ,19.57380 ,-3.72562 ,8.38821 , 2.79548 ,7.42477 , 2.24422 ,12.61949 , 4.92876 ,10.22140 , 7.21338 ,23.49000 ,22.00000 ,1.71000 ,-27.27000 ,-15.60000 , 12.00000 ,-4.59000 , 88.03930 ,1765244.46000 ,1016897.67000 ,348246.09000 ,372358.33000 , 10182.30000 , 658595.83000 , 641035.77000 ,1927652.17000 ,1103415.69000 ,386094.18000 ,402262.10000 ,NA ,664371.83000 ,640469.54000 ,1584259.37000 ,37583.28000 ,345095.62000 , 93927.33000 ,310980.00000 ,NA ,NA ,NA ,180985.09000 ,1723157.20000 ,33062.98000 ,354079.43000 ,111763.01000 ,332841.39000 ,NA ,NA ,NA ,204649.36000 ,83.90000 ,71788.43000 , 73326.87000 ,162009.95000 ,153046.61000 ,281252.07000 ,55249.21000 ,71756.85000 , 85093.73000 ,181947.42000 ,170986.54000 ,320357.93000 ,61623.17000 ,3777.65000 ,4024.40000 ,1129.33000 ,13857.91000 ,30889.67000 , 9132.66000 , 98.73273 , 95.55744 , 88.79259 , 87.13275 , 89.29849 , 90.24059
Q3-2001      ,139747.51000 ,140479.70000 ,119677.21000 ,21008.55000 ,6100.04000 ,26559.65000 ,10633.83000 ,33946.16000 ,NA ,NA , 92.15797 , 92.16697 , 92.54114 , 90.94840 , 92.91038 , 98.74626 , 99.24406 , 94.21828 , 98.43991 ,100.53368 , 90.76371 , 94.85146 ,NA ,NA , 82.10000 , 80.30000 , 80.80000 , 78.60000 , 80.30000 , 81.10000 , 80.20000 , 84.58165 ,103.10000 ,11330.40000 , -2.01937 ,41.90208 ,474036.30000 ,16.25929 ,19.04717 ,-3.48956 ,7.77221 , 0.74331 ,7.50741 ,-0.44203 ,12.66143 , 9.14094 ,11.85652 , 9.00924 ,25.05000 ,25.42000 ,2.18000 ,  3.09000 , -8.53000 , -5.74000 , 3.28000 , 88.41576 ,1777483.98000 ,1022544.53000 ,352294.38000 ,371129.42000 ,  6293.87000 , 652466.86000 , 627245.08000 ,1928917.29000 ,1105071.88000 ,387390.92000 ,399512.58000 ,NA ,660970.15000 ,632279.87000 ,1596816.28000 ,37747.86000 ,344630.22000 , 95302.69000 ,312544.57000 ,NA ,NA ,NA ,180667.70000 ,1725695.81000 ,33357.90000 ,352478.65000 ,112032.85000 ,332085.87000 ,NA ,NA ,NA ,203339.69000 ,82.70000 ,73167.19000 , 71407.32000 ,165040.65000 ,155774.08000 ,285094.12000 ,56107.58000 ,72842.75000 , 84817.93000 ,183631.54000 ,172097.67000 ,320833.97000 ,61941.39000 ,3824.17000 ,4029.08000 ,1131.64000 ,14133.20000 ,30986.94000 , 9134.98000 , 99.13734 , 96.73152 , 88.94469 , 87.92982 , 90.13525 , 91.47475
Q4-2001      ,139958.49000 ,140290.71000 ,119547.48000 ,20944.06000 ,6007.40000 ,26423.49000 ,10617.13000 ,33800.31000 ,NA ,NA , 92.87190 , 92.57581 , 92.86101 , 91.87279 , 92.99148 , 98.39625 , 97.88778 , 94.90288 , 96.26033 ,101.36711 , 91.53074 , 95.29501 ,NA ,NA , 82.60000 , 86.70000 , 87.10000 , 85.40000 , 88.20000 , 84.90000 , 86.00000 , 85.34293 ,102.90000 ,11370.00000 , -1.56559 ,42.53158 ,473280.40000 ,14.99145 ,18.13998 ,-3.35275 ,6.83267 , 1.11792 ,7.68628 ,-0.78144 ,13.08201 , 1.02962 ,10.26314 , 4.12769 ,24.59000 ,22.73000 ,2.06000 ,  4.41000 ,  5.84000 , 10.12000 ,-0.61000 , 88.41081 ,1793981.26000 ,1026599.75000 ,359748.47000 ,369074.39000 ,  1200.43000 , 649232.33000 , 611874.11000 ,1931907.90000 ,1105663.84000 ,391618.25000 ,396967.71000 ,NA ,660066.01000 ,625366.25000 ,1613660.35000 ,37848.07000 ,342645.70000 , 96658.46000 ,314005.91000 ,NA ,NA ,NA ,180320.91000 ,1728596.31000 ,34163.17000 ,349959.08000 ,112472.52000 ,332424.28000 ,NA ,NA ,NA ,203424.18000 ,82.00000 ,74608.74000 , 79057.90000 ,166352.41000 ,155826.68000 ,290052.34000 ,56604.13000 ,74169.05000 , 86243.73000 ,184359.61000 ,171009.95000 ,322532.01000 ,61757.02000 ,3833.71000 ,4034.83000 ,1136.60000 ,14027.31000 ,31253.45000 , 9156.48000 , 98.51078 , 95.95818 , 89.42618 , 89.24402 , 91.24025 , 92.71962
Q1-2002      ,140263.09000 ,139339.60000 ,118616.35000 ,20908.96000 ,5900.96000 ,26131.34000 ,10314.75000 ,33582.36000 ,NA ,NA , 93.49682 , 93.03395 , 93.35346 , 92.40703 , 93.69591 , 98.56972 , 97.56034 , 95.48938 , 96.49568 ,101.53454 , 91.88347 , 95.87375 ,NA ,NA , 83.50000 , 78.30000 , 77.90000 , 79.30000 , 76.40000 , 79.30000 , 79.30000 , 84.68230 ,102.10000 ,11467.10000 , -3.50329 ,42.90135 ,472471.10000 ,14.86141 ,18.42845 ,-4.08590 ,7.12846 , 2.23394 ,7.57612 , 2.12208 ,12.92223 , 9.05174 ,11.80335 , 7.68419 ,30.71000 ,26.62000 ,3.44000 ,  9.17000 , -4.89000 , -6.68000 , 2.53000 , 89.59139 ,1809176.82000 ,1034007.20000 ,363032.12000 ,370479.63000 ,   793.94000 , 654792.27000 , 613928.33000 ,1935138.38000 ,1107701.30000 ,392884.57000 ,395450.49000 ,NA ,664460.98000 ,629472.43000 ,1627691.67000 ,37333.91000 ,344751.81000 , 97630.03000 ,318498.07000 ,NA ,NA ,NA ,181485.16000 ,1733507.27000 ,34019.74000 ,350118.42000 ,112784.22000 ,333089.39000 ,NA ,NA ,NA ,201648.51000 ,81.40000 ,76537.49000 , 76942.55000 ,168703.76000 ,155927.45000 ,294146.19000 ,57220.41000 ,75724.39000 , 86756.99000 ,184993.89000 ,170636.30000 ,324087.35000 ,61765.80000 ,3820.41000 ,4045.11000 ,1158.87000 ,13967.99000 ,31252.38000 , 9165.43000 , 98.18223 , 96.03561 , 91.78671 , 90.35939 , 91.83333 , 93.66709
Q2-2002      ,140482.62000 ,140474.44000 ,119667.38000 ,20998.45000 ,5968.26000 ,26127.38000 ,10519.27000 ,33840.43000 ,NA ,NA , 93.75833 , 93.37383 , 93.75009 , 93.01080 , 93.91361 , 98.53093 , 97.74167 , 95.69082 , 96.98250 ,101.13625 , 93.48817 , 96.43360 ,NA ,NA , 84.00000 , 87.10000 , 87.70000 , 85.30000 , 86.80000 , 86.20000 , 87.50000 , 86.53865 ,101.50000 ,11528.10000 , -3.93514 ,43.21825 ,477258.60000 ,14.50708 ,18.38174 ,-4.41805 ,6.99126 , 0.83434 ,7.63561 , 0.36913 ,12.99928 , 2.03816 ,11.70952 , 6.83396 ,22.92000 ,20.55000 ,2.86000 ,-28.31000 ,-24.09000 ,  5.90000 ,-8.64000 , 90.10180 ,1824031.13000 ,1040640.49000 ,368268.52000 ,368355.16000 ,  3229.50000 , 667153.15000 , 623615.70000 ,1945838.68000 ,1110237.53000 ,396014.60000 ,392333.21000 ,NA ,677428.92000 ,638385.38000 ,1640749.90000 ,36108.59000 ,348296.23000 , 97033.48000 ,319441.79000 ,NA ,NA ,NA ,183281.23000 ,1742448.97000 ,33976.73000 ,353465.34000 ,111195.34000 ,333337.30000 ,NA ,NA ,NA ,203434.77000 ,81.30000 ,77449.22000 , 77392.13000 ,172353.54000 ,158404.75000 ,296829.79000 ,57440.39000 ,76647.88000 , 88245.78000 ,186598.44000 ,172801.99000 ,324718.37000 ,61749.50000 ,3825.68000 ,4039.70000 ,1163.20000 ,14250.41000 ,31380.32000 , 9359.80000 , 97.54991 , 94.42232 , 90.74327 , 90.59079 , 92.58097 , 95.00394
Q3-2002      ,140652.05000 ,141352.28000 ,120549.12000 ,21004.19000 ,5986.96000 ,26235.41000 ,10647.47000 ,34193.52000 ,NA ,NA , 94.55573 , 93.90190 , 94.12589 , 93.96659 , 94.14775 , 98.44558 , 96.79393 , 96.17892 , 99.09474 ,101.39233 , 93.84544 , 97.06240 ,NA ,NA , 85.00000 , 83.10000 , 83.30000 , 82.40000 , 82.80000 , 84.60000 , 83.00000 , 89.64850 ,100.60000 ,11586.60000 , -3.96199 ,43.84146 ,480251.40000 ,13.88317 ,18.43917 ,-4.41761 ,7.07074 ,-0.40307 ,7.69413 ,-0.81468 ,13.10252 , 3.89757 ,11.13264 , 6.87770 ,23.79000 ,23.63000 ,2.73000 ,  1.12000 ,-10.16000 , -8.19000 ,-0.41000 , 90.67329 ,1844723.04000 ,1049545.38000 ,373724.55000 ,370915.80000 ,    44.79000 , 670136.13000 , 619643.61000 ,1951513.35000 ,1115379.96000 ,397833.61000 ,394128.35000 ,NA ,681178.99000 ,640669.69000 ,1656123.96000 ,36080.64000 ,351122.82000 , 98940.91000 ,322225.57000 ,NA ,NA ,NA ,188599.08000 ,1745283.26000 ,33750.21000 ,354432.52000 ,111886.43000 ,333919.36000 ,NA ,NA ,NA ,206371.45000 ,81.80000 ,77834.45000 , 78864.15000 ,172746.17000 ,159225.93000 ,301000.30000 ,58083.01000 ,76899.55000 , 87949.93000 ,186659.50000 ,172567.48000 ,325819.08000 ,61733.08000 ,3820.90000 ,4052.64000 ,1161.81000 ,14423.57000 ,31459.47000 , 9370.52000 , 97.64240 , 96.32185 , 91.19752 , 91.14610 , 93.26897 , 95.52551
Q4-2002      ,140685.08000 ,140916.52000 ,120177.55000 ,20934.40000 ,5868.08000 ,26054.64000 ,10608.32000 ,33911.58000 ,NA ,NA , 95.12853 , 94.62151 , 94.66925 , 94.34638 , 94.42006 , 98.24957 , 97.03474 , 96.66772 ,101.93865 ,101.54022 , 93.81285 , 97.16392 ,NA ,NA , 85.70000 , 89.80000 , 90.10000 , 89.00000 , 91.10000 , 88.60000 , 89.20000 , 90.52314 ,100.70000 ,11590.60000 , -4.46275 ,44.64831 ,482171.00000 ,13.65821 ,18.40210 ,-4.63309 ,6.97315 , 2.31467 ,8.08241 , 1.58238 ,13.04704 , 4.20059 ,10.90316 , 9.33190 ,23.46000 ,22.19000 ,2.19000 ,  5.58000 ,  9.97000 , 10.36000 ,-1.69000 , 90.97687 ,1856760.66000 ,1061881.88000 ,376967.06000 ,373735.68000 ,  1201.93000 , 672218.82000 , 629244.72000 ,1952136.73000 ,1121845.82000 ,399611.15000 ,395900.04000 ,NA ,684457.16000 ,648752.12000 ,1669046.34000 ,35760.69000 ,350850.04000 ,100047.91000 ,325976.22000 ,NA ,NA ,NA ,187714.32000 ,1747379.14000 ,32897.66000 ,354129.84000 ,112072.51000 ,335911.78000 ,NA ,NA ,NA ,204833.16000 ,81.90000 ,77730.26000 , 80785.93000 ,174615.31000 ,159954.46000 ,305317.95000 ,58007.57000 ,77233.62000 , 86753.77000 ,188258.47000 ,172428.23000 ,326913.42000 ,61282.66000 ,3789.83000 ,4052.11000 ,1161.77000 ,14319.13000 ,31743.45000 , 9407.62000 , 97.24473 , 97.44414 , 90.62466 , 92.12523 , 94.04703 , 96.56893
Q1-2003      ,140802.94000 ,139785.80000 ,119010.06000 ,20956.20000 ,5710.05000 ,25795.67000 ,10349.45000 ,33662.69000 ,NA ,NA , 95.55603 , 95.06194 , 95.49934 , 94.69973 , 94.86122 , 98.13617 , 96.94196 , 97.18197 ,103.58864 ,101.37988 , 94.97749 , 97.81524 ,NA ,NA , 86.40000 , 81.00000 , 80.40000 , 82.80000 , 78.80000 , 82.30000 , 82.20000 , 94.52722 ,102.00000 ,11638.90000 , -4.68431 ,45.13123 ,479522.80000 ,13.10115 ,18.27350 ,-4.97378 ,6.85346 , 1.58275 ,7.42801 , 1.30758 ,13.00094 , 9.07218 ,10.92663 , 8.85710 ,28.04000 ,26.06000 ,2.89000 , 17.74000 , -1.83000 ,-13.35000 , 2.90000 , 92.11345 ,1864254.48000 ,1072078.12000 ,378933.88000 ,374347.09000 , 10181.22000 , 664686.03000 , 635971.88000 ,1951377.98000 ,1122851.65000 ,400223.01000 ,394732.01000 ,NA ,677644.75000 ,656393.61000 ,1675771.86000 ,36012.59000 ,351539.86000 ,100584.01000 ,326497.92000 ,NA ,NA ,NA ,188482.61000 ,1746851.85000 ,32312.42000 ,354965.25000 ,111583.26000 ,335352.50000 ,NA ,NA ,NA ,204595.18000 ,81.50000 ,75043.81000 , 82148.65000 ,176285.71000 ,162570.11000 ,306333.99000 ,58755.22000 ,74779.94000 , 86715.21000 ,189186.92000 ,173661.71000 ,327599.06000 ,61402.21000 ,3735.29000 ,4044.30000 ,1168.48000 ,14234.01000 ,31730.72000 , 9355.13000 ,100.73738 , 98.26131 , 92.82211 , 92.38137 , 94.41557 , 96.77841
Q2-2003      ,141027.67000 ,141085.88000 ,120166.51000 ,21107.24000 ,5785.28000 ,25807.46000 ,10599.20000 ,34181.29000 ,NA ,NA , 96.00073 , 95.31419 , 95.69181 , 95.48481 , 94.95995 , 97.07284 , 95.25893 , 97.78160 ,105.76135 ,102.37134 , 95.29899 , 98.77859 ,NA ,NA , 87.10000 , 90.40000 , 90.50000 , 89.80000 , 89.90000 , 89.80000 , 90.70000 , 98.72274 ,102.80000 ,11737.50000 , -5.13822 ,46.21329 ,485581.70000 ,13.25396 ,18.24200 ,-4.79371 ,6.74513 ,-0.07849 ,7.50084 ,-0.68587 ,13.23933 ,10.71929 ,11.34498 ,13.57115 ,22.26000 ,20.42000 ,2.92000 ,-26.46000 ,-20.96000 ,  4.24000 ,-5.79000 , 92.61010 ,1874585.24000 ,1076317.10000 ,383537.11000 ,376292.75000 ,  5678.73000 , 654311.49000 , 621551.94000 ,1953099.94000 ,1125026.09000 ,401752.80000 ,396366.95000 ,NA ,674353.77000 ,652821.59000 ,1684604.47000 ,35761.91000 ,348299.91000 ,102562.76000 ,329064.52000 ,NA ,NA ,NA ,189980.77000 ,1746665.09000 ,31731.18000 ,352476.75000 ,112481.25000 ,335887.74000 ,NA ,NA ,NA ,206576.90000 ,81.10000 ,76276.31000 , 83815.48000 ,177385.45000 ,163116.34000 ,309355.95000 ,58965.82000 ,75683.77000 , 86240.87000 ,189910.10000 ,173104.92000 ,328759.30000 ,61290.74000 ,3754.61000 ,4045.12000 ,1178.21000 ,14375.57000 ,31807.37000 , 9551.78000 ,100.06709 , 99.37435 , 93.47503 , 93.18798 , 94.83856 , 97.54820
