 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I6.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I6.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I6.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I6.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I6.Y.LCIT.NS0025.4.000,STS.Q.I6.W.LCIT.NS0025.4.000,STS.Q.I6.W.LCIW.NS0025.4.000,STS.Q.I6.W.LCIO.NS0025.4.000,STS.Q.I6.W.LCIT.NS0020.4.000,STS.Q.I6.W.LCIT.2F0000.4.000,STS.Q.I6.W.LCIT.2G_N00.4.000,EXR.Q.Z64.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I6.N.CINP.CC1109.4.000,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I6.S.ECFIN.MAN013.TT,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I6.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I6.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2R_U.D.U.I
Q1-1995      ,127352.06496 ,126518.29592 ,105995.51667 ,20523.41066         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 82.32459 , 81.68944 , 81.84521 , 78.83316 , 85.52455 , 92.06296 , 91.18986 , 87.12402        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,110.56809 ,102.30000 , 9017.60000 , -3.64684 ,59.99772 ,448940.90000 ,15.97809 ,19.08363 ,-1.38948 ,8.49256 , 3.55682 ,7.77967 , 4.15684 ,11.61506 , 4.52937 ,12.98270 , 4.21713 ,36.48000 ,27.35000 ,2.42000 ,  4.36000 , -0.42000 ,  2.54000 , 1.04000 , 76.54322 ,1367853.89000 , 784446.97000 ,274868.43000 ,278422.64000 ,  6254.43000 , 396875.70000 , 373014.28000 ,1644693.48000 , 947965.90000 ,344705.91000 ,321256.82000 ,NA ,424505.87000 ,401346.83000 ,1229179.99001          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,135509.10000 ,1465945.26000          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,174124.43000 ,82.40000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q2-1995      ,127548.57463 ,127688.18691 ,107002.66543 ,20686.15418         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 83.01792 , 82.16401 , 82.40018 , 79.64678 , 86.04093 , 92.54981 , 91.47715 , 87.48943        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,111.46201 ,102.60000 , 9037.00000 , -3.60124 ,60.09745 ,455370.00000 ,15.82695 ,18.65548 ,-1.46167 ,8.35719 , 5.03193 ,7.96377 , 4.73255 ,11.49784 , 8.61474 ,12.37727 , 4.46134 ,25.04000 ,27.58000 ,2.12000 , -2.73000 , -3.25000 , 13.05000 , 0.35000 , 77.24890 ,1384884.30000 , 796539.83000 ,279430.64000 ,281779.60000 ,  4228.47000 , 404481.48000 , 381575.72000 ,1654053.22000 , 958090.29000 ,347042.76000 ,323506.92000 ,NA ,430489.83000 ,409095.87000 ,1245512.11926          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,136453.06000 ,1475638.77829          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,174787.34000 ,83.00000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q3-1995      ,127777.33676 ,128662.66821 ,107909.80621 ,20753.44063         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 83.62962 , 83.08841 , 83.03045 , 80.29673 , 86.28344 , 92.99613 , 91.33582 , 87.88406        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,112.12589 ,102.90000 , 9112.90000 , -3.05267 ,59.51367 ,458526.50000 ,15.97221 ,18.29304 ,-1.20363 ,8.50289 , 6.01340 ,8.24498 , 5.43460 ,11.68389 , 8.59391 ,12.11149 , 5.18294 ,26.90000 ,28.82000 ,2.05000 ,  8.52000 ,  6.31000 ,  3.14000 , 2.90000 , 77.49723 ,1407329.57000 , 808100.66000 ,285022.68000 ,283274.70000 , 10465.26000 , 403422.84000 , 382956.57000 ,1659678.64000 , 959350.12000 ,349504.87000 ,322909.21000 ,NA ,425924.41000 ,410214.55000 ,1266239.68529          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,138620.08000 ,1479596.39670          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,175333.56000 ,83.00000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q4-1995      ,127978.56410 ,128368.62613 ,107758.94196 ,20610.20988         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 83.96934 , 83.37176 , 83.57936 , 80.64168 , 86.40340 , 93.38077 , 91.66819 , 88.35095        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,112.63566 ,102.70000 , 9176.40000 , -2.90752 ,59.43522 ,458629.80000 ,16.26683 ,18.46975 ,-0.92469 ,8.04715 , 8.37148 ,8.35791 , 6.76340 ,11.75557 , 3.64270 ,12.01319 , 4.14167 ,30.64000 ,29.79000 ,1.70000 ,  2.01000 ,  5.94000 , 20.33000 , 3.08000 , 77.49020 ,1419040.07000 , 814356.24000 ,288873.22000 ,286728.68000 ,  8275.79000 , 410011.50000 , 389205.37000 ,1665108.39000 , 959779.44000 ,352411.55000 ,326120.35000 ,NA ,430762.05000 ,415213.38000 ,1279157.54174          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,137785.97000 ,1486917.93634          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,172806.20000 ,82.60000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q1-1996      ,127977.76279 ,127135.63087 ,106474.18932 ,20662.09679         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 84.42220 , 83.73223 , 83.91129 , 81.45051 , 86.71838 , 93.17718 , 91.62798 , 88.98729        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,112.89779 ,101.20000 , 9239.30000 , -3.00333 ,59.88853 ,462107.50000 ,16.24907 ,18.49125 ,-1.10172 ,7.83557 , 7.65088 ,8.41355 , 6.24884 ,11.79935 ,10.05472 ,12.09642 , 5.92081 ,33.49000 ,30.92000 ,1.55000 ,  3.62000 , -5.99000 , -2.72000 , 0.32000 , 78.16336 ,1432348.82000 , 829078.65000 ,291412.44000 ,282416.62000 ,  4809.97000 , 419079.10000 , 394447.97000 ,1665644.00000 , 969640.62000 ,351004.29000 ,319067.58000 ,NA ,440529.49000 ,420621.13000 ,1286736.27168          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,143751.26000 ,1486836.97662          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,177162.78000 ,81.20000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q2-1996      ,128233.29848 ,128441.83833 ,107747.78205 ,20694.61138         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 84.66334 , 84.04646 , 84.30185 , 81.50743 , 86.70500 , 93.02082 , 91.76629 , 88.65325        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,110.06445 ,101.00000 , 9399.00000 , -2.41154 ,58.72383 ,466867.60000 ,16.38012 ,18.95471 ,-1.26587 ,7.99839 , 5.02428 ,8.37617 , 4.54613 ,11.91372 , 8.44392 ,11.89643 , 4.43868 ,27.09000 ,26.00000 ,1.18000 ,  0.56000 , -2.07000 ,  9.83000 , 1.12000 , 78.34388 ,1449013.94000 , 836071.96000 ,294147.55000 ,293455.88000 ,    58.67000 , 419706.75000 , 394426.88000 ,1677240.13000 , 971242.90000 ,353640.03000 ,331191.91000 ,NA ,441766.42000 ,420043.18000 ,1303258.07997          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,142121.46000 ,1499445.06694          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,175811.90000 ,80.60000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q3-1996      ,128543.99389 ,129426.42755 ,108653.62937 ,20773.32459         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 84.93925 , 84.28745 , 84.63292 , 81.72218 , 86.90924 , 92.94385 , 91.52703 , 89.02590        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,111.03871 ,100.40000 , 9480.80000 , -2.17923 ,58.41226 ,467016.50000 ,16.63179 ,19.41025 ,-1.56536 ,8.33954 , 5.64828 ,8.39348 , 5.04374 ,11.84279 , 5.38973 ,11.91097 , 3.59425 ,29.02000 ,29.22000 ,1.31000 ,  0.55000 , -0.99000 , -1.58000 , 1.90000 , 78.82584 ,1462454.57000 , 843502.43000 ,297484.44000 ,295567.58000 , -3214.97000 , 426928.78000 , 397813.69000 ,1686585.11000 , 975638.33000 ,356613.65000 ,332664.99000 ,NA ,449496.63000 ,424609.58000 ,1313741.31903          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,146877.64000 ,1505288.40588          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,178741.68000 ,80.30000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q4-1996      ,128780.34837 ,129116.02027 ,108549.84126 ,20566.61965         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 85.22904 , 84.76958 , 85.02531 , 82.24382 , 87.04979 , 93.16153 , 92.48162 , 89.31182        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,108.70909 ,100.20000 , 9584.30000 , -1.60912 ,58.23981 ,474003.60000 ,16.79349 ,19.15622 ,-1.23026 ,8.50231 , 4.97172 ,8.56052 , 4.59064 ,11.74059 , 1.60072 ,11.65071 , 4.15416 ,29.43000 ,27.35000 ,1.36000 ,  2.14000 ,  9.00000 , 18.31000 , 1.17000 , 79.13295 ,1464086.13000 , 842851.63000 ,298665.73000 ,295404.39000 ,     1.90000 , 438762.74000 , 411600.27000 ,1692126.43000 , 975735.79000 ,357865.51000 ,333909.55000 ,NA ,463562.47000 ,437488.97000 ,1317310.69387          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,143521.72000 ,1514903.69680          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,175694.65000 ,80.00000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q1-1997      ,128953.59018 ,128022.43001 ,107493.49065 ,20529.45008         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 85.51675 , 85.00338 , 85.45711 , 82.34868 , 87.26273 , 93.79305 , 92.93724 , 89.71940        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,105.23865 , 98.50000 , 9658.00000 , -1.51530 ,58.14889 ,477525.90000 ,17.01902 ,19.33343 ,-1.36664 ,8.54236 , 4.28271 ,8.55057 , 3.98066 ,11.92650 , 2.75941 ,11.66278 , 4.33304 ,33.88000 ,31.05000 ,1.56000 ,  0.62000 , -8.19000 , -3.32000 ,-0.87000 , 79.73255 ,1462665.75000 , 842922.72000 ,296668.78000 ,290439.30000 ,  4449.55000 , 447739.94000 , 419554.54000 ,1698410.42000 , 978739.18000 ,357948.59000 ,330163.47000 ,NA ,473412.93000 ,447176.26000 ,1314223.41911          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,147299.84000 ,1517659.35942          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,178257.14000 ,81.00000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q2-1997      ,129310.80126 ,129542.86913 ,108894.10375 ,20649.21535         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 85.81703 , 85.29310 , 85.69862 , 82.68802 , 87.75827 , 94.24423 , 93.34237 , 89.28615        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,101.60692 , 98.20000 , 9801.20000 , -0.84936 ,56.64858 ,473006.10000 ,17.58103 ,19.89066 ,-1.05615 ,9.39662 , 2.09278 ,8.58543 , 2.49098 ,11.71891 , 7.44932 ,11.55253 , 4.17248 ,28.04000 ,25.28000 ,2.27000 ,  2.42000 , -1.79000 , 10.09000 , 0.70000 , 80.04781 ,1479152.14000 , 849659.66000 ,298103.51000 ,297287.94000 ,  1410.85000 , 466109.75000 , 433419.58000 ,1719662.49000 , 988515.88000 ,359892.67000 ,337657.67000 ,NA ,492950.71000 ,462308.13000 ,1327756.02908          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,148519.34000 ,1535894.53326          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,181026.86000 ,81.70000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q3-1997      ,129798.27424 ,130719.67923 ,110000.32800 ,20719.73219         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 86.20756 , 85.79955 , 86.29123 , 82.83368 , 88.07608 , 94.94197 , 94.47967 , 89.32642        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 97.25077 , 97.30000 , 9924.20000 , -0.61951 ,56.10166 ,474949.00000 ,17.83740 ,19.97212 ,-1.26530 ,8.97243 , 5.26136 ,8.69611 , 4.45538 ,11.89649 , 6.26025 ,11.33472 , 4.82580 ,28.63000 ,28.14000 ,2.19000 ,  3.01000 ,  3.05000 , -0.25000 , 1.51000 , 80.71695 ,1489041.58000 , 853933.64000 ,297514.60000 ,298226.13000 ,  4154.68000 , 483672.55000 , 448460.03000 ,1730975.66000 , 990978.01000 ,360214.88000 ,339036.44000 ,NA ,510085.85000 ,474814.42000 ,1335911.71861          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,150607.73000 ,1545618.57388          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,182249.42000 ,82.20000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q4-1997      ,130207.95066 ,130575.54115 ,110020.42184 ,20555.44370         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 86.62557 , 86.16382 , 86.55524 , 83.47751 , 88.20221 , 95.11643 , 94.43899 , 89.15598        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 99.84288 , 97.40000 ,10000.30000 , -0.58079 ,55.90082 ,474521.00000 ,17.91683 ,19.92843 ,-1.66440 ,8.90811 , 1.51624 ,8.45689 , 2.73759 ,11.95869 , 1.74229 ,11.62465 , 3.44306 ,28.69000 ,25.62000 ,2.66000 ,  6.57000 , 10.65000 , 19.83000 , 1.49000 , 81.00177 ,1511702.92000 , 865416.85000 ,299508.58000 ,304726.36000 ,  7273.02000 , 492661.50000 , 457883.40000 ,1748519.76000 ,1001059.55000 ,359626.17000 ,345941.87000 ,NA ,518853.36000 ,485198.95000 ,1356511.98608          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,150573.30000 ,1563449.37121          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,181592.46000 ,83.10000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q1-1998      ,130894.25709 ,129998.65792 ,109411.36982 ,20587.66736         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 86.74475 , 86.13613 , 86.64576 , 83.47778 , 87.86153 , 95.08869 , 93.89315 , 88.92776        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 97.23686 , 98.00000 ,10094.80000 ,  0.12557 ,55.69456 ,465527.80000 ,18.32503 ,20.40896 ,-1.69315 ,9.06558 , 8.00568 ,7.93007 , 8.57427 ,11.96955 , 4.14042 ,12.24986 , 5.07185 ,34.80000 ,29.47000 ,2.46000 ,-11.90000 ,-11.91000 , -5.81000 , 1.36000 , 80.89560 ,1515170.24000 , 867159.25000 ,300455.61000 ,307667.96000 , 11746.08000 , 498171.48000 , 470030.13000 ,1758767.87000 ,1007160.28000 ,362462.68000 ,352404.74000 ,NA ,527613.28000 ,503706.18000 ,1362371.78587          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,151236.81000 ,1571909.81158          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,184554.24000 ,83.60000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
