 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I7.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I7.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I7.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I7.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I7.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I7.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I7.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I7.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I7.W.LCIT.2B_S00.4.000,STS.Q.I7.W.LCIT.2B_S00.4.000,STS.Q.I7.W.LCIW.2B_S00.4.000,STS.Q.I7.W.LCIO.2B_S00.4.000,STS.Q.I7.W.LCIT.NS0020.4.000,STS.Q.I7.W.LCIT.2F0000.4.000,STS.Q.I7.W.LCIT.2G_N00.4.000,EXR.Q.E1.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I7.N.CINP.CC1109.4.000,ESA.Q.I7.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I7.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I7.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I7.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I7.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I7.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I7.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I7.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I7.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I7.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I7.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I7.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I7.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I7.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I7.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I7.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I7.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I7.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I7.S.ECFIN.MAN013.TT,ESA.Q.I7.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I7.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I7.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2R_U.D.U.I
Q4-2000      ,139907.82000 ,140267.48000 ,119080.97000 ,21186.51000 ,6384.23000 ,26901.31000 ,10619.89000 ,33687.54000 ,NA ,NA , 90.33279 , 90.79722 , 91.00446 , 88.77006 , 92.19832 , 99.27667 ,101.09560 , 92.58688 , 97.48993 , 99.94959 , 90.07410 , 93.43415 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 85.40000 , 82.90000 , 83.70000 , 82.39691 , 95.40000 ,12682.00000 ,  0.48877 ,41.71589 ,477106.20000 ,17.38026 ,20.54839 ,-4.21885 ,9.22408 ,10.05660 ,7.24273 ,10.42357 ,12.50233 , 0.03396 ,10.78882 , 4.86004 ,28.44000 ,24.31000 ,1.79000 ,  7.09000 , 12.91000 ,  7.57000 , 0.53000 , 75.75711 ,1726783.78000 , 992568.52700 ,340282.78240 ,370213.93650 , 15568.17974 , 666674.03200 , 658523.67430 ,1910804.39000 ,1090197.43200 ,383174.42650 ,401360.04060 ,NA , 671352.87250 ,651153.34320 ,1549506.00000 ,36193.00000 ,342358.00000 , 91652.00000 ,301851.00000 ,NA ,NA ,NA ,177278.00000 ,1709124.00000 ,33718.00000 ,348669.00000 ,110584.00000 ,329066.00000 ,NA ,NA ,NA ,202156.00000 ,84.90000 ,68768.00000 , 72435.00000 ,158304.00000 ,149537.00000 ,274911.00000 ,53496.00000 , 68373.00000 , 89316.00000 ,178760.00000 ,169348.00000 ,315187.00000 ,61021.00000 ,3740.30000 ,3990.10000 ,1148.47000 ,13690.43000 ,31059.41000 , 9045.80000 ,101.85376 , 91.64770 , 87.80045 , 85.24838 , 88.62872 , 88.48399
Q1-2001      ,140257.87000 ,139283.36000 ,118207.20000 ,21076.16000 ,6298.12000 ,26695.53000 ,10323.49000 ,33397.48000 ,NA ,NA , 90.96611 , 91.10281 , 91.36566 , 89.50274 , 92.05058 , 98.74527 , 99.67596 , 92.73694 , 98.50510 , 99.13807 , 90.82871 , 92.52813 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 73.50000 , 75.80000 , 76.30000 , 85.71901 , 96.30000 ,12645.70000 ,  0.16837 ,41.66482 ,480184.20000 ,17.41549 ,19.85286 ,-4.11162 ,8.72276 , 2.37243 ,7.19506 , 2.77631 ,12.70037 , 3.14375 ,10.80214 , 4.54765 ,30.04000 ,28.54000 ,2.34000 ,  9.03000 , -2.43000 , -4.14000 , 3.27000 , 76.20811 ,1754315.09000 ,1005573.76300 ,344936.32690 ,372607.13000 , 12409.43789 , 661767.57740 , 642979.14860 ,1928202.33000 ,1100394.39700 ,385322.43250 ,404710.26490 ,NA , 670206.40840 ,645073.17920 ,1574925.00000 ,37444.00000 ,345529.00000 , 92731.00000 ,308109.00000 ,NA ,NA ,NA ,179390.00000 ,1724513.00000 ,33321.00000 ,356298.00000 ,111630.00000 ,333777.00000 ,NA ,NA ,NA ,203822.00000 ,84.60000 ,71800.00000 , 72787.00000 ,161521.00000 ,152560.00000 ,278247.00000 ,54199.00000 , 71215.00000 , 88077.00000 ,181442.00000 ,171678.00000 ,316255.00000 ,61099.00000 ,3752.06000 ,3995.51000 ,1141.58000 ,13684.96000 ,30988.33000 , 9006.30000 , 99.84980 , 92.17586 , 87.93858 , 85.10886 , 89.44470 , 89.28404
Q2-2001      ,140519.65000 ,140420.58000 ,119310.34000 ,21110.24000 ,6348.04000 ,26655.43000 ,10548.59000 ,33712.75000 ,NA ,NA , 91.54555 , 91.68321 , 92.17957 , 90.15569 , 92.60755 , 99.11910 ,100.04689 , 93.45536 , 99.44731 ,100.07600 , 90.74641 , 93.04812 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 84.20000 , 82.80000 , 84.40000 , 82.91288 , 96.20000 ,12712.80000 , -0.64840 ,40.06299 ,479272.40000 ,16.82352 ,19.57380 ,-3.72562 ,8.38821 , 2.79548 ,7.42477 , 2.24422 ,12.61949 , 4.92876 ,10.22140 , 7.21338 ,23.49000 ,22.00000 ,1.71000 ,-27.27000 ,-15.60000 , 12.00000 ,-4.59000 , 76.81864 ,1767004.27000 ,1018049.61200 ,348859.66210 ,373261.75630 ,  9428.30723 , 659598.97490 , 642194.04420 ,1929698.81000 ,1104111.56800 ,386849.66690 ,402942.49500 ,NA , 665401.55530 ,641792.47800 ,1585770.00000 ,37537.00000 ,343574.00000 , 93895.00000 ,311739.00000 ,NA ,NA ,NA ,181235.00000 ,1724818.00000 ,33037.00000 ,353527.00000 ,111840.00000 ,334374.00000 ,NA ,NA ,NA ,205040.00000 ,83.70000 ,73275.00000 , 74152.00000 ,162272.00000 ,153064.00000 ,281273.00000 ,54989.00000 , 72432.00000 , 87984.00000 ,182021.00000 ,171231.00000 ,317306.00000 ,61489.00000 ,3796.36000 ,4005.66000 ,1145.80000 ,13967.30000 ,31080.55000 , 9160.09000 ,100.03650 , 94.03471 , 88.58423 , 86.86305 , 90.11579 , 89.99251
Q3-2001      ,140903.11000 ,141639.10000 ,120486.26000 ,21152.84000 ,6334.19000 ,26734.79000 ,10719.32000 ,34263.88000 ,NA ,NA , 92.13461 , 92.16678 , 92.50648 , 90.91768 , 92.88586 , 98.67281 , 99.23322 , 94.33634 , 98.71946 ,100.41616 , 90.91182 , 94.86306 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 80.30000 , 80.80000 , 80.20000 , 84.36229 , 96.10000 ,12674.10000 , -2.77801 ,40.54184 ,473970.50000 ,16.25929 ,19.04717 ,-3.48956 ,7.77221 , 0.74331 ,7.50741 ,-0.44203 ,12.66143 , 9.14094 ,11.85652 , 9.00924 ,25.05000 ,25.42000 ,2.18000 ,  3.09000 , -8.53000 , -5.74000 , 3.28000 , 77.10686 ,1779806.66000 ,1023568.94200 ,352990.84830 ,371826.11230 ,  7199.65606 , 653408.93560 , 629187.83420 ,1931328.84000 ,1106218.22900 ,388165.57330 ,400209.53860 ,NA , 662174.17760 ,633989.07630 ,1599253.00000 ,37813.00000 ,343848.00000 , 95548.00000 ,313587.00000 ,NA ,NA ,NA ,180554.00000 ,1728022.00000 ,33452.00000 ,352456.00000 ,112447.00000 ,333629.00000 ,NA ,NA ,NA ,203422.00000 ,82.70000 ,74681.00000 , 72053.00000 ,165221.00000 ,155589.00000 ,285099.00000 ,55814.00000 , 73590.00000 , 87715.00000 ,183465.00000 ,172122.00000 ,317818.00000 ,61746.00000 ,3843.32000 ,4010.04000 ,1149.01000 ,14245.86000 ,31177.54000 , 9161.15000 ,100.31539 , 95.02881 , 88.83241 , 87.68994 , 91.03944 , 91.17475
Q4-2001      ,141108.05000 ,141445.64000 ,120357.83000 ,21087.80000 ,6238.99000 ,26594.01000 ,10705.55000 ,34115.97000 ,NA ,NA , 92.84365 , 92.52592 , 92.87282 , 91.84512 , 93.04142 , 98.34287 , 97.76128 , 95.01799 , 97.17596 ,101.25177 , 91.10982 , 95.32152 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 88.20000 , 85.30000 , 86.00000 , 85.11221 , 95.90000 ,12705.20000 , -2.37043 ,41.17421 ,473375.70000 ,14.99145 ,18.13998 ,-3.35275 ,6.83267 , 1.11792 ,7.68628 ,-0.78144 ,13.08201 , 1.02962 ,10.26314 , 4.12769 ,24.59000 ,22.73000 ,2.06000 ,  4.41000 ,  5.84000 , 10.12000 ,-0.61000 , 77.09715 ,1796318.05000 ,1028410.23100 ,360503.82800 ,369864.62580 ,  -920.23011 , 651668.29620 , 613208.70340 ,1934417.26000 ,1107099.94200 ,392435.90640 ,397447.52640 ,NA , 662660.53220 ,627228.00390 ,1615613.00000 ,37854.00000 ,341879.00000 , 97318.00000 ,315000.00000 ,NA ,NA ,NA ,180705.00000 ,1730955.00000 ,33984.00000 ,349816.00000 ,113216.00000 ,333865.00000 ,NA ,NA ,NA ,203573.00000 ,81.80000 ,76043.00000 , 80065.00000 ,165951.00000 ,155157.00000 ,289961.00000 ,56385.00000 , 74832.00000 , 89231.00000 ,184239.00000 ,170969.00000 ,319644.00000 ,61749.00000 ,3852.80000 ,4015.37000 ,1154.72000 ,14141.06000 ,31445.96000 , 9181.21000 , 99.90456 , 94.34424 , 89.49249 , 89.11559 , 92.15388 , 92.15132
Q1-2002      ,141426.90000 ,140475.38000 ,119413.68000 ,21061.70000 ,6147.22000 ,26302.21000 ,10378.91000 ,33896.11000 ,NA ,NA , 93.47049 , 92.99015 , 93.32796 , 92.34996 , 93.64395 , 98.57568 , 97.51184 , 95.63561 , 97.26003 ,101.61385 , 92.24723 , 96.02643 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 76.20000 , 79.80000 , 79.10000 , 84.57413 , 93.50000 ,12824.60000 , -4.29904 ,41.55138 ,472362.20000 ,14.86141 ,18.42845 ,-4.08590 ,7.12846 , 2.23394 ,7.57612 , 2.12208 ,12.92223 , 9.05174 ,11.80335 , 7.68419 ,30.71000 ,26.62000 ,3.44000 ,  9.17000 , -4.89000 , -6.68000 , 2.53000 , 78.11584 ,1811273.17000 ,1035031.13300 ,363624.38250 ,371111.92950 ,   662.91163 , 655955.57720 , 615112.75940 ,1937331.59000 ,1108728.85800 ,393645.90220 ,396189.61650 ,NA , 665359.35170 ,630686.58640 ,1628909.00000 ,37264.00000 ,343318.00000 , 97733.00000 ,319593.00000 ,NA ,NA ,NA ,182364.00000 ,1735242.00000 ,33973.00000 ,349396.00000 ,112810.00000 ,334399.00000 ,NA ,NA ,NA ,202115.00000 ,81.30000 ,77897.00000 , 77508.00000 ,168768.00000 ,155796.00000 ,294135.00000 ,56898.00000 , 76631.00000 , 89552.00000 ,185026.00000 ,170592.00000 ,321792.00000 ,61549.00000 ,3839.88000 ,4024.48000 ,1174.13000 ,14076.53000 ,31442.07000 , 9193.82000 , 98.97788 , 94.64179 , 91.55692 , 90.28909 , 92.49960 , 93.42642
Q2-2002      ,141658.24000 ,141649.29000 ,120515.80000 ,21133.49000 ,6211.69000 ,26311.01000 ,10596.32000 ,34171.02000 ,NA ,NA , 93.73890 , 93.33992 , 93.74368 , 92.97195 , 93.90143 , 98.50373 , 97.66763 , 95.81101 , 97.86240 ,101.26085 , 93.39550 , 96.48898 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 86.70000 , 85.90000 , 87.50000 , 86.44901 , 93.00000 ,12894.70000 , -4.71658 ,41.87186 ,477309.50000 ,14.50708 ,18.38174 ,-4.41805 ,6.99126 , 0.83434 ,7.63561 , 0.36913 ,12.99928 , 2.03816 ,11.70952 , 6.83396 ,22.92000 ,20.55000 ,2.86000 ,-28.31000 ,-24.09000 ,  5.90000 ,-8.64000 , 78.51667 ,1826496.99000 ,1042023.45900 ,368974.54510 ,369055.61360 ,  3088.78038 , 668004.47660 , 624649.88320 ,1948334.70000 ,1111453.02100 ,396828.59890 ,392990.17610 ,NA , 678257.46440 ,639639.71120 ,1643040.00000 ,36078.00000 ,347537.00000 , 97325.00000 ,320501.00000 ,NA ,NA ,NA ,183457.00000 ,1744563.00000 ,33912.00000 ,352670.00000 ,111660.00000 ,334710.00000 ,NA ,NA ,NA ,203820.00000 ,81.10000 ,78694.00000 , 78215.00000 ,172385.00000 ,158273.00000 ,296858.00000 ,57174.00000 , 77459.00000 , 91101.00000 ,186579.00000 ,172713.00000 ,322598.00000 ,61548.00000 ,3845.26000 ,4018.91000 ,1180.08000 ,14363.85000 ,31568.15000 , 9382.99000 , 98.47800 , 92.92840 , 90.45346 , 90.56459 , 93.21837 , 94.75605
Q3-2002      ,141832.45000 ,142553.50000 ,121402.09000 ,21151.42000 ,6243.49000 ,26420.69000 ,10728.02000 ,34527.27000 ,NA ,NA , 94.53253 , 93.90493 , 94.09699 , 93.92105 , 94.07987 , 98.37815 , 96.80297 , 96.31853 , 99.49117 ,101.43799 , 93.75703 , 97.05755 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 82.80000 , 84.30000 , 83.00000 , 89.53759 , 92.10000 ,12956.70000 , -4.75190 ,42.48908 ,480360.90000 ,13.88317 ,18.43917 ,-4.41761 ,7.07074 ,-0.40307 ,7.69413 ,-0.81468 ,13.10252 , 3.89757 ,11.13264 , 6.87770 ,23.79000 ,23.63000 ,2.73000 ,  1.12000 ,-10.16000 , -8.19000 ,-0.41000 , 79.01202 ,1846830.06000 ,1050495.28700 ,374354.24490 ,371543.41810 ,  1339.15271 , 670496.73670 , 621398.77780 ,1953775.25000 ,1116453.39500 ,398605.64910 ,394961.72960 ,NA , 681825.04000 ,642180.10150 ,1658564.00000 ,36085.00000 ,350412.00000 , 99181.00000 ,323105.00000 ,NA ,NA ,NA ,188266.00000 ,1747568.00000 ,33757.00000 ,353832.00000 ,112456.00000 ,335282.00000 ,NA ,NA ,NA ,206336.00000 ,81.60000 ,79094.00000 , 79966.00000 ,172886.00000 ,159144.00000 ,300961.00000 ,57730.00000 , 77723.00000 , 90523.00000 ,186762.00000 ,172440.00000 ,323619.00000 ,61547.00000 ,3840.58000 ,4030.16000 ,1179.56000 ,14540.54000 ,31647.77000 , 9395.42000 , 98.54296 , 95.15070 , 91.01952 , 91.13178 , 94.00474 , 95.23892
Q4-2002      ,141860.89000 ,142100.32000 ,121042.92000 ,21057.40000 ,6102.50000 ,26241.12000 ,10690.29000 ,34248.34000 ,NA ,NA , 95.11275 , 94.62065 , 94.67109 , 94.34213 , 94.48775 , 98.12879 , 96.94548 , 96.80157 ,102.35351 ,101.49740 , 93.94764 , 97.10972 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 91.00000 , 88.80000 , 89.30000 , 90.48084 , 91.90000 ,12962.90000 , -5.30268 ,43.27432 ,482173.20000 ,13.65821 ,18.40210 ,-4.63309 ,6.97315 , 2.31467 ,8.08241 , 1.58238 ,13.04704 , 4.20059 ,10.90316 , 9.33190 ,23.46000 ,22.19000 ,2.19000 ,  5.58000 ,  9.97000 , 10.36000 ,-1.69000 , 79.16701 ,1859724.53000 ,1063472.55000 ,377809.42620 ,374799.43290 ,   315.18976 , 673822.03730 , 630494.10490 ,1955166.70000 ,1123246.54000 ,400438.12340 ,396632.43970 ,NA , 686759.68970 ,650409.71860 ,1671559.00000 ,35726.00000 ,349813.00000 ,100290.00000 ,326790.00000 ,NA ,NA ,NA ,188166.00000 ,1749954.00000 ,32883.00000 ,353786.00000 ,112467.00000 ,337440.00000 ,NA ,NA ,NA ,205292.00000 ,81.70000 ,78952.00000 , 81933.00000 ,174913.00000 ,159948.00000 ,305406.00000 ,57787.00000 , 77998.00000 , 89018.00000 ,188406.00000 ,172475.00000 ,324697.00000 ,61254.00000 ,3807.81000 ,4030.05000 ,1180.47000 ,14430.18000 ,31934.37000 , 9435.19000 , 98.32750 , 96.76113 , 90.53712 , 92.01654 , 94.81201 , 96.13694
Q1-2003      ,141979.72000 ,140956.72000 ,119871.95000 ,21084.78000 ,5926.62000 ,25978.80000 ,10427.51000 ,33990.83000 ,NA ,NA , 95.55842 , 95.05500 , 95.45484 , 94.66389 , 94.80203 , 98.09053 , 96.86541 , 97.35688 ,104.05010 ,101.43611 , 94.95779 , 97.91701 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 78.50000 , 82.00000 , 82.00000 , 94.72864 , 90.80000 ,13028.60000 , -5.70485 ,43.74982 ,479466.80000 ,13.10115 ,18.27350 ,-4.97378 ,6.85346 , 1.58275 ,7.42801 , 1.30758 ,13.00094 , 9.07218 ,10.92663 , 8.85710 ,28.04000 ,26.06000 ,2.89000 , 17.74000 , -1.83000 ,-13.35000 , 2.90000 , 80.14140 ,1866496.27000 ,1072950.18700 ,379601.11750 ,374425.93110 , 11074.73340 , 665850.89720 , 637406.59640 ,1953361.41000 ,1124090.75100 ,401016.16780 ,394976.01450 ,NA , 679015.51370 ,658215.42920 ,1677223.00000 ,35814.00000 ,350615.00000 ,100764.00000 ,327445.00000 ,NA ,NA ,NA ,189273.00000 ,1748517.00000 ,32314.00000 ,354312.00000 ,111914.00000 ,336456.00000 ,NA ,NA ,NA ,204917.00000 ,81.30000 ,76432.00000 , 82848.00000 ,176267.00000 ,162306.00000 ,306327.00000 ,58405.00000 , 76007.00000 , 88866.00000 ,189098.00000 ,173131.00000 ,325866.00000 ,61205.00000 ,3755.10000 ,4021.65000 ,1188.40000 ,14352.84000 ,31927.53000 , 9387.44000 ,101.21801 , 97.46831 , 92.96326 , 92.67775 , 95.02999 , 96.64612
Q2-2003      ,142219.16000 ,142268.62000 ,121020.02000 ,21248.60000 ,6014.81000 ,25988.40000 ,10693.54000 ,34504.17000 ,NA ,NA , 95.96639 , 95.29767 , 95.66853 , 95.46066 , 94.94157 , 97.01224 , 95.24920 , 97.95043 ,105.51683 ,102.49849 , 95.20720 , 98.90019 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 89.70000 , 89.10000 , 90.60000 , 99.04199 , 91.60000 ,13151.80000 , -6.16459 ,44.78799 ,485533.60000 ,13.25396 ,18.24200 ,-4.79371 ,6.74513 ,-0.07849 ,7.50084 ,-0.68587 ,13.23933 ,10.71929 ,11.34498 ,13.57115 ,22.26000 ,20.42000 ,2.92000 ,-26.46000 ,-20.96000 ,  4.24000 ,-5.79000 , 80.55213 ,1876267.95000 ,1077085.87400 ,384281.66920 ,377099.29050 ,  5684.39154 , 655102.32620 , 622985.60020 ,1955331.85000 ,1125963.64300 ,402591.37680 ,397230.70590 ,NA , 675497.29550 ,654267.96480 ,1686120.00000 ,35643.00000 ,347084.00000 ,102860.00000 ,330063.00000 ,NA ,NA ,NA ,190148.00000 ,1748572.00000 ,31781.00000 ,351610.00000 ,113021.00000 ,337110.00000 ,NA ,NA ,NA ,206904.00000 ,80.90000 ,77632.00000 , 84850.00000 ,177356.00000 ,162861.00000 ,309144.00000 ,58627.00000 , 76797.00000 , 88333.00000 ,190114.00000 ,172552.00000 ,326937.00000 ,61166.00000 ,3772.67000 ,4022.53000 ,1197.87000 ,14488.05000 ,32002.85000 , 9583.73000 ,100.71997 , 98.57844 , 93.26527 , 93.51396 , 95.46113 , 97.23066
