 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I6.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I6.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I6.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I6.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I6.Y.LCIT.NS0025.4.000,STS.Q.I6.W.LCIT.NS0025.4.000,STS.Q.I6.W.LCIW.NS0025.4.000,STS.Q.I6.W.LCIO.NS0025.4.000,STS.Q.I6.W.LCIT.NS0020.4.000,STS.Q.I6.W.LCIT.2F0000.4.000,STS.Q.I6.W.LCIT.2G_N00.4.000,EXR.Q.Z64.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I6.N.CINP.CC1109.4.000,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I6.S.ECFIN.MAN013.TT,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I6.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I6.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2R_U.D.U.I
Q1-2003      ,141003.24000 ,139966.27000 ,119010.06000 ,20956.20000 ,5798.42000 ,25801.00000 ,10368.38000 ,33722.21000 ,NA ,NA , 95.55689 , 95.05589 , 95.50236 , 94.68839 , 94.82560 , 98.12531 , 96.91058 , 97.33280 ,103.74372 ,101.52819 , 95.10157 , 97.95902 ,NA ,NA , 86.30000 , 81.00000 , 80.40000 , 82.80000 , 78.80000 , 82.30000 , 82.20000 , 94.66702 ,102.00000 ,11638.90000 , -4.68431 ,45.13123 ,479571.50000 ,13.10115 ,18.27350 ,-4.97378 ,6.85346 , 1.58275 ,7.42801 , 1.30758 ,13.00094 , 9.07218 ,10.92663 , 8.85710 ,28.04000 ,26.06000 ,2.89000 , 17.74000 , -1.83000 ,-13.35000 , 2.90000 , 92.11345 ,1864256.25000 ,1072033.43000 ,378866.95000 ,374226.41000 , 10347.57000 , 664743.36000 , 635961.46000 ,1951362.13000 ,1122769.36000 ,400200.24000 ,394753.00000 ,NA ,677778.19000 ,656595.42000 ,1675777.37000 ,36012.49000 ,351532.17000 ,100589.40000 ,326536.19000 ,NA ,NA ,NA ,188478.88000 ,1746831.25000 ,32313.85000 ,354983.96000 ,111598.71000 ,335387.32000 ,NA ,NA ,NA ,204600.16000 ,81.50000 ,75038.57000 , 82145.79000 ,176283.91000 ,162560.76000 ,306325.37000 ,58752.71000 ,74780.05000 , 86708.24000 ,189185.39000 ,173661.00000 ,327512.14000 ,61403.66000 ,3736.29000 ,3983.55000 ,1167.16000 ,14302.69000 ,31733.51000 , 9353.06000 ,100.90249 , 98.38127 , 92.99981 , 92.48227 , 94.60364 , 96.95634
Q2-2003      ,141224.54000 ,141273.75000 ,120166.51000 ,21107.24000 ,5874.75000 ,25813.31000 ,10619.09000 ,34244.50000 ,NA ,NA , 96.00012 , 95.31334 , 95.69166 , 95.47819 , 94.93080 , 97.07965 , 95.26503 , 97.93332 ,105.88955 ,102.51938 , 95.47822 , 98.93640 ,NA ,NA , 87.10000 , 90.40000 , 90.60000 , 89.80000 , 89.90000 , 89.80000 , 90.70000 , 98.85732 ,102.80000 ,11737.50000 , -5.13822 ,46.21329 ,485532.20000 ,13.25396 ,18.24200 ,-4.79371 ,6.74513 ,-0.07849 ,7.50084 ,-0.68587 ,13.23933 ,10.71929 ,11.34498 ,13.57115 ,22.26000 ,20.42000 ,2.92000 ,-26.46000 ,-20.96000 ,  4.24000 ,-5.79000 , 92.61010 ,1874583.05000 ,1076152.63000 ,383530.07000 ,376186.84000 ,  5907.16000 , 654340.16000 , 621533.81000 ,1953110.14000 ,1124855.97000 ,401773.27000 ,396377.05000 ,NA ,674336.03000 ,652760.79000 ,1684592.18000 ,35760.87000 ,348284.31000 ,102563.92000 ,329069.10000 ,NA ,NA ,NA ,189990.87000 ,1746673.87000 ,31730.11000 ,352435.16000 ,112476.10000 ,335928.62000 ,NA ,NA ,NA ,206578.31000 ,81.10000 ,76278.96000 , 83818.22000 ,177377.68000 ,163108.17000 ,309347.02000 ,58983.94000 ,75685.78000 , 86239.27000 ,189931.77000 ,173127.76000 ,328724.86000 ,61296.75000 ,3755.59000 ,3984.13000 ,1176.78000 ,14445.38000 ,31810.66000 , 9549.55000 ,100.21509 , 99.49840 , 93.66468 , 93.31554 , 94.99453 , 97.72914
Q3-2003      ,141490.14000 ,142256.97000 ,121029.20000 ,21227.77000 ,5979.61000 ,25853.90000 ,10670.28000 ,34786.24000 ,NA ,NA , 96.77586 , 96.06391 , 96.20958 , 96.90420 , 95.24157 , 96.85706 , 94.87790 , 98.76141 ,108.98780 ,102.30210 , 95.45419 , 99.05377 ,NA ,NA , 87.70000 , 85.70000 , 85.50000 , 86.10000 , 85.40000 , 87.80000 , 85.60000 , 99.46178 ,102.40000 ,11930.70000 , -5.55748 ,46.60244 ,487341.40000 ,13.03952 ,18.55201 ,-4.62949 ,6.83358 , 0.36701 ,7.63180 ,-0.40111 ,13.50873 , 8.84847 ,11.55706 , 8.64097 ,25.05000 ,23.26000 ,3.72000 ,  9.28000 , -5.67000 , -3.73000 , 1.45000 , 92.86209 ,1898142.42000 ,1085692.12000 ,392123.98000 ,381038.27000 , -4103.60000 , 666158.87000 , 622767.21000 ,1961948.96000 ,1128800.01000 ,404760.25000 ,400215.35000 ,NA ,688192.39000 ,656826.58000 ,1705291.53000 ,35742.52000 ,349411.40000 ,103763.82000 ,332401.82000 ,NA ,NA ,NA ,192850.90000 ,1755426.04000 ,31252.76000 ,354419.01000 ,113135.81000 ,338051.72000 ,NA ,NA ,NA ,206629.82000 ,81.40000 ,77143.53000 , 85415.97000 ,179394.78000 ,165097.71000 ,317085.77000 ,59834.20000 ,76628.24000 , 86439.78000 ,191204.29000 ,173867.58000 ,329379.04000 ,61964.81000 ,3775.45000 ,3972.76000 ,1177.55000 ,14740.68000 ,31790.00000 , 9510.51000 , 99.61420 ,100.27982 , 94.38042 , 94.20731 , 97.33237 , 97.54498
Q4-2003      ,141886.84000 ,142107.78000 ,120828.47000 ,21279.31000 ,5860.71000 ,25615.84000 ,10683.33000 ,34445.36000 ,NA ,NA , 96.95927 , 96.27739 , 96.74015 , 96.11638 , 95.70765 , 96.90155 , 95.02286 , 98.33132 ,103.69663 ,101.04953 , 96.63092 , 99.08729 ,NA ,NA , 88.30000 , 92.40000 , 92.30000 , 92.80000 , 93.40000 , 91.70000 , 91.90000 ,101.01452 ,104.30000 ,12038.60000 , -4.48365 ,47.19811 ,492656.30000 ,13.83467 ,18.75299 ,-4.42925 ,6.93036 , 1.14796 ,7.76543 , 0.28739 ,13.48267 , 5.31845 ,11.35653 , 6.28208 ,26.40000 ,22.19000 ,2.97000 , 10.66000 ,  5.62000 ,  9.67000 ,-1.45000 , 93.09271 ,1914796.14000 ,1094719.12000 ,390837.89000 ,385864.99000 ,  1445.98000 , 679141.64000 , 637213.49000 ,1975347.29000 ,1131901.76000 ,406724.31000 ,403293.48000 ,NA ,701222.56000 ,670974.97000 ,1720376.70000 ,36417.80000 ,354148.00000 ,104483.68000 ,336484.04000 ,NA ,NA ,NA ,194419.44000 ,1767067.41000 ,32663.57000 ,358593.64000 ,112675.60000 ,339528.14000 ,NA ,NA ,NA ,208402.15000 ,82.40000 ,77977.01000 , 86866.33000 ,181576.61000 ,166205.99000 ,315905.66000 ,60311.59000 ,77275.33000 , 87765.41000 ,191724.91000 ,174145.89000 ,330936.15000 ,62327.67000 ,3760.03000 ,3969.48000 ,1183.10000 ,14808.34000 ,32039.43000 , 9742.16000 , 99.81271 , 98.85888 , 95.39292 , 95.79042 , 96.31003 , 98.70732
Q1-2004      ,141960.30000 ,140946.49000 ,119689.42000 ,21257.08000 ,5634.97000 ,25315.48000 ,10366.85000 ,34304.34000 ,NA ,NA , 97.43282 , 96.75972 , 97.21221 , 96.88389 , 96.19566 , 96.96249 , 95.09755 , 98.55440 , 93.67133 ,101.12710 , 97.31893 , 99.21275 ,NA ,NA , 88.70000 , 83.30000 , 82.60000 , 85.50000 , 81.10000 , 85.30000 , 84.40000 ,104.00595 ,100.00000 ,12117.90000 , -4.90254 ,54.36275 ,497713.00000 ,13.61132 ,18.69104 ,-4.74618 ,6.78373 , 7.28163 ,8.15183 , 5.68086 ,13.31942 , 6.82554 ,11.17236 , 9.24975 ,28.94000 ,25.85000 ,3.99000 , 12.71000 , -1.94000 , -7.31000 , 2.61000 , 94.47743 ,1934728.19000 ,1104882.02000 ,394266.30000 ,387640.21000 ,  1428.01000 , 693985.34000 , 647473.69000 ,1986132.52000 ,1136817.96000 ,407026.91000 ,403074.98000 ,NA ,716032.25000 ,681173.87000 ,1737393.22000 ,37300.69000 ,357865.86000 ,106722.46000 ,338774.32000 ,NA ,NA ,NA ,197334.97000 ,1777738.83000 ,35292.15000 ,361829.53000 ,113630.73000 ,341740.69000 ,NA ,NA ,NA ,208472.37000 ,81.40000 ,79195.54000 , 88366.59000 ,182964.60000 ,165719.90000 ,319366.66000 ,61116.60000 ,78634.75000 , 89284.18000 ,191023.87000 ,172627.46000 ,330746.57000 ,62919.37000 ,3751.58000 ,3968.66000 ,1183.60000 ,14733.73000 ,32042.68000 , 9644.61000 , 97.74192 , 98.31491 , 95.34337 , 97.26319 , 97.31037 , 98.24807
Q2-2004      ,142280.80000 ,142306.98000 ,120913.87000 ,21393.11000 ,5728.78000 ,25460.59000 ,10695.03000 ,34683.66000 ,NA ,NA , 97.94880 , 97.49427 , 97.78146 , 97.78707 , 97.15650 , 97.67747 , 96.43568 , 98.71336 , 92.93867 ,100.35252 , 97.60668 , 99.26761 ,NA ,NA , 89.40000 , 92.70000 , 92.70000 , 92.60000 , 92.50000 , 92.10000 , 92.90000 ,100.79499 ,101.10000 ,12195.90000 , -4.64256 ,54.31131 ,497629.60000 ,13.69483 ,19.36872 ,-5.32255 ,6.98923 , 6.15030 ,8.17808 , 4.38429 ,13.56732 , 8.74668 ,11.01901 ,10.15611 ,22.39000 ,20.38000 ,3.64000 ,-13.86000 ,-11.33000 ,  8.04000 ,-6.25000 , 96.69672 ,1955369.32000 ,1114936.90000 ,400018.54000 ,393070.43000 ,  3122.68000 , 718923.88000 , 674703.11000 ,1996665.86000 ,1140435.81000 ,409135.31000 ,404660.67000 ,NA ,736267.94000 ,699902.41000 ,1758134.22000 ,37536.82000 ,360971.06000 ,108500.45000 ,342508.30000 ,NA ,NA ,NA ,197235.10000 ,1790179.24000 ,35983.84000 ,364746.91000 ,113827.61000 ,343894.91000 ,NA ,NA ,NA ,206434.37000 ,81.50000 ,79852.02000 , 89363.94000 ,185696.97000 ,167710.82000 ,324523.33000 ,61470.52000 ,79791.43000 , 90271.01000 ,192352.98000 ,173419.94000 ,332545.80000 ,63177.63000 ,3781.14000 ,3972.15000 ,1187.81000 ,14936.80000 ,32102.56000 , 9758.47000 , 96.82401 , 97.40458 , 95.74709 , 97.52341 , 98.15886 , 98.53363
Q3-2004      ,142652.97000 ,143347.61000 ,121807.02000 ,21540.59000 ,5868.23000 ,25452.45000 ,10903.57000 ,35133.03000 ,NA ,NA , 98.38746 , 98.05594 , 98.25821 , 97.64085 , 97.95844 , 98.12128 , 97.22920 , 98.83861 , 93.07001 ,100.41024 , 99.57318 , 99.95519 ,NA ,NA , 89.80000 , 87.70000 , 87.30000 , 88.80000 , 87.10000 , 90.20000 , 87.60000 ,100.36101 ,102.60000 ,12286.70000 , -4.40756 ,54.62262 ,498088.70000 ,14.24744 ,19.62150 ,-5.28932 ,7.12731 , 5.87515 ,8.58152 , 4.31555 ,13.59165 , 7.56785 ,11.25879 , 8.54536 ,24.92000 ,23.19000 ,3.89000 , 10.32000 , -0.01000 , -1.32000 , 1.96000 , 97.57345 ,1971459.36000 ,1123776.40000 ,401685.38000 ,398295.88000 , 11918.10000 , 726013.06000 , 690229.46000 ,2004111.29000 ,1143892.14000 ,411454.02000 ,406682.91000 ,NA ,740161.43000 ,710160.71000 ,1768292.42000 ,36581.99000 ,362512.68000 ,109282.70000 ,343162.13000 ,NA ,NA ,NA ,203166.94000 ,1795749.93000 ,36167.48000 ,364084.63000 ,113612.53000 ,344563.52000 ,NA ,NA ,NA ,208357.09000 ,82.10000 ,79922.55000 , 90330.64000 ,189322.42000 ,169949.52000 ,324810.53000 ,62417.26000 ,80320.08000 , 91132.41000 ,193411.09000 ,174926.75000 ,333644.80000 ,63743.61000 ,3785.55000 ,3973.95000 ,1194.38000 ,15230.74000 ,32087.81000 , 9717.90000 , 96.94812 , 97.42473 , 96.66391 , 97.75934 , 97.61210 , 99.13499
Q4-2004      ,143090.85000 ,143383.83000 ,121739.69000 ,21644.14000 ,5747.60000 ,25434.72000 ,10864.30000 ,34839.92000 ,NA ,NA , 98.83723 , 98.52922 , 98.76327 , 98.38395 , 98.61736 , 98.63501 , 97.80490 , 99.28944 , 92.80729 ,101.39537 , 99.29690 , 99.23834 ,NA ,NA , 90.20000 , 94.40000 , 94.10000 , 95.00000 , 95.50000 , 93.80000 , 93.70000 ,103.25967 ,101.80000 ,12387.20000 , -3.99129 ,54.94975 ,497031.00000 ,13.82384 ,19.77819 ,-6.05640 ,7.34912 , 7.49758 ,6.89368 , 6.45175 ,13.65409 ,10.35232 ,11.47918 ,11.96025 ,26.98000 ,21.72000 ,3.06000 , 11.85000 , 14.24000 ,  9.88000 ,-0.64000 , 97.94980 ,1986940.72000 ,1137690.99000 ,405082.49000 ,403182.10000 ,  9484.31000 , 739265.44000 , 707764.61000 ,2010536.71000 ,1152064.87000 ,411776.93000 ,408891.97000 ,NA ,749658.38000 ,723822.15000 ,1783167.75000 ,36911.57000 ,364429.44000 ,111015.03000 ,347833.19000 ,NA ,NA ,NA ,203772.98000 ,1802491.54000 ,36541.56000 ,363835.92000 ,114380.18000 ,348562.58000 ,NA ,NA ,NA ,207997.97000 ,81.80000 ,80284.00000 , 90876.05000 ,189552.87000 ,170926.31000 ,328300.51000 ,63038.78000 ,80718.45000 , 92206.24000 ,193354.27000 ,174205.95000 ,334503.45000 ,63940.91000 ,3798.16000 ,3990.61000 ,1207.77000 ,15281.55000 ,32380.40000 , 9838.80000 , 97.65033 , 96.93707 , 97.40229 , 98.75336 , 98.50961 , 99.27096
Q1-2005      ,143377.82000 ,142488.40000 ,120853.94000 ,21634.46000 ,5526.21000 ,25084.96000 ,10683.50000 ,34685.87000 ,NA ,NA , 99.34502 , 99.06565 , 99.16689 , 98.92250 , 99.06664 , 99.07180 , 98.32239 , 99.68031 , 99.18597 ,100.62745 , 99.88155 , 99.92441 ,NA ,NA , 91.20000 , 85.80000 , 85.00000 , 88.40000 , 83.70000 , 86.80000 , 87.00000 ,102.93805 , 99.50000 ,12515.00000 , -3.25923 ,55.63958 ,498085.80000 ,14.07744 ,19.95036 ,-5.96433 ,7.51554 , 7.43500 ,7.62995 , 8.52410 ,13.60039 , 2.94075 ,10.24565 , 7.40010 ,31.56000 ,25.93000 ,3.74000 , 10.46000 , -3.47000 ,-12.32000 , 2.99000 , 99.33727 ,2001443.90000 ,1142970.70000 ,408448.02000 ,406949.14000 ,  4667.39000 , 743448.03000 , 705039.37000 ,2014607.34000 ,1152557.09000 ,412891.09000 ,410772.16000 ,NA ,750379.78000 ,717033.22000 ,1797507.88000 ,34822.46000 ,365352.94000 ,112560.29000 ,349034.53000 ,NA ,NA ,NA ,203936.03000 ,1805480.66000 ,34063.54000 ,366007.29000 ,114137.28000 ,349638.14000 ,NA ,NA ,NA ,209114.81000 ,82.10000 ,80295.97000 , 91508.03000 ,193660.21000 ,175081.70000 ,331858.21000 ,63333.55000 ,79476.08000 , 91214.67000 ,195190.79000 ,176226.91000 ,335490.59000 ,64007.79000 ,3784.20000 ,3996.60000 ,1219.66000 ,15268.18000 ,32359.46000 , 9879.76000 ,100.30605 , 99.15954 , 98.13797 , 99.30201 , 98.78610 , 99.34680
Q2-2005      ,143684.09000 ,143801.84000 ,122121.75000 ,21680.09000 ,5677.78000 ,25079.92000 ,11025.28000 ,35060.51000 ,NA ,NA , 99.72793 , 99.50967 , 99.64472 , 99.46395 , 99.53492 , 99.69447 , 99.10859 , 99.76251 ,101.24033 , 99.80038 , 99.97786 , 99.93388 ,NA ,NA , 91.10000 , 94.50000 , 94.40000 , 94.60000 , 93.70000 , 93.30000 , 95.10000 ,100.60397 , 99.80000 ,12570.70000 , -3.24080 ,54.53358 ,504571.80000 ,13.97015 ,19.66805 ,-5.78169 ,7.14423 , 8.17864 ,8.00610 , 8.57160 ,13.87603 , 4.70259 ,10.15290 ,10.21490 ,22.31000 ,24.15000 ,3.22000 ,-15.62000 ,-14.04000 ,  9.05000 ,-6.41000 , 99.64996 ,2023906.67000 ,1156997.92000 ,413928.20000 ,416887.65000 ,  4779.88000 , 765340.05000 , 734027.04000 ,2029514.82000 ,1161173.56000 ,416174.90000 ,418858.06000 ,NA ,767749.05000 ,740696.76000 ,1814613.88000 ,33751.22000 ,369294.59000 ,115526.66000 ,350745.85000 ,NA ,NA ,NA ,209292.79000 ,1818246.28000 ,33726.82000 ,369640.83000 ,116511.53000 ,351564.96000 ,NA ,NA ,NA ,211268.39000 ,81.50000 ,80771.00000 , 92435.77000 ,195397.72000 ,177654.46000 ,335001.97000 ,64034.63000 ,80288.07000 , 91401.30000 ,195854.72000 ,178257.48000 ,336892.01000 ,64135.78000 ,3800.22000 ,3997.58000 ,1225.88000 ,15517.71000 ,32457.12000 , 9959.83000 ,100.22833 , 99.76796 , 99.41284 , 99.56473 , 99.32617 , 99.86145
Q3-2005      ,144131.33000 ,144713.18000 ,123250.08000 ,21463.10000 ,5722.64000 ,25161.75000 ,11130.06000 ,35335.04000 ,NA ,NA ,100.10842 ,100.32432 ,100.32454 ,100.06396 ,100.26853 ,100.01002 ,100.57404 , 99.91586 , 99.26104 , 99.74265 , 99.69004 ,100.02875 ,NA ,NA , 91.80000 , 89.60000 , 89.30000 , 90.20000 , 89.00000 , 91.60000 , 89.60000 , 98.31207 ,100.90000 ,12670.50000 , -3.63512 ,54.24697 ,506123.90000 ,14.16036 ,19.76411 ,-5.38714 ,7.15710 , 8.38447 ,8.33241 , 7.48611 ,13.78371 , 2.40923 ,10.58945 , 9.24788 ,24.61000 ,23.55000 ,3.83000 ,  6.22000 ,  2.04000 , -3.27000 , 3.14000 ,100.17663 ,2044191.26000 ,1171939.02000 ,418087.35000 ,422702.51000 ,  2253.43000 , 786163.02000 , 756954.07000 ,2041971.91000 ,1168143.20000 ,417819.16000 ,421570.61000 ,NA ,786086.30000 ,752636.12000 ,1828702.64000 ,33856.08000 ,371166.56000 ,117790.59000 ,354141.94000 ,NA ,NA ,NA ,215488.62000 ,1828363.78000 ,34174.31000 ,371281.09000 ,117479.90000 ,353998.47000 ,NA ,NA ,NA ,213628.71000 ,81.50000 ,81860.29000 , 90744.30000 ,197344.96000 ,179555.36000 ,337407.28000 ,64835.28000 ,81866.93000 , 91543.98000 ,196923.35000 ,179053.70000 ,337444.21000 ,64589.36000 ,3830.70000 ,4007.91000 ,1229.46000 ,15850.44000 ,32480.20000 , 9964.98000 , 99.25664 ,100.94693 ,100.23563 ,100.22032 ,100.03870 ,100.59878
