 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I6.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I6.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I6.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I6.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I6.Y.LCIT.NS0025.4.000,STS.Q.I6.W.LCIT.NS0025.4.000,STS.Q.I6.W.LCIW.NS0025.4.000,STS.Q.I6.W.LCIO.NS0025.4.000,STS.Q.I6.W.LCIT.NS0020.4.000,STS.Q.I6.W.LCIT.2F0000.4.000,STS.Q.I6.W.LCIT.2G_N00.4.000,EXR.Q.Z64.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I6.N.CINP.CC1109.4.000,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I6.S.ECFIN.MAN013.TT,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I6.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I6.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2R_U.D.U.I
Q2-2003      ,141027.92000 ,141086.14000 ,119980.93000 ,21105.21000 ,5785.28000 ,25807.59000 ,10599.21000 ,34181.35000 ,NA ,NA , 95.99964 , 95.31715 , 95.69071 , 95.48446 , 94.96153 , 97.06142 , 95.25905 , 97.79688 ,105.48178 ,102.41020 , 95.22855 , 98.86479 ,NA ,NA , 87.10000 , 90.40000 , 90.80000 , 89.90000 , 90.00000 , 89.80000 , 90.80000 , 98.72304 ,102.80000 ,11737.50000 , -5.13822 ,46.21329 ,485397.20000 ,13.25396 ,18.24200 ,-4.79371 ,6.74513 ,-0.07849 ,7.50084 ,-0.68587 ,13.23933 ,10.71929 ,11.34498 ,13.57115 ,22.26000 ,20.42000 ,2.92000 ,-26.46000 ,-20.96000 ,  4.24000 ,-5.79000 , 92.61010 ,1874222.29000 ,1076258.53000 ,383566.12000 ,376336.76000 ,  5424.73000 , 654203.40000 , 621567.24000 ,1952743.91000 ,1124977.80000 ,401784.65000 ,396406.72000 ,NA ,674321.68000 ,652836.91000 ,1684232.18000 ,35737.77000 ,348171.93000 ,102452.10000 ,328961.08000 ,NA ,NA ,NA ,189990.11000 ,1746258.05000 ,31796.20000 ,352326.74000 ,112444.34000 ,335679.18000 ,NA ,NA ,NA ,206631.86000 ,81.10000 ,76638.94000 , 83705.75000 ,177313.31000 ,162902.00000 ,309399.71000 ,58949.60000 ,75963.75000 , 87050.97000 ,189793.91000 ,172387.56000 ,328412.49000 ,61263.22000 ,3754.59000 ,4045.16000 ,1178.21000 ,14375.53000 ,31807.35000 , 9551.87000 ,100.20579 , 98.35032 , 93.52261 , 93.52987 , 94.90524 , 97.59393
Q3-2003      ,141311.43000 ,142056.16000 ,120830.72000 ,21225.44000 ,5888.26000 ,25845.94000 ,10649.81000 ,34717.36000 ,NA ,NA , 96.77044 , 96.05469 , 96.20988 , 96.89529 , 95.21618 , 96.86700 , 94.87851 , 98.64482 ,108.48366 ,102.17041 , 95.27604 , 98.97473 ,NA ,NA , 87.70000 , 85.70000 , 85.70000 , 86.20000 , 85.40000 , 87.80000 , 85.50000 , 99.32979 ,102.40000 ,11930.70000 , -5.55748 ,46.60244 ,487440.70000 ,13.03952 ,18.55201 ,-4.62949 ,6.83358 , 0.36701 ,7.63180 ,-0.40111 ,13.50873 , 8.84847 ,11.55706 , 8.64097 ,25.05000 ,23.26000 ,3.72000 ,  9.28000 , -5.67000 , -3.73000 , 1.45000 , 92.86209 ,1898247.05000 ,1085512.27000 ,392010.23000 ,380873.62000 , -3362.92000 , 666042.41000 , 622828.56000 ,1962167.03000 ,1128609.42000 ,404680.00000 ,400149.09000 ,NA ,688001.46000 ,656887.10000 ,1705454.62000 ,35712.58000 ,349607.81000 ,103673.33000 ,332424.03000 ,NA ,NA ,NA ,192792.43000 ,1755771.99000 ,31302.29000 ,354540.06000 ,113101.25000 ,337984.40000 ,NA ,NA ,NA ,206495.90000 ,81.40000 ,77522.65000 , 85288.48000 ,179290.78000 ,165053.65000 ,317028.10000 ,59853.20000 ,76948.53000 , 87335.96000 ,191138.13000 ,173325.43000 ,328971.62000 ,61990.94000 ,3774.17000 ,4033.57000 ,1178.67000 ,14669.45000 ,31786.20000 , 9512.73000 , 99.64467 , 99.03671 , 94.26089 , 94.32117 , 97.33871 , 97.41462
Q4-2003      ,141694.57000 ,141906.77000 ,120629.24000 ,21277.52000 ,5766.85000 ,25608.60000 ,10662.54000 ,34380.14000 ,NA ,NA , 96.95122 , 96.26494 , 96.74503 , 96.10962 , 95.66522 , 96.89718 , 95.00446 , 98.22196 ,103.43670 ,100.88115 , 96.42682 , 99.06782 ,NA ,NA , 88.30000 , 92.40000 , 92.50000 , 92.80000 , 93.40000 , 91.70000 , 91.90000 ,100.92569 ,104.20000 ,12038.60000 , -4.48365 ,47.19811 ,492613.20000 ,13.83467 ,18.75299 ,-4.42925 ,6.93036 , 1.14796 ,7.76543 , 0.28739 ,13.48267 , 5.31845 ,11.35653 , 6.28208 ,26.40000 ,22.19000 ,2.97000 , 10.66000 ,  5.62000 ,  9.67000 ,-1.45000 , 93.09271 ,1915070.68000 ,1094833.30000 ,390828.63000 ,385654.74000 ,  1584.06000 , 679352.29000 , 637182.33000 ,1975794.56000 ,1131962.71000 ,406743.27000 ,403252.52000 ,NA ,701471.70000 ,671072.13000 ,1720537.97000 ,36417.45000 ,354378.56000 ,104318.97000 ,336357.92000 ,NA ,NA ,NA ,194532.71000 ,1767441.35000 ,32723.58000 ,358754.95000 ,112660.77000 ,339384.37000 ,NA ,NA ,NA ,208476.90000 ,82.40000 ,78368.60000 , 86738.87000 ,181554.60000 ,166184.96000 ,315932.42000 ,60285.62000 ,77576.82000 , 88736.58000 ,191688.25000 ,173568.97000 ,330566.85000 ,62319.78000 ,3758.20000 ,4029.02000 ,1184.21000 ,14737.34000 ,32035.56000 , 9744.31000 , 99.98201 , 97.53907 , 95.37026 , 95.96423 , 96.32963 , 98.64823
Q1-2004      ,141770.63000 ,140752.98000 ,119496.37000 ,21256.61000 ,5538.26000 ,25311.93000 ,10346.98000 ,34241.77000 ,NA ,NA , 97.43439 , 96.77092 , 97.20572 , 96.89797 , 96.16198 , 96.91786 , 95.07736 , 98.53222 , 93.15333 ,101.12348 , 97.18860 , 99.18983 ,NA ,NA , 88.70000 , 83.30000 , 82.60000 , 85.50000 , 81.10000 , 85.30000 , 84.40000 ,103.99798 ,100.00000 ,12117.90000 , -4.90254 ,54.36275 ,497806.40000 ,13.61132 ,18.69104 ,-4.74618 ,6.78373 , 7.28163 ,8.15183 , 5.68086 ,13.31942 , 6.82554 ,11.17236 , 9.24975 ,28.94000 ,25.85000 ,3.99000 , 12.71000 , -1.94000 , -7.31000 , 2.61000 , 94.47743 ,1935319.62000 ,1105054.13000 ,394305.10000 ,387641.52000 ,  1666.28000 , 693957.58000 , 647305.00000 ,1986707.55000 ,1137070.98000 ,407007.78000 ,403217.51000 ,NA ,716333.33000 ,681141.01000 ,1737878.73000 ,37308.77000 ,357878.36000 ,106586.66000 ,338796.63000 ,NA ,NA ,NA ,197440.89000 ,1778248.45000 ,35384.03000 ,361903.10000 ,113653.78000 ,341809.49000 ,NA ,NA ,NA ,208538.38000 ,81.40000 ,79684.07000 , 88292.87000 ,183052.05000 ,165716.40000 ,319462.49000 ,61100.43000 ,79007.82000 , 89561.26000 ,190999.06000 ,172170.59000 ,330808.83000 ,62937.26000 ,3750.15000 ,4027.99000 ,1186.05000 ,14663.85000 ,32039.45000 , 9646.57000 , 97.85709 , 97.89049 , 95.41174 , 97.50092 , 97.26558 , 98.33461
Q2-2004      ,142080.26000 ,142104.03000 ,120711.85000 ,21392.18000 ,5628.91000 ,25455.41000 ,10674.69000 ,34619.71000 ,NA ,NA , 97.95685 , 97.50052 , 97.78448 , 97.77645 , 97.17981 , 97.70463 , 96.45845 , 98.76958 , 92.90558 ,100.43596 , 97.65010 , 99.34783 ,NA ,NA , 89.40000 , 92.70000 , 92.90000 , 92.70000 , 92.60000 , 92.10000 , 92.90000 ,100.85906 ,101.10000 ,12195.90000 , -4.64256 ,54.31131 ,497451.30000 ,13.69483 ,19.36872 ,-5.32255 ,6.98923 , 6.15030 ,8.17808 , 4.38429 ,13.56732 , 8.74668 ,11.01901 ,10.15611 ,22.39000 ,20.38000 ,3.64000 ,-13.86000 ,-11.33000 ,  8.04000 ,-6.25000 , 96.69672 ,1955375.71000 ,1114930.35000 ,400085.19000 ,393121.49000 ,  2741.58000 , 719029.66000 , 674532.57000 ,1996508.24000 ,1140393.93000 ,409247.91000 ,404616.15000 ,NA ,736171.54000 ,699560.31000 ,1758129.84000 ,37528.97000 ,360991.75000 ,108451.03000 ,342421.00000 ,NA ,NA ,NA ,197245.87000 ,1790031.36000 ,36069.15000 ,364576.66000 ,113760.84000 ,343837.68000 ,NA ,NA ,NA ,206425.36000 ,81.50000 ,80321.98000 , 89255.43000 ,185579.99000 ,167604.07000 ,324541.89000 ,61433.73000 ,80135.39000 , 90556.20000 ,192329.97000 ,172819.43000 ,332578.59000 ,63204.07000 ,3779.48000 ,4031.52000 ,1189.71000 ,14865.40000 ,32098.61000 , 9760.60000 , 97.10327 , 96.99512 , 95.73264 , 97.87398 , 98.14490 , 98.63312
Q3-2004      ,142440.68000 ,143133.12000 ,121594.70000 ,21538.42000 ,5766.48000 ,25445.08000 ,10882.70000 ,35065.02000 ,NA ,NA , 98.38080 , 98.05122 , 98.26498 , 97.63956 , 97.97021 , 98.14481 , 97.25994 , 98.88430 , 93.23676 ,100.44034 , 99.70743 ,100.00970 ,NA ,NA , 89.80000 , 87.70000 , 87.30000 , 88.80000 , 87.10000 , 90.30000 , 87.60000 ,100.42515 ,102.70000 ,12286.70000 , -4.40756 ,54.62262 ,498252.60000 ,14.24744 ,19.62150 ,-5.28932 ,7.12731 , 5.87515 ,8.58152 , 4.31555 ,13.59165 , 7.56785 ,11.25879 , 8.54536 ,24.92000 ,23.19000 ,3.89000 , 10.32000 , -0.01000 , -1.32000 , 1.96000 , 97.57345 ,1971698.29000 ,1123702.98000 ,401814.62000 ,398402.39000 , 12179.05000 , 725939.22000 , 690339.96000 ,2004489.76000 ,1143738.62000 ,411591.82000 ,406742.80000 ,NA ,739908.66000 ,710049.87000 ,1768581.95000 ,36557.92000 ,362502.58000 ,109241.00000 ,343156.03000 ,NA ,NA ,NA ,203116.34000 ,1796170.57000 ,36232.73000 ,364101.82000 ,113552.10000 ,344609.96000 ,NA ,NA ,NA ,208311.78000 ,82.10000 ,80436.94000 , 90237.81000 ,189228.52000 ,169925.19000 ,324862.37000 ,62433.60000 ,80746.02000 , 91408.70000 ,193457.73000 ,174533.79000 ,333582.61000 ,63808.09000 ,3783.71000 ,4033.96000 ,1194.77000 ,15158.38000 ,32082.93000 , 9720.09000 , 96.99957 , 97.03131 , 96.53147 , 97.99080 , 97.69024 , 99.04873
Q4-2004      ,142872.34000 ,143173.77000 ,121532.48000 ,21641.29000 ,5646.09000 ,25426.90000 ,10843.67000 ,34775.42000 ,NA ,NA , 98.83450 , 98.51669 , 98.75959 , 98.38121 , 98.61575 , 98.62825 , 97.77115 , 99.37358 , 93.01470 ,101.47707 , 99.13489 , 99.39709 ,NA ,NA , 90.20000 , 94.30000 , 94.30000 , 95.10000 , 95.50000 , 93.80000 , 93.70000 ,103.32100 ,101.80000 ,12387.20000 , -3.99129 ,54.94975 ,496997.40000 ,13.82384 ,19.77819 ,-6.05640 ,7.34912 , 7.49758 ,6.89368 , 6.45175 ,13.65409 ,10.35232 ,11.47918 ,11.96025 ,26.98000 ,21.72000 ,3.06000 , 11.85000 , 14.24000 ,  9.88000 ,-0.64000 , 97.94980 ,1986740.96000 ,1137663.72000 ,405147.84000 ,403228.26000 ,  9260.76000 , 739256.41000 , 707816.03000 ,2010390.15000 ,1152080.20000 ,411854.85000 ,408945.46000 ,NA ,749700.54000 ,724124.61000 ,1783013.88000 ,36901.94000 ,364418.32000 ,110878.59000 ,347829.08000 ,NA ,NA ,NA ,203727.08000 ,1802384.18000 ,36605.36000 ,363873.84000 ,114291.66000 ,348444.62000 ,NA ,NA ,NA ,207958.17000 ,81.80000 ,80696.55000 , 90768.35000 ,189425.32000 ,170817.75000 ,328265.77000 ,63012.22000 ,81055.12000 , 92365.02000 ,193430.05000 ,173799.41000 ,334353.04000 ,63945.95000 ,3796.12000 ,4050.35000 ,1207.94000 ,15211.51000 ,32374.77000 , 9841.00000 , 97.73923 , 96.82933 , 97.33306 , 99.01155 , 98.63944 , 99.20401
Q1-2005      ,143182.78000 ,142293.53000 ,120662.72000 ,21630.80000 ,5427.15000 ,25080.47000 ,10662.76000 ,34625.20000 ,NA ,NA , 99.33960 , 99.07029 , 99.15935 , 98.92421 , 99.05405 , 99.09296 , 98.37262 , 99.72734 , 99.28686 ,100.71027 ,100.16263 , 99.94801 ,NA ,NA , 91.20000 , 85.90000 , 85.00000 , 88.40000 , 83.70000 , 86.80000 , 87.00000 ,103.01354 , 99.50000 ,12515.00000 , -3.25923 ,55.63958 ,498052.00000 ,14.07744 ,19.95036 ,-5.96433 ,7.51554 , 7.43500 ,7.62995 , 8.52410 ,13.60039 , 2.94075 ,10.24565 , 7.40010 ,31.56000 ,25.93000 ,3.74000 , 10.46000 , -3.47000 ,-12.32000 , 2.99000 , 99.33727 ,2001059.29000 ,1142898.25000 ,408598.51000 ,406933.59000 ,  4620.43000 , 743242.86000 , 705234.35000 ,2014330.07000 ,1152571.68000 ,413036.06000 ,410808.67000 ,NA ,750012.49000 ,716865.37000 ,1797193.43000 ,34808.37000 ,365238.65000 ,112425.30000 ,348927.94000 ,NA ,NA ,NA ,203865.86000 ,1805280.66000 ,34073.26000 ,365773.87000 ,114019.17000 ,349597.75000 ,NA ,NA ,NA ,209036.47000 ,82.10000 ,80805.73000 , 91383.87000 ,193536.98000 ,174919.43000 ,331813.95000 ,63333.20000 ,79937.78000 , 91233.02000 ,195134.64000 ,175925.84000 ,335544.86000 ,64017.13000 ,3783.20000 ,4056.38000 ,1221.11000 ,15201.81000 ,32352.96000 , 9882.47000 ,100.23571 , 98.92744 , 97.96639 , 99.45487 , 98.76772 , 99.56518
Q2-2005      ,143497.75000 ,143604.14000 ,121927.49000 ,21676.65000 ,5579.55000 ,25074.86000 ,11004.28000 ,34997.42000 ,NA ,NA , 99.74000 , 99.50527 , 99.64527 , 99.46630 , 99.52883 , 99.69583 , 99.06519 , 99.77006 ,101.27383 , 99.79184 ,100.08313 , 99.97403 ,NA ,NA , 91.10000 , 94.50000 , 94.60000 , 94.60000 , 93.70000 , 93.30000 , 95.20000 ,100.58820 , 99.80000 ,12570.70000 , -3.24080 ,54.53358 ,504482.90000 ,13.97015 ,19.66805 ,-5.78169 ,7.14423 , 8.17864 ,8.00610 , 8.57160 ,13.87603 , 4.70259 ,10.15290 ,10.21490 ,22.31000 ,24.15000 ,3.22000 ,-15.62000 ,-14.04000 ,  9.05000 ,-6.41000 , 99.64996 ,2024163.31000 ,1157262.27000 ,413959.84000 ,416898.07000 ,  3893.27000 , 765630.25000 , 733480.39000 ,2029526.56000 ,1161432.41000 ,416196.87000 ,418894.17000 ,NA ,768029.72000 ,740469.38000 ,1814831.16000 ,33727.74000 ,369386.57000 ,115458.71000 ,350788.34000 ,NA ,NA ,NA ,209332.14000 ,1818174.90000 ,33702.26000 ,369663.69000 ,116358.97000 ,351466.91000 ,NA ,NA ,NA ,211352.99000 ,81.50000 ,81257.20000 , 92317.44000 ,195350.38000 ,177546.31000 ,334976.21000 ,64022.27000 ,80745.75000 , 91338.15000 ,195784.52000 ,178154.41000 ,336850.90000 ,64135.69000 ,3799.36000 ,4057.64000 ,1227.23000 ,15450.52000 ,32450.73000 , 9962.54000 ,100.20835 , 99.68198 , 99.51390 , 99.56238 , 99.33182 , 99.86539
Q3-2005      ,143917.37000 ,144508.38000 ,123045.71000 ,21462.66000 ,5625.89000 ,25154.49000 ,11108.45000 ,35267.58000 ,NA ,NA ,100.10948 ,100.32915 ,100.33232 ,100.07127 ,100.27685 ,100.01486 ,100.58937 , 99.88335 , 99.20433 , 99.68790 , 99.49938 ,100.00184 ,NA ,NA , 91.80000 , 89.60000 , 89.40000 , 90.10000 , 89.00000 , 91.60000 , 89.60000 , 98.29118 ,100.90000 ,12670.50000 , -3.63512 ,54.24697 ,506345.30000 ,14.16036 ,19.76411 ,-5.38714 ,7.15710 , 8.38447 ,8.33241 , 7.48611 ,13.78371 , 2.40923 ,10.58945 , 9.24788 ,24.61000 ,23.55000 ,3.83000 ,  6.22000 ,  2.04000 , -3.27000 , 3.14000 ,100.17663 ,2044595.98000 ,1171940.25000 ,418100.04000 ,422803.88000 ,  2630.24000 , 786185.45000 , 757063.89000 ,2042354.44000 ,1168053.80000 ,417801.31000 ,421636.76000 ,NA ,786070.68000 ,752630.58000 ,1829171.25000 ,33853.64000 ,371158.05000 ,117722.37000 ,354267.96000 ,NA ,NA ,NA ,215424.73000 ,1828745.86000 ,34154.44000 ,371475.63000 ,117348.86000 ,354002.28000 ,NA ,NA ,NA ,213628.14000 ,81.50000 ,82328.19000 , 90668.88000 ,197328.10000 ,179578.70000 ,337396.38000 ,64868.98000 ,82356.46000 , 91453.05000 ,196885.91000 ,179102.81000 ,337343.14000 ,64611.24000 ,3829.57000 ,4068.19000 ,1230.38000 ,15781.29000 ,32475.48000 , 9967.05000 , 99.23824 ,100.98680 ,100.36711 ,100.12146 ,100.07336 ,100.47132
Q4-2005      ,144500.65000 ,144692.51000 ,123213.63000 ,21478.88000 ,5538.49000 ,25105.47000 ,11164.12000 ,35061.77000 ,NA ,NA ,100.79534 ,101.06950 ,100.84715 ,101.52106 ,101.09846 ,101.13126 ,101.83040 ,100.61925 ,100.23498 , 99.80999 ,100.25486 ,100.07613 ,NA ,NA , 92.40000 , 96.60000 , 96.70000 , 96.90000 , 97.90000 , 95.70000 , 95.90000 , 97.35692 , 99.90000 ,12735.60000 , -3.11982 ,54.44113 ,507238.60000 ,13.60166 ,20.35873 ,-6.63389 ,7.61784 , 7.49322 ,8.02871 , 7.47202 ,13.51839 , 2.37975 , 9.79007 , 8.05161 ,27.03000 ,24.15000 ,3.36000 , 21.39000 , -9.56000 , 16.29000 , 4.59000 ,100.83614 ,2071280.40000 ,1181811.32000 ,424956.61000 ,431889.07000 , 13404.73000 , 806587.13000 , 787368.46000 ,2054887.90000 ,1171854.21000 ,418580.75000 ,427185.02000 ,NA ,797532.79000 ,773181.75000 ,1852369.47000 ,33419.56000 ,375460.85000 ,120045.98000 ,357551.94000 ,NA ,NA ,NA ,218910.92000 ,1841363.89000 ,33879.35000 ,374330.92000 ,117925.37000 ,356469.24000 ,NA ,NA ,NA ,213516.06000 ,81.40000 ,80993.79000 , 92898.94000 ,199676.72000 ,182492.17000 ,344210.56000 ,65618.96000 ,82344.91000 , 93244.90000 ,198087.11000 ,181353.56000 ,338658.19000 ,65079.35000 ,3861.64000 ,4074.72000 ,1252.26000 ,15923.64000 ,32699.75000 ,10010.65000 ,100.31770 ,100.40378 ,102.15260 ,100.86130 ,101.82710 ,100.09811
