 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I6.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I6.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I6.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I6.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I6.W.LCIT.2B_S00.4.000,STS.Q.I6.W.LCIT.2B_S00.4.000,STS.Q.I6.W.LCIW.2B_S00.4.000,STS.Q.I6.W.LCIO.2B_S00.4.000,STS.Q.I6.W.LCIT.NS0020.4.000,STS.Q.I6.W.LCIT.2F0000.4.000,STS.Q.I6.W.LCIT.2G_N00.4.000,EXR.Q.Z66.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I6.N.CINP.CC1109.4.000,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I6.S.ECFIN.MAN013.TT,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I6.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I6.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2R_U.D.U.I
Q1-2001      ,139308.77000 ,138337.23000 ,117404.36000 ,20932.87000 ,6166.34000 ,26503.88000 ,10264.07000 ,33153.25000 ,NA ,NA , 90.98410 , 91.12362 , 91.38223 , 89.52783 , 92.05483 , 98.78780 , 99.73339 , 92.72768 , 97.98092 , 99.13035 , 90.80136 , 92.46049 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 73.50000 , 75.90000 , 76.40000 , 85.72969 , 96.30000 ,12645.70000 ,  0.16837 ,41.66482 ,480180.70000 ,17.41549 ,19.85286 ,-4.11162 ,8.72276 , 2.37243 ,7.19506 , 2.77631 ,12.70037 , 3.14375 ,10.80214 , 4.54765 ,30.04000 ,28.54000 ,2.34000 ,  9.03000 , -2.43000 , -4.14000 , 3.27000 , 76.16679 ,1752116.51000 ,1004159.00000 ,344476.40000 ,372063.43000 , 12455.86000 , 660858.95000 , 641897.12000 ,1925935.79000 ,1098979.20000 ,384808.61000 ,404244.65000 ,NA ,669218.28000 ,643908.78000 ,1572943.49000 ,37355.42000 ,345150.88000 , 92605.50000 ,307529.30000 ,NA ,NA ,NA ,179173.02000 ,1722537.39000 ,33234.22000 ,355946.50000 ,111522.53000 ,333205.04000 ,NA ,NA ,NA ,203529.94000 ,84.70000 ,71679.42000 , 72717.37000 ,161371.92000 ,152468.52000 ,277921.97000 ,54143.17000 , 71098.82000 , 87992.86000 ,181293.12000 ,171590.51000 ,315896.26000 ,61037.48000 ,3735.77000 ,3981.75000 ,1122.20000 ,13648.59000 ,30790.90000 , 8970.50000 , 99.85750 , 92.16631 , 88.01438 , 85.08792 , 89.46546 , 89.31359
Q2-2001      ,139572.15000 ,139464.26000 ,118500.61000 ,20963.65000 ,6209.47000 ,26464.26000 ,10484.76000 ,33468.09000 ,NA ,NA , 91.56802 , 91.71244 , 92.20390 , 90.18651 , 92.62884 , 99.15772 ,100.11186 , 93.45014 , 99.01879 ,100.03670 , 90.71715 , 92.98435 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 84.20000 , 82.90000 , 84.60000 , 82.93214 , 96.20000 ,12712.80000 , -0.64840 ,40.06299 ,479275.70000 ,16.82352 ,19.57380 ,-3.72562 ,8.38821 , 2.79548 ,7.42477 , 2.24422 ,12.61949 , 4.92876 ,10.22140 , 7.21338 ,23.49000 ,22.00000 ,1.71000 ,-27.27000 ,-15.60000 , 12.00000 ,-4.59000 , 76.74587 ,1764718.59000 ,1016629.55000 ,348397.32000 ,372769.73000 ,  9407.98000 , 658514.91000 , 641000.90000 ,1927354.78000 ,1102672.90000 ,386332.80000 ,402485.49000 ,NA ,664304.50000 ,640520.07000 ,1583827.28000 ,37440.80000 ,343314.90000 , 93765.43000 ,311134.83000 ,NA ,NA ,NA ,180891.30000 ,1722831.39000 ,32942.31000 ,353292.30000 ,111723.30000 ,333795.64000 ,NA ,NA ,NA ,204680.03000 ,83.70000 ,73146.25000 , 74086.94000 ,162110.02000 ,152955.46000 ,280943.32000 ,54929.34000 , 72307.50000 , 87888.53000 ,181844.12000 ,171116.27000 ,316917.79000 ,61417.63000 ,3780.03000 ,3991.65000 ,1126.37000 ,13931.02000 ,30884.48000 , 9124.11000 ,100.04872 , 94.03133 , 88.65457 , 86.85861 , 90.13246 , 90.03268
Q3-2001      ,139949.43000 ,140683.54000 ,119675.93000 ,21007.62000 ,6196.27000 ,26545.20000 ,10652.42000 ,34017.92000 ,NA ,NA , 92.15463 , 92.18806 , 92.52429 , 90.94482 , 92.89684 , 98.72013 , 99.29005 , 94.32565 , 98.35187 ,100.45163 , 90.87968 , 94.77710 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 80.30000 , 80.90000 , 80.30000 , 84.36929 , 96.10000 ,12674.10000 , -2.77801 ,40.54184 ,473972.90000 ,16.25929 ,19.04717 ,-3.48956 ,7.77221 , 0.74331 ,7.50741 ,-0.44203 ,12.66143 , 9.14094 ,11.85652 , 9.00924 ,25.05000 ,25.42000 ,2.18000 ,  3.09000 , -8.53000 , -5.74000 , 3.28000 , 77.04333 ,1777536.29000 ,1022176.50000 ,352509.32000 ,371245.77000 ,  7186.93000 , 652419.76000 , 628001.99000 ,1929042.11000 ,1104875.27000 ,387642.50000 ,399695.76000 ,NA ,661097.43000 ,632749.54000 ,1597055.17000 ,37721.55000 ,343307.38000 , 95414.86000 ,312985.32000 ,NA ,NA ,NA ,180481.12000 ,1725859.49000 ,33357.96000 ,351925.40000 ,112336.43000 ,333098.91000 ,NA ,NA ,NA ,203300.44000 ,82.70000 ,74550.69000 , 72012.24000 ,165065.16000 ,155488.01000 ,284756.45000 ,55753.51000 , 73468.19000 , 87638.92000 ,183318.31000 ,172023.72000 ,317439.85000 ,61683.55000 ,3826.95000 ,3995.92000 ,1129.73000 ,14208.92000 ,30983.48000 , 9126.72000 ,100.31865 , 95.00638 , 88.85504 , 87.67134 , 91.06207 , 91.20251
Q4-2001      ,140146.13000 ,140491.45000 ,119547.70000 ,20943.75000 ,6102.11000 ,26407.34000 ,10635.71000 ,33870.96000 ,NA ,NA , 92.86255 , 92.54561 , 92.89094 , 91.86876 , 93.03137 , 98.41560 , 97.84061 , 95.01748 , 96.85332 ,101.22757 , 91.08661 , 95.26473 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 88.30000 , 85.40000 , 86.10000 , 85.12831 , 95.90000 ,12705.20000 , -2.37043 ,41.17421 ,473373.40000 ,14.99145 ,18.13998 ,-3.35275 ,6.83267 , 1.11792 ,7.68628 ,-0.78144 ,13.08201 , 1.02962 ,10.26314 , 4.12769 ,24.59000 ,22.73000 ,2.06000 ,  4.41000 ,  5.84000 , 10.12000 ,-0.61000 , 77.03270 ,1793865.36000 ,1026818.40000 ,360001.85000 ,369148.12000 ,  -978.85000 , 650777.60000 , 611901.77000 ,1931975.85000 ,1105542.95000 ,391911.27000 ,396876.48000 ,NA ,661507.00000 ,625695.92000 ,1613449.93000 ,37768.87000 ,341545.11000 , 97189.99000 ,314349.95000 ,NA ,NA ,NA ,180415.43000 ,1728860.38000 ,33888.06000 ,349501.12000 ,113098.23000 ,333282.40000 ,NA ,NA ,NA ,203223.82000 ,81.80000 ,75905.63000 , 79974.88000 ,165741.22000 ,155037.15000 ,289613.29000 ,56323.85000 , 74704.15000 , 89114.35000 ,184049.50000 ,170860.33000 ,319264.40000 ,61684.25000 ,3836.56000 ,4001.34000 ,1135.49000 ,14103.66000 ,31249.85000 , 9148.44000 , 99.91237 , 94.35335 , 89.55097 , 89.10104 , 92.17417 , 92.19556
Q1-2002      ,140456.66000 ,139530.23000 ,118620.27000 ,20909.96000 ,6005.83000 ,26114.60000 ,10330.84000 ,33651.95000 ,NA ,NA , 93.48907 , 93.01056 , 93.34268 , 92.36984 , 93.65887 , 98.61107 , 97.55578 , 95.63519 , 96.85390 ,101.58420 , 92.24996 , 95.97622 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 76.20000 , 79.90000 , 79.30000 , 84.59914 , 93.50000 ,12824.60000 , -4.29904 ,41.55138 ,472360.80000 ,14.86141 ,18.42845 ,-4.08590 ,7.12846 , 2.23394 ,7.57612 , 2.12208 ,12.92223 , 9.05174 ,11.80335 , 7.68419 ,30.71000 ,26.62000 ,3.44000 ,  9.17000 , -4.89000 , -6.68000 , 2.53000 , 78.04426 ,1808818.11000 ,1033470.36000 ,363099.61000 ,370543.60000 ,   682.27000 , 654887.64000 , 613865.36000 ,1934913.28000 ,1107254.06000 ,393115.82000 ,395674.94000 ,NA ,664279.09000 ,629437.15000 ,1626810.05000 ,37177.52000 ,343017.02000 , 97595.80000 ,318939.81000 ,NA ,NA ,NA ,182008.07000 ,1733210.41000 ,33876.29000 ,349120.30000 ,112690.11000 ,333792.48000 ,NA ,NA ,NA ,201723.98000 ,81.30000 ,77764.34000 , 77432.69000 ,168599.44000 ,155670.32000 ,293778.60000 ,56834.50000 , 76507.85000 , 89451.42000 ,184861.79000 ,170478.41000 ,321417.73000 ,61488.28000 ,3822.96000 ,4010.36000 ,1155.08000 ,14039.54000 ,31246.22000 , 9152.85000 , 98.98501 , 94.64058 , 91.58875 , 90.27829 , 92.51496 , 93.46049
Q2-2002      ,140681.75000 ,140667.36000 ,119668.63000 ,20998.73000 ,6070.59000 ,26112.92000 ,10535.90000 ,33910.94000 ,NA ,NA , 93.76074 , 93.36553 , 93.77255 , 92.99404 , 93.92630 , 98.54478 , 97.72270 , 95.81486 , 97.53508 ,101.23839 , 93.40177 , 96.45344 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 86.70000 , 86.00000 , 87.60000 , 86.48215 , 93.00000 ,12894.70000 , -4.71658 ,41.87186 ,477312.30000 ,14.50708 ,18.38174 ,-4.41805 ,6.99126 , 0.83434 ,7.63561 , 0.36913 ,12.99928 , 2.03816 ,11.70952 , 6.83396 ,22.92000 ,20.55000 ,2.86000 ,-28.31000 ,-24.09000 ,  5.90000 ,-8.64000 , 78.45499 ,1824083.45000 ,1040557.96000 ,368458.35000 ,368445.23000 ,  3044.33000 , 666962.31000 , 623384.72000 ,1945843.01000 ,1109883.53000 ,396290.11000 ,392375.77000 ,NA ,677139.95000 ,638272.74000 ,1640960.43000 ,35987.62000 ,347209.58000 , 97191.87000 ,319847.19000 ,NA ,NA ,NA ,183123.03000 ,1742455.28000 ,33809.50000 ,352365.27000 ,111537.61000 ,334080.11000 ,NA ,NA ,NA ,203432.30000 ,81.10000 ,78557.60000 , 78156.48000 ,172229.47000 ,158158.98000 ,296508.98000 ,57112.67000 , 77329.27000 , 91006.26000 ,186413.42000 ,172601.28000 ,322211.90000 ,61484.58000 ,3827.17000 ,4004.75000 ,1159.74000 ,14323.68000 ,31375.95000 , 9345.71000 , 98.48789 , 92.92226 , 90.51559 , 90.55464 , 93.23709 , 94.80733
Q3-2002      ,140846.83000 ,141548.40000 ,120544.81000 ,21003.59000 ,6087.86000 ,26222.20000 ,10664.94000 ,34265.92000 ,NA ,NA , 94.55108 , 93.92493 , 94.11761 , 93.94018 , 94.10094 , 98.41335 , 96.84426 , 96.32445 , 99.27246 ,101.51925 , 93.78000 , 97.02829 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 82.80000 , 84.40000 , 83.10000 , 89.57328 , 92.10000 ,12956.70000 , -4.75190 ,42.48908 ,480361.00000 ,13.88317 ,18.43917 ,-4.41761 ,7.07074 ,-0.40307 ,7.69413 ,-0.81468 ,13.10252 , 3.89757 ,11.13264 , 6.87770 ,23.79000 ,23.63000 ,2.73000 ,  1.12000 ,-10.16000 , -8.19000 ,-0.41000 , 78.94879 ,1844383.92000 ,1048991.16000 ,373836.88000 ,370957.35000 ,  1296.33000 , 669435.04000 , 620132.85000 ,1951249.47000 ,1114889.20000 ,398065.04000 ,394368.17000 ,NA ,680689.17000 ,640842.32000 ,1656099.62000 ,35971.81000 ,349766.70000 , 99047.58000 ,322447.14000 ,NA ,NA ,NA ,188284.30000 ,1745041.67000 ,33658.76000 ,353175.34000 ,112332.62000 ,334646.08000 ,NA ,NA ,NA ,206349.02000 ,81.60000 ,78960.12000 , 79891.99000 ,172720.25000 ,159021.49000 ,300605.43000 ,57667.11000 , 77593.15000 , 90424.74000 ,186582.54000 ,172311.19000 ,323227.04000 ,61480.07000 ,3822.36000 ,4015.90000 ,1158.68000 ,14498.89000 ,31455.58000 , 9356.06000 , 98.55807 , 95.15066 , 91.09727 , 91.12796 , 94.02421 , 95.29468
Q4-2002      ,140869.52000 ,141108.77000 ,120173.33000 ,20935.43000 ,5968.71000 ,26039.36000 ,10626.50000 ,33982.56000 ,NA ,NA , 95.13226 , 94.63729 , 94.68680 , 94.35383 , 94.50696 , 98.19789 , 97.00908 , 96.81143 ,102.27063 ,101.49249 , 93.97893 , 97.08918 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 91.10000 , 88.90000 , 89.40000 , 90.52573 , 91.90000 ,12962.90000 , -5.30268 ,43.27432 ,482170.30000 ,13.65821 ,18.40210 ,-4.63309 ,6.97315 , 2.31467 ,8.08241 , 1.58238 ,13.04704 , 4.20059 ,10.90316 , 9.33190 ,23.46000 ,22.19000 ,2.19000 ,  5.58000 ,  9.97000 , 10.36000 ,-1.69000 , 79.10730 ,1857229.34000 ,1061847.64000 ,377266.65000 ,374186.10000 ,   237.28000 , 672939.77000 , 629248.10000 ,1952551.82000 ,1121601.78000 ,399897.12000 ,396012.27000 ,NA ,685551.81000 ,648927.17000 ,1669368.02000 ,35613.98000 ,349472.10000 ,100153.76000 ,326107.46000 ,NA ,NA ,NA ,187861.32000 ,1747746.25000 ,32783.19000 ,353431.20000 ,112326.91000 ,336791.05000 ,NA ,NA ,NA ,204880.98000 ,81.70000 ,78820.52000 , 81858.87000 ,174747.52000 ,159821.97000 ,305048.30000 ,57723.54000 , 77870.48000 , 88930.63000 ,188254.76000 ,172344.97000 ,324297.28000 ,61185.49000 ,3789.97000 ,4015.14000 ,1159.86000 ,14391.51000 ,31740.60000 , 9394.56000 , 98.33640 , 96.73739 , 90.63478 , 92.00819 , 94.83036 , 96.18704
Q1-2003      ,140986.76000 ,139969.98000 ,119011.56000 ,20958.42000 ,5798.32000 ,25779.76000 ,10366.77000 ,33729.87000 ,NA ,NA , 95.57800 , 95.07561 , 95.47488 , 94.67595 , 94.81813 , 98.11752 , 96.89669 , 97.36738 ,103.98879 ,101.41999 , 94.99561 , 97.89344 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 78.50000 , 82.10000 , 82.10000 , 94.77233 , 90.80000 ,13028.60000 , -5.70485 ,43.74982 ,479467.90000 ,13.10115 ,18.27350 ,-4.97378 ,6.85346 , 1.58275 ,7.42801 , 1.30758 ,13.00094 , 9.07218 ,10.92663 , 8.85710 ,28.04000 ,26.06000 ,2.89000 , 17.74000 , -1.83000 ,-13.35000 , 2.90000 , 80.07117 ,1864036.86000 ,1071432.62000 ,379076.02000 ,373816.40000 , 11063.81000 , 664724.32000 , 636076.31000 ,1950701.15000 ,1122463.25000 ,400473.67000 ,394351.33000 ,NA ,677812.60000 ,656808.11000 ,1675143.53000 ,35735.72000 ,350355.80000 ,100630.50000 ,326771.17000 ,NA ,NA ,NA ,188893.33000 ,1746288.58000 ,32218.35000 ,354020.98000 ,111768.30000 ,335744.68000 ,NA ,NA ,NA ,204479.46000 ,81.30000 ,76288.72000 , 82781.48000 ,176092.88000 ,162173.69000 ,305970.05000 ,58343.51000 , 75873.56000 , 88776.98000 ,188903.63000 ,172999.91000 ,325495.03000 ,61136.98000 ,3736.66000 ,4007.12000 ,1166.62000 ,14308.50000 ,31730.72000 , 9345.65000 ,101.23502 , 97.45984 , 93.04724 , 92.68053 , 95.04088 , 96.69334
Q2-2003      ,141222.81000 ,141271.85000 ,120164.09000 ,21107.76000 ,5873.98000 ,25791.41000 ,10618.57000 ,34250.41000 ,NA ,NA , 95.98466 , 95.32146 , 95.69006 , 95.46633 , 94.96248 , 97.03073 , 95.28299 , 97.95982 ,105.54584 ,102.48222 , 95.23649 , 98.87282 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 89.70000 , 89.20000 , 90.70000 , 99.08823 , 91.60000 ,13151.80000 , -6.16459 ,44.78799 ,485536.20000 ,13.25396 ,18.24200 ,-4.79371 ,6.74513 ,-0.07849 ,7.50084 ,-0.68587 ,13.23933 ,10.71929 ,11.34498 ,13.57115 ,22.26000 ,20.42000 ,2.92000 ,-26.46000 ,-20.96000 ,  4.24000 ,-5.79000 , 80.46831 ,1873851.19000 ,1075624.99000 ,383738.05000 ,376505.51000 ,  5586.97000 , 653997.16000 , 621601.48000 ,1952661.80000 ,1124323.24000 ,402041.06000 ,396580.39000 ,NA ,674322.39000 ,652708.80000 ,1684049.76000 ,35554.38000 ,346803.25000 ,102722.12000 ,329402.70000 ,NA ,NA ,NA ,189801.43000 ,1746341.95000 ,31683.16000 ,351306.39000 ,112879.42000 ,336420.97000 ,NA ,NA ,NA ,206458.32000 ,81.00000 ,77501.92000 , 84792.90000 ,177183.69000 ,162736.34000 ,308787.25000 ,58565.20000 , 76668.32000 , 88238.55000 ,189917.81000 ,172435.67000 ,326540.60000 ,61098.70000 ,3755.21000 ,4007.69000 ,1177.07000 ,14448.81000 ,31806.54000 , 9542.16000 ,100.73180 , 98.57031 , 93.35592 , 93.51597 , 95.47998 , 97.27041
Q3-2003      ,141501.91000 ,142251.13000 ,121024.93000 ,21226.21000 ,5976.99000 ,25831.00000 ,10669.95000 ,34791.39000 ,NA ,NA , 96.78030 , 96.07455 , 96.22567 , 96.86086 , 95.21779 , 96.84983 , 94.89143 , 98.76821 ,108.31061 ,102.31399 , 95.44545 , 98.94665 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 85.20000 , 87.10000 , 85.70000 , 99.70461 , 91.50000 ,13374.00000 , -6.42565 ,45.15959 ,487545.60000 ,13.03952 ,18.55201 ,-4.62949 ,6.83358 , 0.36701 ,7.63180 ,-0.40111 ,13.50873 , 8.84847 ,11.55706 , 8.64097 ,25.05000 ,23.26000 ,3.72000 ,  9.28000 , -5.67000 , -3.73000 , 1.45000 , 80.55966 ,1897946.55000 ,1085419.30000 ,392154.67000 ,381180.48000 , -3360.59000 , 665422.46000 , 622869.76000 ,1961656.34000 ,1128327.75000 ,404972.97000 ,400464.62000 ,NA ,687482.98000 ,656841.10000 ,1705642.47000 ,35738.39000 ,348136.56000 ,103883.62000 ,332768.37000 ,NA ,NA ,NA ,192304.08000 ,1755384.50000 ,31211.08000 ,353145.64000 ,113350.09000 ,338787.07000 ,NA ,NA ,NA ,206369.00000 ,81.30000 ,78366.11000 , 86653.24000 ,179343.45000 ,164801.80000 ,316545.08000 ,59405.86000 , 77560.96000 , 88317.34000 ,191353.53000 ,173438.97000 ,327401.86000 ,61678.82000 ,3776.14000 ,3996.20000 ,1176.63000 ,14743.98000 ,31787.13000 , 9501.72000 ,100.10781 , 99.48700 , 93.85766 , 94.18486 , 97.74389 , 97.22188
