 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services",
Name:,ESA.Q.I5.S.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YA_B.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YC_E.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YF_F.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YG_I.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I5.S.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I5.S.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I5.S.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I5.S.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I5.S.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I5.S.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YA_B.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YC_E.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YF_F.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YG_I.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I5.Y.LCIT.NS0025.4.000,STS.Q.I5.W.LCIT.NS0025.4.000,STS.Q.I5.W.LCIW.NS0025.4.000,STS.Q.I5.W.LCIO.NS0025.4.000,STS.Q.I5.W.LCIT.NS0020.4.000,STS.Q.I5.W.LCIT.N100F0.4.000,STS.Q.I5.W.LCIT.NSG_K0.3.000,EXR.Q.Z59.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,MEI.Q.JPN.CMPGDP.VIXOBSA,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I5.N.CINP.CC1100.4.000,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I5.S.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I5.S.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I5.S.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I5.S.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I5.S.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I5.S.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I5.S.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I5.S.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I5.S.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I5.S.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I5.S.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I5.S.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YA_B.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YC_E.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YF_F.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YG_I.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I5.S.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YA_B.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YC_E.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YF_F.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YG_I.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I5.S.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I5.S.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I5.S.ECFIN.MAN013.TT
Q3-1996      ,126848.12000 ,127564.77000 ,106823.59000 ,20741.17000 ,7129.03000 ,26451.25000 , 9633.23000 ,31845.45000 ,15374.89000 ,37130.92000 ,102.13642 ,102.14825 ,102.37861 ,102.42362 ,101.00947 ,100.41773 ,100.30261 , 97.17810 ,107.02390 ,103.73701 , 94.27210 ,100.82384 , 87.78463 , 91.53942 , 90.20000 , 89.50000 , 89.80000 , 88.90000 , 88.60000 , 91.70000 , 89.70000 ,112.80396 , 94.80000 , 8372.70000 ,-2.09250 ,58.57163 , 98.08511 ,16.63179 ,19.41025 ,-1.56536 ,8.33954 , 5.64828 ,8.39348 , 5.04374 ,11.84279 , 5.38973 ,11.91097 , 3.59425 ,29.02000 ,29.22000 ,1.31000 ,  0.55000 , -0.99000 , -1.58000 , 1.90000 , 92.09775 ,1460523.81000 , 840917.53000 ,298084.61000 ,295503.72000 ,-2581.62000 ,428668.85000 ,400069.28000 ,1508755.22000 , 875355.59000 ,315044.40000 ,302990.86000 ,NA ,442998.76000 ,424444.34000 ,1313702.07000 ,37526.13000 ,297785.21000 , 78626.01000 ,273009.75000 ,329639.72000 ,297115.25000 ,NA ,146821.74000 ,1352444.38000 ,35728.00000 ,294317.05000 ,83270.42000 ,275368.39000 ,346174.71000 ,318342.91000 ,NA ,156321.63000 ,80.20000
Q4-1996      ,127102.21000 ,127298.54000 ,106718.84000 ,20579.70000 ,7041.13000 ,26349.34000 , 9597.52000 ,31664.41000 ,15428.65000 ,37217.49000 ,102.40843 ,102.61008 ,102.75933 ,103.07419 ,101.28889 ,100.70280 ,101.24530 , 97.44177 ,108.04621 ,103.12108 , 94.75074 ,100.98782 , 87.62640 , 91.98211 , 91.00000 , 96.90000 , 96.70000 , 97.70000 , 97.40000 , 97.90000 , 96.20000 ,110.08166 , 94.50000 , 8470.60000 ,-1.54367 ,58.40112 , 99.53677 ,16.79349 ,19.15622 ,-1.23026 ,8.50231 , 4.97172 ,8.56052 , 4.59064 ,11.74059 , 1.60072 ,11.65071 , 4.15416 ,29.43000 ,27.35000 ,1.36000 ,  2.14000 ,  9.00000 , 18.31000 , 1.17000 , 92.46510 ,1461337.99000 , 839085.89000 ,298858.39000 ,294778.47000 , 1157.35000 ,439889.31000 ,412431.42000 ,1514019.86000 , 875023.39000 ,315731.15000 ,303207.74000 ,NA ,455966.29000 ,436191.62000 ,1317145.53000 ,36902.46000 ,298970.87000 , 77914.25000 ,273325.91000 ,331130.90000 ,298901.14000 ,NA ,144192.46000 ,1361038.21000 ,35455.34000 ,296700.58000 ,82692.29000 ,277618.91000 ,350050.17000 ,319243.25000 ,NA ,152781.40000 ,80.20000
Q1-1997      ,127243.31000 ,126168.25000 ,105696.99000 ,20471.26000 ,6806.45000 ,26141.97000 , 9009.21000 ,31517.99000 ,15491.75000 ,37200.89000 ,102.88136 ,103.08583 ,103.42283 ,103.32227 ,101.42033 ,101.69825 ,102.29466 , 97.78957 ,105.08911 ,103.74370 , 96.62167 ,100.27064 , 89.16816 , 92.59594 , 91.60000 , 85.00000 , 84.40000 , 87.10000 , 83.90000 , 90.10000 , 85.00000 ,106.35494 , 93.30000 , 8536.10000 ,-1.46910 ,58.32412 ,100.26809 ,17.01902 ,19.33343 ,-1.36664 ,8.54236 , 4.28271 ,8.55057 , 3.98066 ,11.92650 , 2.75941 ,11.66278 , 4.33304 ,33.88000 ,31.05000 ,1.56000 ,  0.62000 , -8.19000 , -3.32000 ,-0.87000 , 93.12016 ,1462091.42000 , 841044.70000 ,297435.18000 ,290294.63000 , 4408.79000 ,449078.84000 ,420170.72000 ,1520023.66000 , 878487.03000 ,316061.88000 ,300640.87000 ,NA ,464427.80000 ,443215.84000 ,1315137.88000 ,37141.44000 ,297303.83000 , 75013.37000 ,275286.78000 ,332108.78000 ,298283.68000 ,NA ,146953.53000 ,1363907.04000 ,36087.38000 ,297868.03000 ,80066.05000 ,280515.16000 ,349322.26000 ,320574.85000 ,NA ,156051.52000 ,80.50000
Q2-1997      ,127593.24000 ,127688.30000 ,107091.24000 ,20597.06000 ,6868.70000 ,26229.11000 , 9442.97000 ,31770.78000 ,15839.63000 ,37537.13000 ,103.13371 ,103.28749 ,103.67991 ,103.64942 ,101.82289 ,102.16572 ,102.58977 , 97.44240 ,104.95739 ,102.33940 , 95.11181 , 99.66681 , 89.58123 , 93.44234 , 92.20000 , 93.70000 , 93.80000 , 93.50000 , 93.50000 , 95.80000 , 93.50000 ,102.94637 , 92.90000 , 8665.80000 ,-0.80723 ,56.82206 , 99.42745 ,17.58103 ,19.89066 ,-1.05615 ,9.39662 , 2.09278 ,8.58543 , 2.49098 ,11.71891 , 7.44932 ,11.55253 , 4.17248 ,28.04000 ,25.28000 ,2.27000 ,  2.42000 , -1.79000 , 10.09000 , 0.70000 , 93.55743 ,1476311.34000 , 847469.46000 ,298532.26000 ,296430.23000 ,  698.45000 ,466602.39000 ,433421.45000 ,1538311.91000 , 887253.20000 ,317715.90000 ,307249.27000 ,NA ,482766.62000 ,458215.52000 ,1327777.11000 ,37425.31000 ,301972.31000 , 76634.89000 ,278695.18000 ,333840.77000 ,299208.66000 ,NA ,148534.23000 ,1379646.61000 ,36153.71000 ,303331.49000 ,81922.05000 ,283759.90000 ,353405.30000 ,321469.65000 ,NA ,158623.74000 ,81.10000
Q3-1997      ,128033.63000 ,128789.53000 ,108129.06000 ,20660.47000 ,6996.10000 ,26449.57000 , 9682.46000 ,32052.42000 ,16085.77000 ,37523.22000 ,103.60551 ,103.95999 ,104.44742 ,103.94133 ,102.19719 ,102.69840 ,103.77890 , 97.48335 ,105.55139 ,102.22612 , 96.48172 , 99.27967 , 90.10913 , 93.54426 , 92.60000 , 91.80000 , 91.90000 , 91.70000 , 91.10000 , 93.40000 , 92.00000 , 98.36844 , 91.90000 , 8773.70000 ,-0.55477 ,56.27332 , 99.11085 ,17.83740 ,19.97212 ,-1.26530 ,8.97243 , 5.26136 ,8.69611 , 4.45538 ,11.89649 , 6.26025 ,11.33472 , 4.82580 ,28.63000 ,28.14000 ,2.19000 ,  3.01000 ,  3.05000 , -0.25000 , 1.51000 , 94.35873 ,1486365.75000 , 852068.79000 ,298055.99000 ,298350.35000 , 2313.99000 ,484967.44000 ,449390.81000 ,1548587.39000 , 889381.03000 ,317787.49000 ,309511.98000 ,NA ,501453.92000 ,471867.23000 ,1336076.60000 ,37685.20000 ,304153.72000 , 76289.17000 ,281104.48000 ,336531.05000 ,300312.98000 ,NA ,150289.15000 ,1388803.09000 ,36090.00000 ,306000.41000 ,81694.37000 ,286503.14000 ,356341.53000 ,322500.88000 ,NA ,159744.61000 ,81.70000
Q4-1997      ,128425.87000 ,128649.95000 ,108101.43000 ,20548.52000 ,6923.69000 ,26459.15000 , 9643.94000 ,31928.70000 ,16170.48000 ,37523.99000 ,103.99971 ,104.21667 ,104.68666 ,104.42291 ,102.46111 ,102.89406 ,103.50400 , 97.36862 ,102.43207 ,101.28338 , 95.89981 , 98.94981 , 90.35780 , 94.21434 , 92.90000 , 98.60000 , 98.50000 , 99.10000 , 99.10000 , 98.50000 , 98.20000 ,101.13100 , 91.90000 , 8838.40000 ,-0.38129 ,56.08947 , 99.37385 ,17.91683 ,19.92843 ,-1.66440 ,8.90811 , 1.51624 ,8.45689 , 2.73759 ,11.95869 , 1.74229 ,11.62465 , 3.44306 ,28.69000 ,25.62000 ,2.66000 ,  6.57000 , 10.65000 , 19.83000 , 1.49000 , 94.68569 ,1507331.93000 , 862136.00000 ,299334.53000 ,305270.11000 , 5549.68000 ,494201.90000 ,459160.29000 ,1564170.22000 , 897666.85000 ,317493.39000 ,315865.90000 ,NA ,510264.53000 ,483599.61000 ,1356248.37000 ,38625.45000 ,311302.46000 , 77244.39000 ,284605.72000 ,341180.54000 ,303289.80000 ,NA ,151083.56000 ,1404418.29000 ,37022.94000 ,311589.92000 ,82369.00000 ,289523.24000 ,360723.53000 ,323269.14000 ,NA ,159652.32000 ,82.70000
Q1-1998      ,129098.21000 ,128044.65000 ,107513.73000 ,20530.92000 ,6722.15000 ,26298.18000 , 9203.14000 ,31836.55000 ,16282.13000 ,37702.50000 ,104.23596 ,104.38019 ,104.80436 ,104.76023 ,102.14973 ,102.89130 ,103.25739 , 96.88948 ,103.49403 ,100.76129 , 95.79315 , 97.67377 , 91.37171 , 93.76802 , 93.30000 , 86.50000 , 86.10000 , 87.70000 , 85.00000 , 89.30000 , 87.10000 , 98.21383 , 92.50000 , 8936.20000 , 0.22593 ,55.86451 , 97.46768 ,18.32503 ,20.40896 ,-1.69315 ,9.06558 , 8.00568 ,7.93007 , 8.57427 ,11.96955 , 4.14042 ,12.24986 , 5.07185 ,34.80000 ,29.47000 ,2.46000 ,-11.90000 ,-11.91000 , -5.81000 , 1.36000 , 94.65905 ,1513971.25000 , 864867.78000 ,300528.59000 ,307730.87000 ,11706.33000 ,499047.26000 ,469909.57000 ,1575227.98000 , 904101.99000 ,319227.01000 ,320986.50000 ,NA ,518027.87000 ,498810.17000 ,1362962.48000 ,37591.53000 ,312958.35000 , 77039.97000 ,289330.41000 ,341417.96000 ,304624.25000 ,NA ,151008.77000 ,1412856.82000 ,36418.54000 ,311865.52000 ,82516.77000 ,294769.06000 ,362588.41000 ,324852.59000 ,NA ,162319.16000 ,82.40000
Q2-1998      ,129863.17000 ,129877.53000 ,109165.69000 ,20711.84000 ,6732.63000 ,26459.09000 , 9502.38000 ,32390.40000 ,16758.55000 ,38034.48000 ,105.01520 ,104.98343 ,105.30153 ,105.21551 ,102.78863 ,102.37513 ,102.06506 , 97.61904 ,101.45080 ,101.56465 , 96.43554 , 98.85598 , 92.42719 , 94.54685 , 93.70000 , 95.50000 , 95.60000 , 95.20000 , 95.50000 , 97.30000 , 95.20000 , 99.31374 , 93.10000 , 8995.30000 , 0.35574 ,54.28923 , 97.03013 ,18.21689 ,20.03047 ,-2.10008 ,8.83312 , 6.92882 ,7.78425 , 7.24438 ,12.35382 ,10.63976 ,12.44326 , 6.18457 ,24.94000 ,23.41000 ,3.03000 ,-27.59000 ,-14.82000 , 12.14000 ,-4.79000 , 94.96085 ,1531091.55000 , 875040.28000 ,303259.25000 ,310802.25000 , 9064.81000 ,506579.09000 ,473654.14000 ,1581299.36000 , 910996.22000 ,320756.84000 ,322266.73000 ,NA ,528287.35000 ,508827.02000 ,1373570.05000 ,38057.42000 ,314512.64000 , 76525.40000 ,290928.06000 ,345422.74000 ,308123.78000 ,NA ,157521.50000 ,1417633.10000 ,36605.48000 ,312892.88000 ,81598.13000 ,295434.82000 ,365223.91000 ,326028.12000 ,NA ,163629.91000 ,83.00000
Q3-1998      ,130617.24000 ,131314.50000 ,110404.11000 ,20910.39000 ,6849.19000 ,26644.63000 , 9733.57000 ,32898.31000 ,17123.66000 ,38065.15000 ,105.29026 ,104.98332 ,105.43045 ,105.45089 ,102.80732 ,101.76030 ,100.60509 , 98.10147 ,102.53222 ,102.08219 , 96.56170 , 99.07600 , 93.61431 , 95.20635 , 94.30000 , 93.50000 , 93.60000 , 93.30000 , 92.90000 , 94.20000 , 93.80000 ,101.49410 , 93.10000 , 9098.90000 , 0.52563 ,53.21314 , 97.48006 ,18.53833 ,20.27124 ,-2.38908 ,8.80998 , 5.06198 ,7.82114 , 5.39515 ,12.45682 , 4.10958 ,12.32382 , 4.01970 ,28.42000 ,26.25000 ,2.62000 ,  2.68000 , -2.52000 ,  4.92000 , 2.71000 , 95.09557 ,1547355.38000 , 887301.13000 ,305610.80000 ,318289.89000 , 5631.44000 ,505378.88000 ,474856.75000 ,1589874.72000 , 920127.64000 ,321700.87000 ,329131.40000 ,NA ,529002.04000 ,516238.91000 ,1388665.33000 ,38051.45000 ,315844.04000 , 77279.46000 ,295531.27000 ,351458.19000 ,310500.93000 ,NA ,158690.05000 ,1424744.05000 ,36576.16000 ,312971.49000 ,81870.86000 ,297656.84000 ,368891.45000 ,326989.02000 ,NA ,165107.78000 ,83.10000
Q4-1998      ,131186.46000 ,131528.40000 ,110743.11000 ,20785.29000 ,6718.37000 ,26685.40000 , 9729.68000 ,32843.87000 ,17171.05000 ,38380.04000 ,105.74958 ,105.31028 ,105.59503 ,106.10170 ,102.77675 ,100.79017 , 99.22372 , 99.10575 ,103.59578 ,103.92796 , 97.59588 ,100.28534 , 94.00811 , 95.86427 , 94.90000 ,100.80000 ,100.70000 ,101.00000 ,101.50000 , 99.10000 ,100.40000 ,104.70342 , 92.60000 , 9237.10000 , 0.61650 ,52.95387 , 97.66097 ,18.03452 ,20.33201 ,-2.40554 ,8.89508 , 6.11282 ,7.66079 , 6.99357 ,12.84931 , 3.37328 ,12.20437 , 5.54182 ,27.27000 ,24.24000 ,2.66000 , 11.31000 , -4.92000 , 13.40000 ,-2.61000 , 95.01960 ,1564747.78000 , 900030.92000 ,310232.25000 ,322022.01000 , 7483.09000 ,499882.08000 ,474902.56000 ,1593075.38000 , 927419.20000 ,322983.88000 ,331567.06000 ,NA ,525902.83000 ,521187.06000 ,1400825.60000 ,36813.76000 ,314976.95000 , 77710.50000 ,297674.13000 ,358548.71000 ,315101.54000 ,NA ,163922.18000 ,1428091.45000 ,36076.57000 ,311555.63000 ,81493.26000 ,297530.64000 ,372757.08000 ,329105.83000 ,NA ,164949.65000 ,82.30000
Q1-1999      ,131719.62000 ,130651.40000 ,110046.51000 ,20604.89000 ,6475.54000 ,26350.30000 , 9364.52000 ,32629.58000 ,17276.68000 ,38554.77000 ,105.68354 ,105.13628 ,105.53122 ,106.49214 ,102.56828 ,100.46914 , 98.54361 , 98.52423 , 99.50572 ,102.36753 , 97.08448 , 99.55234 , 94.85281 , 96.24204 , 95.60000 , 88.80000 , 88.40000 , 90.00000 , 87.40000 , 91.50000 , 89.40000 ,100.00000 , 91.90000 , 9315.50000 , 0.73236 ,52.44864 , 96.84801 ,18.71405 ,20.64555 ,-2.44404 ,9.19237 ,11.36552 ,7.90986 ,10.99819 ,12.51581 , 4.58623 ,11.87159 , 6.24790 ,31.92000 ,28.70000 ,2.07000 , -0.88000 ,-15.95000 , -6.03000 , 2.63000 , 95.46208 ,1580329.07000 , 908112.96000 ,314655.75000 ,327504.53000 , 7746.70000 ,501552.17000 ,479243.05000 ,1608355.35000 , 935230.89000 ,326071.25000 ,337563.76000 ,NA ,528913.03000 ,529022.38000 ,1415754.41000 ,37336.19000 ,315166.26000 , 79669.22000 ,299208.98000 ,366017.03000 ,318356.73000 ,NA ,164574.66000 ,1439434.02000 ,37730.66000 ,313282.42000 ,83197.75000 ,301420.50000 ,373611.26000 ,330495.40000 ,NA ,168910.48000 ,81.90000
Q2-1999      ,132167.88000 ,132148.85000 ,111550.37000 ,20598.49000 ,6602.50000 ,26259.63000 , 9701.22000 ,33068.70000 ,17730.13000 ,38786.68000 ,106.09689 ,105.80542 ,106.01175 ,107.43015 ,103.06738 ,100.91940 , 99.76680 , 99.20449 , 99.14881 ,102.34531 , 97.88976 ,100.23128 , 95.99557 , 97.39430 , 96.30000 , 98.10000 , 98.40000 , 97.40000 , 98.40000 , 99.00000 , 97.70000 , 97.15672 , 91.80000 , 9392.60000 , 0.87638 ,50.52635 , 97.50095 ,17.99225 ,20.43684 ,-2.86313 ,9.25509 , 9.84863 ,8.00743 , 9.80573 ,12.89965 , 3.06152 ,11.08712 , 6.12395 ,23.28000 ,22.76000 ,2.38000 ,-18.10000 ,-13.81000 , 10.39000 ,-6.19000 , 96.24232 ,1595361.51000 , 917371.79000 ,316892.16000 ,334681.90000 , 3938.81000 ,520346.50000 ,497869.65000 ,1617855.86000 , 940829.74000 ,325623.69000 ,343431.30000 ,NA ,546509.31000 ,543126.96000 ,1427173.94000 ,37167.15000 ,315315.42000 , 80625.75000 ,301726.90000 ,370975.06000 ,321363.66000 ,NA ,168187.57000 ,1448355.97000 ,37930.77000 ,315119.02000 ,83463.35000 ,302737.47000 ,378186.32000 ,331250.51000 ,NA ,169484.51000 ,81.70000
Q3-1999      ,132957.60000 ,133664.85000 ,112967.09000 ,20697.76000 ,6700.30000 ,26490.36000 , 9982.60000 ,33680.32000 ,18098.02000 ,38713.25000 ,106.34977 ,106.35370 ,106.34857 ,108.41717 ,103.56971 ,101.73423 ,101.46038 , 99.11162 , 98.42981 ,101.46737 , 97.73934 , 99.93801 , 96.37615 , 98.10822 , 97.00000 , 96.10000 , 96.40000 , 95.30000 , 95.40000 , 96.00000 , 96.50000 , 95.28808 , 92.90000 , 9502.20000 , 0.92983 ,49.61436 , 97.32111 ,17.69618 ,20.58652 ,-3.22977 ,9.25820 ,10.65586 ,7.81064 ,11.06419 ,12.83966 , 3.63152 ,10.78409 , 6.03584 ,26.29000 ,26.07000 ,2.37000 ,  8.83000 ,  0.64000 ,  4.40000 , 2.28000 , 96.99509 ,1618134.50000 , 929622.61000 ,321575.15000 ,341844.49000 , 2582.74000 ,541766.25000 ,519256.74000 ,1637136.73000 , 950448.98000 ,327442.02000 ,349096.05000 ,NA ,564448.64000 ,557019.27000 ,1446467.86000 ,37401.51000 ,320638.93000 , 82252.35000 ,306099.15000 ,374749.72000 ,325326.20000 ,NA ,171666.64000 ,1464850.41000 ,38284.96000 ,319997.75000 ,84321.07000 ,307962.31000 ,381830.60000 ,332636.72000 ,NA ,172278.90000 ,82.10000
Q4-1999      ,133606.13000 ,133986.14000 ,113318.40000 ,20667.74000 ,6574.53000 ,26531.88000 ,10047.85000 ,33640.53000 ,18221.45000 ,38969.89000 ,106.55095 ,106.82052 ,106.88003 ,109.03166 ,103.79307 ,102.58963 ,103.09736 , 99.19212 , 97.70622 ,100.83295 , 98.61727 ,100.04689 , 97.38006 , 98.72257 , 97.80000 ,103.50000 ,103.50000 ,103.40000 ,104.40000 ,100.70000 ,103.20000 , 93.77171 , 92.90000 , 9671.10000 , 0.86874 ,49.35938 , 97.88808 ,17.87463 ,21.06234 ,-3.46515 ,9.56997 ,10.01249 ,7.82424 ,10.74881 ,12.65639 , 3.22763 ,10.68332 , 6.42082 ,27.58000 ,24.28000 ,2.14000 , 19.01000 , 13.28000 , 11.47000 , 2.09000 , 97.51764 ,1640221.20000 , 943001.17000 ,325092.97000 ,345845.93000 , 7520.24000 ,562075.71000 ,543314.82000 ,1656531.52000 , 959498.49000 ,329189.88000 ,352454.50000 ,NA ,580720.60000 ,573610.21000 ,1465167.66000 ,37700.02000 ,326786.90000 , 82965.65000 ,308736.29000 ,381524.57000 ,327454.22000 ,NA ,175053.54000 ,1481385.11000 ,38641.88000 ,325680.53000 ,84966.58000 ,311467.13000 ,387472.55000 ,333210.48000 ,NA ,175147.62000 ,82.30000
Q1-2000      ,134442.54000 ,133262.41000 ,112597.68000 ,20664.73000 ,6386.60000 ,26233.06000 , 9765.06000 ,33437.66000 ,18379.17000 ,39060.86000 ,107.01166 ,107.79208 ,107.73318 ,109.63509 ,104.81413 ,104.16224 ,106.14783 , 99.43857 , 99.10299 ,100.64870 , 99.36443 ,100.10522 , 98.02368 , 98.94688 , 98.60000 , 92.20000 , 91.70000 , 93.70000 , 91.10000 , 94.20000 , 92.70000 , 88.89241 , 96.50000 , 9695.60000 , 1.93055 ,48.35084 , 99.68292 ,18.53182 ,20.52457 ,-3.77597 ,9.21540 ,11.20099 ,7.30796 ,12.12810 ,13.03370 , 2.16173 ,11.44706 , 7.66285 ,28.82000 ,28.45000 ,2.47000 , 12.46000 ,  5.67000 ,  0.66000 , 4.48000 , 99.06391 ,1666631.05000 , 958645.15000 ,330553.86000 ,357245.79000 , 5868.49000 ,591132.54000 ,576814.79000 ,1676269.43000 , 967925.59000 ,332930.97000 ,360592.45000 ,NA ,601550.49000 ,591553.92000 ,1490656.05000 ,37746.71000 ,328477.76000 , 85506.07000 ,313853.30000 ,392937.54000 ,332134.67000 ,NA ,175975.00000 ,1500814.24000 ,38390.10000 ,330406.99000 ,86476.19000 ,315625.73000 ,394703.56000 ,335316.43000 ,NA ,175450.73000 ,83.70000
Q2-2000      ,135411.18000 ,135323.53000 ,114501.21000 ,20822.31000 ,6522.41000 ,26347.65000 ,10066.98000 ,33992.81000 ,18895.54000 ,39498.13000 ,107.38496 ,108.28915 ,108.29864 ,110.13012 ,105.46567 ,105.41162 ,107.73929 , 99.54046 , 99.93492 , 99.89095 ,100.11990 , 99.73497 , 99.57117 , 99.23935 , 99.50000 ,101.30000 ,101.50000 ,100.70000 ,102.10000 ,102.00000 ,100.70000 , 85.98121 , 95.40000 , 9847.90000 , 1.63497 ,45.59932 , 99.91372 ,18.04411 ,21.24135 ,-3.88759 ,9.74690 ,13.62123 ,7.38487 ,14.14748 ,12.61935 , 0.19553 ,11.05963 , 5.58119 ,23.97000 ,22.20000 ,2.64000 ,-21.08000 ,-17.35000 ,  8.73000 ,-6.12000 , 99.74700 ,1687924.02000 , 971889.54000 ,332590.67000 ,361297.53000 , 8634.04000 ,613762.16000 ,600249.93000 ,1692252.41000 , 976495.38000 ,333561.76000 ,362536.64000 ,NA ,617321.20000 ,606690.25000 ,1510400.38000 ,37866.20000 ,335636.29000 , 85079.72000 ,319137.26000 ,396741.02000 ,335939.89000 ,NA ,177523.64000 ,1514387.96000 ,38175.08000 ,335882.71000 ,85471.66000 ,320402.80000 ,397224.61000 ,337226.24000 ,NA ,177856.69000 ,83.70000
