 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I6.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I6.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I6.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I6.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I6.Y.LCIT.NS0025.4.000,STS.Q.I6.W.LCIT.NS0025.4.000,STS.Q.I6.W.LCIW.NS0025.4.000,STS.Q.I6.W.LCIO.NS0025.4.000,STS.Q.I6.W.LCIT.NS0020.4.000,STS.Q.I6.W.LCIT.2F0000.4.000,STS.Q.I6.W.LCIT.2G_N00.4.000,EXR.Q.Z64.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I6.N.CINP.CC1109.4.000,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I6.S.ECFIN.MAN013.TT,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I6.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I6.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2R_U.D.U.I
Q2-2000      ,137254.37000 ,137123.83000 ,116257.92000 ,20865.91000 ,6179.06000 ,26320.10000 ,10341.35000 ,32799.58000 ,NA ,NA , 89.36984 , 89.42409 , 89.62463 , 87.81889 , 91.00085 , 97.11939 , 97.83918 , 91.41798 , 93.83141 , 99.12200 , 89.31541 , 92.77369 ,NA ,NA , 78.70000 , 81.70000 , 82.90000 , 79.00000 , 81.70000 , 80.50000 , 81.80000 , 86.47638 , 99.60000 ,11248.80000 ,  1.52376 ,45.14394 ,502614.80000 ,18.04411 ,21.24135 ,-3.88759 ,9.74690 ,13.62123 ,7.38487 ,14.14748 ,12.61935 , 0.19553 ,11.05963 , 5.58119 ,23.97000 ,22.20000 ,2.64000 ,-21.08000 ,-17.35000 ,  8.73000 ,-6.12000 , 85.42194 ,1687834.55000 , 970988.72000 ,332140.51000 ,360684.42000 , 12714.01000 , 610605.32000 , 599298.42000 ,1887747.00000 ,1082842.35000 ,378051.91000 ,396178.38000 ,NA ,628547.36000 ,612337.96000 ,1510726.26000 ,35771.96000 ,334201.92000 , 88959.92000 ,292001.57000 ,NA ,NA ,NA ,177108.29000 ,1685512.75000 ,34564.27000 ,347658.72000 ,109770.16000 ,322471.49000 ,NA ,NA ,NA ,203483.20000 ,84.30000 ,65575.00000 , 73084.42000 ,153872.10000 ,145269.04000 ,269130.48000 ,52859.85000 ,65421.76000 , 86853.42000 ,176659.96000 ,166180.44000 ,314917.50000 ,60555.49000 ,3566.39000 ,3992.47000 ,1118.90000 ,13202.41000 ,30549.09000 , 9054.47000 , 99.70689 , 90.61988 , 86.78247 , 83.39823 , 86.59260 , 88.05938
Q3-2000      ,138006.09000 ,138777.27000 ,117747.34000 ,21029.93000 ,6207.34000 ,26672.69000 ,10556.25000 ,33380.31000 ,NA ,NA , 89.95650 , 90.17272 , 90.36485 , 88.35029 , 91.55611 , 98.28371 , 99.44704 , 92.17591 , 93.87608 , 98.78108 , 88.99557 , 93.12726 ,NA ,NA , 79.30000 , 77.60000 , 78.30000 , 76.10000 , 77.60000 , 78.40000 , 77.40000 , 84.86483 ,101.90000 ,11258.30000 ,  1.39556 ,43.85749 ,503048.80000 ,18.20230 ,20.83655 ,-4.30282 ,9.64478 ,14.38955 ,7.31882 ,13.73318 ,12.59879 , 1.13741 ,11.31467 , 6.18928 ,28.67000 ,25.78000 ,2.59000 , 11.31000 , -1.02000 , -0.43000 , 1.25000 , 86.06389 ,1706285.39000 , 981578.26000 ,336112.57000 ,366696.71000 , 12891.12000 , 634003.15000 , 624996.42000 ,1896236.35000 ,1085877.28000 ,380328.38000 ,400410.23000 ,NA ,645014.79000 ,628405.86000 ,1529527.71000 ,36299.73000 ,338820.25000 , 90284.98000 ,295899.51000 ,NA ,NA ,NA ,176757.67000 ,1695831.21000 ,34677.29000 ,350962.37000 ,110194.04000 ,324396.35000 ,NA ,NA ,NA ,200720.19000 ,84.80000 ,66187.01000 , 72318.83000 ,156048.69000 ,147333.39000 ,272875.42000 ,53459.90000 ,66475.17000 , 87607.93000 ,177753.78000 ,167392.42000 ,316226.10000 ,60644.65000 ,3648.20000 ,4006.82000 ,1124.18000 ,13572.71000 ,30603.82000 , 9004.94000 ,100.88440 , 90.44903 , 87.28127 , 84.94150 , 87.80672 , 89.61796
Q4-2000      ,138764.63000 ,139129.74000 ,118084.14000 ,21045.60000 ,6156.80000 ,26724.49000 ,10546.62000 ,33375.39000 ,NA ,NA , 90.32329 , 90.80459 , 91.06959 , 88.80628 , 92.13086 , 99.38542 ,101.27066 , 92.53565 , 97.37977 , 98.39051 , 89.94213 , 93.63129 ,NA ,NA , 80.30000 , 84.30000 , 84.80000 , 83.50000 , 85.50000 , 83.00000 , 83.60000 , 82.79852 ,101.60000 ,11325.00000 ,  1.19450 ,43.13381 ,508129.60000 ,17.38026 ,20.54839 ,-4.21885 ,9.22408 ,10.05660 ,7.24273 ,10.42357 ,12.50233 , 0.03396 ,10.78882 , 4.86004 ,28.44000 ,24.31000 ,1.79000 ,  7.09000 , 12.91000 ,  7.57000 , 0.53000 , 86.61350 ,1723772.38000 , 991306.30000 ,339844.49000 ,369419.32000 , 15335.24000 , 664949.89000 , 657082.86000 ,1908338.28000 ,1088447.68000 ,382660.75000 ,400969.40000 ,NA ,669158.81000 ,648967.72000 ,1547201.69000 ,36146.42000 ,343577.99000 , 91408.89000 ,300769.78000 ,NA ,NA ,NA ,176570.69000 ,1705848.12000 ,33692.32000 ,354931.29000 ,110315.17000 ,327026.69000 ,NA ,NA ,NA ,201678.37000 ,85.20000 ,67794.98000 , 71385.50000 ,158083.23000 ,149407.96000 ,274877.56000 ,53749.38000 ,68224.81000 , 88298.26000 ,178319.81000 ,168674.58000 ,317287.88000 ,60882.20000 ,3721.94000 ,4009.83000 ,1128.10000 ,13584.11000 ,30865.42000 , 9017.03000 ,100.51930 , 91.09768 , 87.99525 , 85.63393 , 88.08363 , 89.15126
Q1-2001      ,139112.06000 ,138141.54000 ,117209.15000 ,20932.39000 ,6064.35000 ,26519.91000 ,10246.06000 ,33083.32000 ,NA ,NA , 90.98928 , 91.12671 , 91.44851 , 89.58529 , 92.08840 , 98.80491 , 99.74622 , 92.63870 , 97.94279 , 98.90155 , 90.33274 , 92.71712 ,NA ,NA , 80.60000 , 75.40000 , 75.40000 , 75.50000 , 73.70000 , 75.90000 , 76.30000 , 86.17368 ,102.70000 ,11287.80000 ,  0.92965 ,43.08650 ,510402.50000 ,17.41549 ,19.85286 ,-4.11162 ,8.72276 , 2.37243 ,7.19506 , 2.77631 ,12.70037 , 3.14375 ,10.80214 , 4.54765 ,30.04000 ,28.54000 ,2.34000 ,  9.03000 , -2.43000 , -4.14000 , 3.27000 , 87.37661 ,1752056.26000 ,1005205.09000 ,344581.94000 ,372205.34000 , 10625.55000 , 661419.93000 , 641981.59000 ,1925761.35000 ,1099326.69000 ,384679.63000 ,404251.76000 ,NA ,669670.34000 ,643910.78000 ,1573378.54000 ,37442.76000 ,347245.95000 , 92629.92000 ,306951.13000 ,NA ,NA ,NA ,178677.72000 ,1722940.72000 ,33338.69000 ,357770.64000 ,111577.04000 ,331887.69000 ,NA ,NA ,NA ,202937.64000 ,84.90000 ,70801.21000 , 71944.06000 ,161222.35000 ,152476.68000 ,278287.20000 ,54377.29000 ,70831.77000 , 86335.01000 ,181338.18000 ,170421.27000 ,318487.57000 ,61044.49000 ,3733.59000 ,4015.31000 ,1125.38000 ,13578.25000 ,30797.77000 , 8977.61000 , 98.63859 , 92.47557 , 88.09274 , 85.80285 , 88.76937 , 89.79914
Q2-2001      ,139358.62000 ,139266.88000 ,118304.14000 ,20962.73000 ,6109.86000 ,26481.10000 ,10466.07000 ,33398.45000 ,NA ,NA , 91.59145 , 91.75141 , 92.18693 , 90.20361 , 92.56629 , 99.14111 ,100.14064 , 93.34435 , 99.40616 ,100.05830 , 90.28368 , 93.20345 ,NA ,NA , 81.30000 , 84.40000 , 85.50000 , 81.80000 , 84.40000 , 83.10000 , 84.50000 , 83.25841 ,102.90000 ,11361.70000 ,  0.14950 ,41.42379 ,507418.00000 ,16.82352 ,19.57380 ,-3.72562 ,8.38821 , 2.79548 ,7.42477 , 2.24422 ,12.61949 , 4.92876 ,10.22140 , 7.21338 ,23.49000 ,22.00000 ,1.71000 ,-27.27000 ,-15.60000 , 12.00000 ,-4.59000 , 88.03854 ,1765323.01000 ,1017283.45000 ,348291.05000 ,372400.67000 ,  9238.38000 , 658870.55000 , 640761.09000 ,1927523.78000 ,1103585.33000 ,386141.74000 ,402358.95000 ,NA ,664774.66000 ,640096.52000 ,1584302.19000 ,37555.10000 ,345265.96000 , 93873.27000 ,310849.20000 ,NA ,NA ,NA ,181020.82000 ,1723018.45000 ,33093.99000 ,354114.05000 ,111740.56000 ,332570.20000 ,NA ,NA ,NA ,204660.87000 ,84.00000 ,72197.67000 , 73343.65000 ,161906.31000 ,152898.72000 ,281194.94000 ,55217.38000 ,72034.86000 , 86554.28000 ,181999.79000 ,170294.70000 ,319528.70000 ,61434.54000 ,3777.58000 ,4024.38000 ,1129.30000 ,13857.80000 ,30889.72000 , 9132.63000 , 98.80269 , 93.86455 , 88.72502 , 87.42913 , 89.46056 , 90.51953
Q3-2001      ,139749.36000 ,140479.31000 ,119471.64000 ,21007.67000 ,6100.02000 ,26559.22000 ,10633.87000 ,33945.80000 ,NA ,NA , 92.16710 , 92.17406 , 92.54552 , 90.94837 , 92.89915 , 98.75335 , 99.24483 , 94.22405 , 98.44449 ,100.49970 , 90.66192 , 94.98027 ,NA ,NA , 82.10000 , 80.30000 , 81.00000 , 78.60000 , 80.20000 , 81.10000 , 80.20000 , 84.64748 ,103.10000 ,11330.40000 , -2.01937 ,41.90208 ,501572.70000 ,16.25929 ,19.04717 ,-3.48956 ,7.77221 , 0.74331 ,7.50741 ,-0.44203 ,12.66143 , 9.14094 ,11.85652 , 9.00924 ,25.05000 ,25.42000 ,2.18000 ,  3.09000 , -8.53000 , -5.74000 , 3.28000 , 88.41500 ,1777556.74000 ,1022376.36000 ,352336.07000 ,371143.77000 ,  6358.12000 , 652518.80000 , 627176.37000 ,1928805.09000 ,1104837.81000 ,387436.89000 ,399576.31000 ,NA ,660975.34000 ,632205.70000 ,1596876.91000 ,37747.23000 ,344628.77000 , 95231.17000 ,312630.41000 ,NA ,NA ,NA ,180679.84000 ,1725611.49000 ,33395.16000 ,352571.52000 ,112012.56000 ,331756.98000 ,NA ,NA ,NA ,203312.14000 ,82.90000 ,73534.48000 , 71173.89000 ,164961.09000 ,155766.33000 ,285105.00000 ,56098.52000 ,73059.55000 , 86251.10000 ,183686.52000 ,171437.16000 ,320086.47000 ,61766.36000 ,3824.22000 ,4029.19000 ,1131.66000 ,14133.01000 ,30987.09000 , 9135.23000 , 99.35514 , 95.04359 , 88.89398 , 88.19829 , 90.32447 , 91.74027
Q4-2001      ,139957.97000 ,140290.29000 ,119346.87000 ,20943.43000 ,6007.32000 ,26423.27000 ,10617.17000 ,33800.08000 ,NA ,NA , 92.85600 , 92.54044 , 92.85597 , 91.87076 , 92.96168 , 98.40254 , 97.84320 , 94.95232 , 96.13038 ,101.36257 , 91.41698 , 95.40992 ,NA ,NA , 82.60000 , 86.60000 , 87.30000 , 85.40000 , 88.10000 , 84.90000 , 85.90000 , 85.47427 ,103.00000 ,11370.00000 , -1.56559 ,42.53158 ,499384.80000 ,14.99145 ,18.13998 ,-3.35275 ,6.83267 , 1.11792 ,7.68628 ,-0.78144 ,13.08201 , 1.02962 ,10.26314 , 4.12769 ,24.59000 ,22.73000 ,2.06000 ,  4.41000 ,  5.84000 , 10.12000 ,-0.61000 , 88.41004 ,1793475.45000 ,1026629.44000 ,359711.20000 ,369023.25000 ,  1585.74000 , 649032.13000 , 612506.31000 ,1931693.86000 ,1105755.75000 ,391586.34000 ,397039.94000 ,NA ,659820.26000 ,626297.64000 ,1613006.94000 ,37847.16000 ,342415.11000 , 96455.32000 ,314145.66000 ,NA ,NA ,NA ,180468.51000 ,1728287.83000 ,34206.25000 ,350002.31000 ,112490.95000 ,332156.89000 ,NA ,NA ,NA ,203522.39000 ,82.10000 ,74869.95000 , 78569.12000 ,166314.30000 ,155757.46000 ,290021.48000 ,56611.37000 ,74311.22000 , 87524.83000 ,184439.88000 ,170240.75000 ,321824.36000 ,61607.07000 ,3833.76000 ,4034.85000 ,1136.61000 ,14027.42000 ,31253.25000 , 9156.56000 , 98.93985 , 94.47799 , 89.44191 , 89.59255 , 91.52327 , 92.93963
Q1-2002      ,140263.74000 ,139339.67000 ,118431.74000 ,20907.93000 ,5900.80000 ,26131.98000 ,10314.67000 ,33582.44000 ,NA ,NA , 93.49550 , 93.04002 , 93.36982 , 92.40302 , 93.68442 , 98.55711 , 97.57006 , 95.46242 , 96.04233 ,101.55883 , 91.81114 , 95.97564 ,NA ,NA , 83.50000 , 78.30000 , 78.00000 , 79.30000 , 76.40000 , 79.30000 , 79.30000 , 84.74310 ,102.10000 ,11467.10000 , -3.50329 ,42.90135 ,500863.90000 ,14.86141 ,18.42845 ,-4.08590 ,7.12846 , 2.23394 ,7.57612 , 2.12208 ,12.92223 , 9.05174 ,11.80335 , 7.68419 ,30.71000 ,26.62000 ,3.44000 ,  9.17000 , -4.89000 , -6.68000 , 2.53000 , 89.59061 ,1809075.46000 ,1033897.75000 ,363038.99000 ,370485.51000 ,  1196.53000 , 654374.15000 , 613917.47000 ,1935057.31000 ,1107390.06000 ,392909.06000 ,395505.25000 ,NA ,664121.68000 ,629398.54000 ,1627590.56000 ,37308.55000 ,344810.30000 , 97505.50000 ,318569.75000 ,NA ,NA ,NA ,181484.90000 ,1733439.25000 ,34080.48000 ,349940.73000 ,112741.54000 ,332885.69000 ,NA ,NA ,NA ,201636.09000 ,81.50000 ,76916.64000 , 76691.63000 ,168633.62000 ,155807.38000 ,294117.30000 ,57229.87000 ,76000.38000 , 87909.78000 ,185066.12000 ,169988.76000 ,323679.83000 ,61624.98000 ,3820.32000 ,4044.94000 ,1158.84000 ,13968.18000 ,31252.32000 , 9165.18000 , 98.23993 , 94.67309 , 91.63677 , 90.63434 , 91.84924 , 93.88021
Q2-2002      ,140482.33000 ,140474.74000 ,119478.74000 ,20996.00000 ,5968.27000 ,26127.71000 ,10519.23000 ,33840.47000 ,NA ,NA , 93.76577 , 93.41729 , 93.76973 , 93.01260 , 93.90735 , 98.48703 , 97.79676 , 95.69543 , 96.73523 ,101.17313 , 93.40718 , 96.53941 ,NA ,NA , 84.00000 , 87.20000 , 88.00000 , 85.40000 , 86.80000 , 86.20000 , 87.50000 , 86.64245 ,101.50000 ,11528.10000 , -3.93514 ,43.21825 ,504943.70000 ,14.50708 ,18.38174 ,-4.41805 ,6.99126 , 0.83434 ,7.63561 , 0.36913 ,12.99928 , 2.03816 ,11.70952 , 6.83396 ,22.92000 ,20.55000 ,2.86000 ,-28.31000 ,-24.09000 ,  5.90000 ,-8.64000 , 90.10102 ,1824124.77000 ,1040269.71000 ,368324.84000 ,368383.50000 ,  2863.33000 , 667505.44000 , 623222.06000 ,1945784.16000 ,1109609.48000 ,396067.47000 ,392389.54000 ,NA ,678088.76000 ,637623.08000 ,1640834.80000 ,36097.02000 ,348172.39000 , 97000.43000 ,319513.38000 ,NA ,NA ,NA ,183289.97000 ,1742408.34000 ,34038.19000 ,353320.50000 ,111163.28000 ,333110.65000 ,NA ,NA ,NA ,203421.26000 ,81.40000 ,77747.97000 , 77306.11000 ,172280.75000 ,158367.59000 ,296912.70000 ,57436.46000 ,76850.76000 , 89349.62000 ,186701.95000 ,172132.71000 ,324402.22000 ,61657.24000 ,3825.66000 ,4039.69000 ,1163.21000 ,14250.33000 ,31380.33000 , 9359.83000 , 97.77859 , 93.16676 , 90.67894 , 90.90439 , 92.64591 , 95.12938
Q3-2002      ,140652.27000 ,141352.18000 ,120350.64000 ,21001.53000 ,5987.04000 ,26234.75000 ,10647.54000 ,34193.33000 ,NA ,NA , 94.56214 , 93.92770 , 94.15509 , 93.97172 , 94.14380 , 98.42925 , 96.83323 , 96.18662 , 99.00982 ,101.36299 , 93.72904 , 97.17008 ,NA ,NA , 85.00000 , 83.00000 , 83.40000 , 82.40000 , 82.70000 , 84.60000 , 83.00000 , 89.72921 ,100.60000 ,11586.60000 , -3.96199 ,43.84146 ,508855.50000 ,13.88317 ,18.43917 ,-4.41761 ,7.07074 ,-0.40307 ,7.69413 ,-0.81468 ,13.10252 , 3.89757 ,11.13264 , 6.87770 ,23.79000 ,23.63000 ,2.73000 ,  1.12000 ,-10.16000 , -8.19000 ,-0.41000 , 90.67250 ,1845102.85000 ,1049574.52000 ,373738.55000 ,370804.87000 ,   748.85000 , 670049.17000 , 619813.11000 ,1951782.72000 ,1115065.11000 ,397826.79000 ,394027.02000 ,NA ,681203.57000 ,640584.91000 ,1656458.80000 ,36087.90000 ,351318.23000 , 98873.80000 ,322146.40000 ,NA ,NA ,NA ,188644.04000 ,1745504.12000 ,33816.98000 ,354588.11000 ,111916.33000 ,333651.26000 ,NA ,NA ,NA ,206421.28000 ,81.90000 ,78161.69000 , 78893.11000 ,172680.14000 ,159191.80000 ,301043.14000 ,58062.60000 ,77126.92000 , 89037.07000 ,186753.87000 ,171877.14000 ,325412.56000 ,61662.09000 ,3820.98000 ,4052.81000 ,1161.84000 ,14423.41000 ,31459.72000 , 9370.75000 , 97.91405 , 95.06513 , 91.17546 , 91.44667 , 93.40820 , 95.63417
Q4-2002      ,140684.48000 ,140916.24000 ,119983.28000 ,20932.96000 ,5868.14000 ,26054.35000 ,10608.34000 ,33911.63000 ,NA ,NA , 95.11610 , 94.54678 , 94.67364 , 94.35014 , 94.38705 , 98.32144 , 96.93336 , 96.68243 ,101.68127 ,101.51155 , 93.70784 , 97.27436 ,NA ,NA , 85.70000 , 89.80000 , 90.30000 , 89.00000 , 91.00000 , 88.60000 , 89.30000 , 90.60226 ,100.70000 ,11590.60000 , -4.46275 ,44.64831 ,509320.20000 ,13.65821 ,18.40210 ,-4.63309 ,6.97315 , 2.31467 ,8.08241 , 1.58238 ,13.04704 , 4.20059 ,10.90316 , 9.33190 ,23.46000 ,22.19000 ,2.19000 ,  5.58000 ,  9.97000 , 10.36000 ,-1.69000 , 90.97608 ,1856689.05000 ,1061614.38000 ,377058.15000 ,373643.70000 ,  1096.38000 , 672480.72000 , 629204.28000 ,1952316.55000 ,1121511.17000 ,399691.78000 ,395941.01000 ,NA ,684223.30000 ,649388.86000 ,1668928.08000 ,35747.52000 ,350863.68000 , 99875.36000 ,325775.83000 ,NA ,NA ,NA ,187760.97000 ,1747502.48000 ,32970.12000 ,354264.97000 ,112060.13000 ,335652.44000 ,NA ,NA ,NA ,204891.90000 ,82.00000 ,78045.36000 , 80816.48000 ,174546.72000 ,159922.18000 ,305362.69000 ,57972.26000 ,77437.99000 , 87868.96000 ,188324.82000 ,171715.50000 ,326450.03000 ,61238.81000 ,3789.85000 ,4052.14000 ,1161.75000 ,14319.12000 ,31743.29000 , 9407.64000 , 97.55335 , 96.10781 , 90.61129 , 92.46546 , 94.21768 , 96.62399
