 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I6.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I6.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I6.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I6.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I6.W.LCIT.2B_S00.4.000,STS.Q.I6.W.LCIT.2B_S00.4.000,STS.Q.I6.W.LCIW.2B_S00.4.000,STS.Q.I6.W.LCIO.2B_S00.4.000,STS.Q.I6.W.LCIT.NS0020.4.000,STS.Q.I6.W.LCIT.2F0000.4.000,STS.Q.I6.W.LCIT.2G_N00.4.000,EXR.Q.Z64.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I6.N.CINP.CC1109.4.000,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I6.S.ECFIN.MAN013.TT,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I6.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I6.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2R_U.D.U.I
Q3-1994      ,125843.94192           ,NA           ,NA          ,NA         ,NA          ,NA          ,NA          ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,105.10000 , 8896.70000 , -3.70874 ,59.74505 ,451072.50000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA ,28.40000 ,28.82000 ,2.39000 ,  6.77000 ,  4.83000 ,  4.38000 , 3.22000 , 66.16101            ,NA            ,NA           ,NA           ,NA           ,NA            ,NA            ,NA            ,NA            ,NA           ,NA           ,NA ,NA           ,NA           ,NA            ,NA          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA           ,NA            ,NA          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA           ,NA ,80.80000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q4-1994      ,126038.54649           ,NA           ,NA          ,NA         ,NA          ,NA          ,NA          ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,104.60000 , 8995.50000 , -3.66712 ,59.82717 ,446351.60000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA ,31.14000 ,29.36000 ,2.39000 ,  3.40000 ,  5.29000 , 20.29000 , 1.29000 , 66.47068            ,NA            ,NA           ,NA           ,NA           ,NA            ,NA            ,NA            ,NA            ,NA           ,NA           ,NA ,NA           ,NA           ,NA            ,NA          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA           ,NA            ,NA          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA           ,NA ,81.90000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q1-1995      ,127352.06496 ,126518.29592 ,105995.51667 ,20523.41066         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 82.34314 , 81.78705 , 81.85678 , 78.79903 , 85.54482 , 92.01133 , 91.20462 , 87.19822        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,110.78092 ,102.00000 , 9017.60000 , -3.64684 ,59.99772 ,448972.20000 ,15.97809 ,19.08363 ,-1.38948 ,8.49256 , 3.55682 ,7.77967 , 4.15684 ,11.61506 , 4.52937 ,12.98270 , 4.21713 ,36.48000 ,27.35000 ,2.42000 ,  4.36000 , -0.42000 ,  2.54000 , 1.04000 , 67.63464 ,1367929.52000 , 784533.64000 ,275116.85000 ,278197.83000 ,  6599.16000 , 396376.44000 , 372894.41000 ,1644410.15000 , 947928.63000 ,345172.26000 ,320920.80000 ,NA ,424209.79000 ,401152.89000 ,1229179.99001          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,135509.10000 ,1465945.26000          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,174124.43000 ,82.50000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q2-1995      ,127548.57463 ,127688.18691 ,107002.66543 ,20686.15418         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 83.06091 , 82.25164 , 82.38279 , 79.57906 , 86.01303 , 92.48658 , 91.49994 , 87.56165        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,111.80372 ,102.30000 , 9037.00000 , -3.60124 ,60.09745 ,455345.70000 ,15.82695 ,18.65548 ,-1.46167 ,8.35719 , 5.03193 ,7.96377 , 4.73255 ,11.49784 , 8.61474 ,12.37727 , 4.46134 ,25.04000 ,27.58000 ,2.12000 , -2.73000 , -3.25000 , 13.05000 , 0.35000 , 68.22298 ,1385402.42000 , 796400.45000 ,279531.92000 ,281943.28000 ,  4958.07000 , 404578.41000 , 382009.72000 ,1653812.49000 , 958115.19000 ,347471.07000 ,323799.40000 ,NA ,430887.39000 ,409459.16000 ,1245512.11926          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,136453.06000 ,1475638.77829          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,174787.34000 ,83.10000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q3-1995      ,127777.33676 ,128662.66821 ,107909.80621 ,20753.44063         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 83.68656 , 83.12867 , 83.05206 , 80.21255 , 86.27739 , 93.01610 , 91.39117 , 87.99614        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,112.61501 ,102.60000 , 9112.90000 , -3.05267 ,59.51367 ,458535.70000 ,15.97221 ,18.29304 ,-1.20363 ,8.50289 , 6.01340 ,8.24498 , 5.43460 ,11.68389 , 8.59391 ,12.11149 , 5.18294 ,26.90000 ,28.82000 ,2.05000 ,  8.52000 ,  6.31000 ,  3.14000 , 2.90000 , 68.39094 ,1407443.58000 , 807733.69000 ,285055.55000 ,283541.00000 , 10002.05000 , 403388.29000 , 382277.00000 ,1658680.73000 , 958655.08000 ,349919.14000 ,323234.99000 ,NA ,425796.50000 ,409238.62000 ,1266239.68529          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,138620.08000 ,1479596.39670          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,175333.56000 ,83.00000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q4-1995      ,127978.56410 ,128368.62613 ,107758.94196 ,20610.20988         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 83.98863 , 83.31564 , 83.59830 , 80.62160 , 86.44380 , 93.45747 , 91.63973 , 88.43472        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,113.16014 ,102.40000 , 9176.40000 , -2.90752 ,59.43522 ,458621.60000 ,16.26683 ,18.46975 ,-0.92469 ,8.04715 , 8.37148 ,8.35791 , 6.76340 ,11.75557 , 3.64270 ,12.01319 , 4.14167 ,30.64000 ,29.79000 ,1.70000 ,  2.01000 ,  5.94000 , 20.33000 , 3.08000 , 68.37305 ,1418976.92000 , 814518.04000 ,289147.17000 ,287425.35000 ,  5840.25000 , 411443.17000 , 389397.06000 ,1664649.11000 , 959741.26000 ,352842.17000 ,326759.50000 ,NA ,431911.41000 ,415546.88000 ,1279157.54174          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,137785.97000 ,1486917.93634          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,172806.20000 ,82.60000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q1-1996      ,127977.76279 ,127135.63087 ,106474.18932 ,20662.09679         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 84.47511 , 83.85044 , 83.95628 , 81.43179 , 86.88542 , 93.20538 , 91.90081 , 89.09348        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,113.43706 ,100.90000 , 9239.30000 , -3.00333 ,59.88853 ,462130.90000 ,16.24907 ,18.49125 ,-1.10172 ,7.83557 , 7.65088 ,8.41355 , 6.24884 ,11.79935 ,10.05472 ,12.09642 , 5.92081 ,33.49000 ,30.92000 ,1.55000 ,  3.62000 , -5.99000 , -2.72000 , 0.32000 , 68.88187 ,1432498.94000 , 828026.95000 ,291709.48000 ,283071.17000 ,  5789.92000 , 418977.97000 , 395076.55000 ,1664772.84000 , 967880.84000 ,351450.65000 ,319191.79000 ,NA ,440289.92000 ,420040.71000 ,1286736.27168          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,143751.26000 ,1486836.97662          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,177162.78000 ,81.20000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q2-1996      ,128233.29848 ,128441.83833 ,107747.78205 ,20694.61138         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 84.69355 , 84.09302 , 84.30743 , 81.49882 , 86.71578 , 93.02429 , 91.82318 , 88.73392        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,110.58518 ,100.70000 , 9399.00000 , -2.41154 ,58.72383 ,466845.00000 ,16.38012 ,18.95471 ,-1.26587 ,7.99839 , 5.02428 ,8.37617 , 4.54613 ,11.91372 , 8.44392 ,11.89643 , 4.43868 ,27.09000 ,26.00000 ,1.18000 ,  0.56000 , -2.07000 ,  9.83000 , 1.12000 , 69.04537 ,1449183.39000 , 835030.40000 ,294339.30000 ,293508.78000 ,   872.57000 , 420286.74000 , 394854.40000 ,1676838.05000 , 969961.12000 ,353912.75000 ,331209.87000 ,NA ,442360.42000 ,420237.95000 ,1303258.07997          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,142121.46000 ,1499445.06694          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,175811.90000 ,80.50000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q3-1996      ,128543.99389 ,129426.42755 ,108653.62937 ,20773.32459         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 84.99142 , 84.32235 , 84.64613 , 81.69875 , 86.80268 , 92.92362 , 91.42796 , 89.12524        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,111.48699 ,100.10000 , 9480.80000 , -2.17923 ,58.41226 ,467019.80000 ,16.63179 ,19.41025 ,-1.56536 ,8.33954 , 5.64828 ,8.39348 , 5.04374 ,11.84279 , 5.38973 ,11.91097 , 3.59425 ,29.02000 ,29.22000 ,1.31000 ,  0.55000 , -0.99000 , -1.58000 , 1.90000 , 69.47676 ,1462700.91000 , 843422.51000 ,297697.38000 ,295266.40000 , -3045.72000 , 426237.98000 , 396877.64000 ,1685834.88000 , 975387.20000 ,356974.85000 ,332733.45000 ,NA ,448867.03000 ,424069.50000 ,1313741.31903          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,146877.64000 ,1505288.40588          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,178741.68000 ,80.30000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q4-1996      ,128780.34837 ,129116.02027 ,108549.84126 ,20566.61965         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 85.26009 , 84.75318 , 85.01739 , 82.20261 , 87.02248 , 93.16505 , 92.29870 , 89.42128        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,109.10426 , 99.90000 , 9584.30000 , -1.60912 ,58.23981 ,474009.40000 ,16.79349 ,19.15622 ,-1.23026 ,8.50231 , 4.97172 ,8.56052 , 4.59064 ,11.74059 , 1.60072 ,11.65071 , 4.15416 ,29.43000 ,27.35000 ,1.36000 ,  2.14000 ,  9.00000 , 18.31000 , 1.17000 , 69.77044 ,1463810.05000 , 842709.73000 ,298594.10000 ,295521.07000 ,  -597.13000 , 439075.73000 , 411493.44000 ,1691196.83000 , 975662.42000 ,357956.77000 ,334145.61000 ,NA ,463875.62000 ,438242.16000 ,1317310.69387          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,143521.72000 ,1514903.69680          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,175694.65000 ,80.10000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q1-1997      ,128953.59018 ,128022.43001 ,107493.49065 ,20529.45008         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 85.54862 , 85.07784 , 85.48907 , 82.31283 , 87.29062 , 93.77613 , 93.07098 , 89.84644        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,105.49885 , 98.20000 , 9658.00000 , -1.51530 ,58.14889 ,477536.70000 ,17.01902 ,19.33343 ,-1.36664 ,8.54236 , 4.28271 ,8.55057 , 3.98066 ,11.92650 , 2.75941 ,11.66278 , 4.33304 ,33.88000 ,31.05000 ,1.56000 ,  0.62000 , -8.19000 , -3.32000 ,-0.87000 , 70.20992 ,1462131.92000 , 843139.91000 ,296814.36000 ,290851.51000 ,  3516.96000 , 448127.70000 , 420318.51000 ,1697169.19000 , 978635.61000 ,358269.19000 ,330525.62000 ,NA ,473908.44000 ,447346.74000 ,1314223.41911          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,147299.84000 ,1517659.35942          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,178257.14000 ,80.90000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q2-1997      ,129310.80126 ,129542.86913 ,108894.10375 ,20649.21535         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 85.85844 , 85.35608 , 85.69334 , 82.58166 , 87.75367 , 94.23455 , 93.40340 , 89.38943        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,101.94048 , 97.90000 , 9801.20000 , -0.84936 ,56.64858 ,472988.40000 ,17.58103 ,19.89066 ,-1.05615 ,9.39662 , 2.09278 ,8.58543 , 2.49098 ,11.71891 , 7.44932 ,11.55253 , 4.17248 ,28.04000 ,25.28000 ,2.27000 ,  2.42000 , -1.79000 , 10.09000 , 0.70000 , 70.52151 ,1479160.45000 , 849212.59000 ,297951.62000 ,297259.93000 ,  2484.88000 , 465844.50000 , 433593.08000 ,1718851.82000 , 988064.89000 ,360163.62000 ,337642.64000 ,NA ,492720.80000 ,462190.96000 ,1327756.02908          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,148519.34000 ,1535894.53326          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,181026.86000 ,81.70000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q3-1997      ,129798.27424 ,130719.67923 ,110000.32800 ,20719.73219         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 86.24482 , 85.83737 , 86.33064 , 82.73250 , 88.05425 , 94.92725 , 94.45898 , 89.43382        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 97.69253 , 97.00000 , 9924.20000 , -0.61951 ,56.10166 ,474945.20000 ,17.83740 ,19.97212 ,-1.26530 ,8.97243 , 5.26136 ,8.69611 , 4.45538 ,11.89649 , 6.26025 ,11.33472 , 4.82580 ,28.63000 ,28.14000 ,2.19000 ,  3.01000 ,  3.05000 , -0.25000 , 1.51000 , 71.12677 ,1488910.90000 , 854180.91000 ,297355.29000 ,298196.61000 ,  4725.82000 , 482800.94000 , 448348.67000 ,1730087.24000 , 990824.73000 ,360449.95000 ,339085.87000 ,NA ,509245.59000 ,474800.46000 ,1335911.71861          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,150607.73000 ,1545618.57388          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,182249.42000 ,82.30000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q4-1997      ,130207.95066 ,130575.54115 ,110020.42184 ,20555.44370         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 86.66838 , 86.15698 , 86.63407 , 83.37194 , 88.24020 , 95.17210 , 94.31573 , 89.27171        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,100.24310 , 97.10000 ,10000.30000 , -0.58079 ,55.90082 ,474533.50000 ,17.91683 ,19.92843 ,-1.66440 ,8.90811 , 1.51624 ,8.45689 , 2.73759 ,11.95869 , 1.74229 ,11.62465 , 3.44306 ,28.69000 ,25.62000 ,2.66000 ,  6.57000 , 10.65000 , 19.83000 , 1.49000 , 71.37718 ,1511516.55000 , 865535.42000 ,299329.18000 ,304865.88000 ,  6177.96000 , 492546.02000 , 456937.92000 ,1747447.96000 ,1000291.85000 ,359859.10000 ,345950.25000 ,NA ,518428.30000 ,484829.82000 ,1356511.98608          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,150573.30000 ,1563449.37121          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,181592.46000 ,83.10000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
