 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I7.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I7.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I7.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I7.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I7.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I7.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I7.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I7.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I7.W.LCIT.2B_S00.4.000,STS.Q.I7.W.LCIT.2B_S00.4.000,STS.Q.I7.W.LCIW.2B_S00.4.000,STS.Q.I7.W.LCIO.2B_S00.4.000,STS.Q.I7.W.LCIT.NS0020.4.000,STS.Q.I7.W.LCIT.2F0000.4.000,STS.Q.I7.W.LCIT.2G_N00.4.000,EXR.Q.E1.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I7.N.CINP.CC1109.4.000,ESA.Q.I7.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I7.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I7.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I7.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I7.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I7.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I7.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I7.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I7.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I7.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I7.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I7.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I7.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I7.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I7.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I7.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I7.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I7.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I7.S.ECFIN.MAN013.TT,ESA.Q.I7.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I7.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I7.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I7.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I7.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I7.Y.1000.UNLACO.0000.2R_U.D.U.I
Q2-2004      ,143303.69000 ,143323.70000 ,121788.77000 ,21534.94000 ,5858.31000 ,25628.70000 ,10785.98000 ,34950.55000 ,NA ,NA , 97.93178 , 97.44841 , 97.79338 , 97.79022 , 97.17380 , 97.69902 , 96.37915 , 98.72298 , 92.68953 ,100.38122 , 97.75170 , 99.30367 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 92.20000 , 91.70000 , 92.80000 ,100.97355 , 92.90000 ,13710.70000 , -5.67735 ,52.16784 ,497590.70000 ,13.69483 ,19.36872 ,-5.32255 ,6.98923 , 6.15030 ,8.17808 , 4.38429 ,13.56732 , 8.74668 ,11.01901 ,10.15611 ,22.39000 ,20.38000 ,3.64000 ,-13.86000 ,-11.33000 ,  8.04000 ,-6.25000 , 83.72162 ,1957869.43000 ,1116658.57000 ,400826.96000 ,394089.70000 ,  1844.82000 , 720317.83000 , 675868.46000 ,1999379.11000 ,1141939.97000 ,409913.30000 ,405583.63000 ,NA , 737448.17000 ,701409.82000 ,1760594.22000 ,37572.86000 ,359827.58000 ,108706.52000 ,343751.35000 ,NA ,NA ,NA ,197275.21000 ,1792550.33000 ,36025.47000 ,363648.61000 ,114034.36000 ,345094.04000 ,NA ,NA ,NA ,206777.76000 ,81.30000 ,81343.83000 , 90382.10000 ,185815.42000 ,167529.61000 ,324544.05000 ,61120.92000 , 81288.95000 , 92220.92000 ,192472.66000 ,172830.84000 ,331782.30000 ,62963.29000 ,3799.04000 ,4012.98000 ,1207.43000 ,14988.67000 ,32299.87000 , 9792.18000 , 96.89584 , 96.78494 , 95.46655 , 97.72322 , 98.28823 , 98.25923
Q3-2004      ,143655.68000 ,144364.46000 ,122684.42000 ,21680.04000 ,6010.25000 ,25614.41000 ,10994.07000 ,35398.40000 ,NA ,NA , 98.38929 , 98.03526 , 98.29130 , 97.69542 , 97.95161 , 98.15064 , 97.19845 , 98.84670 , 92.69801 ,100.39211 , 99.47004 , 99.88712 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 87.10000 , 89.80000 , 87.70000 ,100.54264 , 94.50000 ,13831.00000 , -5.39476 ,52.32075 ,498301.80000 ,14.24744 ,19.62150 ,-5.28932 ,7.12731 , 5.87515 ,8.58152 , 4.31555 ,13.59165 , 7.56785 ,11.25879 , 8.54536 ,24.92000 ,23.19000 ,3.89000 , 10.32000 , -0.01000 , -1.32000 , 1.96000 , 84.35077 ,1974319.40000 ,1125674.36000 ,402633.78000 ,399040.38000 , 11711.48000 , 727035.62000 , 691776.22000 ,2006817.33000 ,1145335.24000 ,412163.98000 ,407423.76000 ,NA , 740907.66000 ,711877.41000 ,1771504.29000 ,36685.59000 ,361736.67000 ,109653.96000 ,344443.02000 ,NA ,NA ,NA ,202815.11000 ,1798558.97000 ,36165.37000 ,363127.38000 ,114125.78000 ,345999.70000 ,NA ,NA ,NA ,208235.91000 ,81.80000 ,81532.42000 , 91481.73000 ,189315.33000 ,169744.67000 ,324794.93000 ,62115.97000 , 81803.92000 , 92918.24000 ,193388.94000 ,174566.95000 ,332811.94000 ,63508.25000 ,3803.10000 ,4012.94000 ,1214.60000 ,15281.83000 ,32281.41000 , 9753.44000 , 97.03960 , 96.97244 , 96.43588 , 97.87104 , 97.76731 , 98.96118
Q4-2004      ,144094.67000 ,144392.73000 ,122613.95000 ,21778.79000 ,5862.31000 ,25600.62000 ,10952.69000 ,35114.41000 ,NA ,NA , 98.85428 , 98.55487 , 98.77275 , 98.43683 , 98.65336 , 98.63654 , 97.83085 , 99.30793 , 92.43919 ,101.62274 , 99.17634 , 99.19660 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 95.60000 , 93.70000 , 93.80000 ,103.52465 , 93.30000 ,13947.70000 , -5.00008 ,52.61274 ,496988.50000 ,13.82384 ,19.77819 ,-6.05640 ,7.34912 , 7.49758 ,6.89368 , 6.45175 ,13.65409 ,10.35232 ,11.47918 ,11.96025 ,26.98000 ,21.72000 ,3.06000 , 11.85000 , 14.24000 ,  9.88000 ,-0.64000 , 84.54884 ,1990046.35000 ,1138812.16000 ,406033.37000 ,403943.31000 , 10557.14000 , 739716.72000 , 709016.35000 ,2013256.12000 ,1153041.42000 ,412508.24000 ,409491.17000 ,NA , 750068.44000 ,724862.99000 ,1785664.00000 ,36939.25000 ,362929.14000 ,111425.35000 ,348999.35000 ,NA ,NA ,NA ,204382.35000 ,1804583.08000 ,36568.25000 ,362121.90000 ,114794.97000 ,349922.26000 ,NA ,NA ,NA ,208639.47000 ,81.80000 ,81847.11000 , 92136.54000 ,189627.94000 ,170755.51000 ,328240.04000 ,62763.77000 , 82116.88000 , 93891.27000 ,193341.18000 ,174027.16000 ,333812.77000 ,63775.55000 ,3815.89000 ,4030.94000 ,1227.94000 ,15334.32000 ,32578.75000 , 9874.88000 , 97.81767 , 96.84506 , 97.30311 , 98.70897 , 98.63060 , 98.98449
Q1-2005      ,144405.27000 ,143501.13000 ,121738.73000 ,21762.40000 ,5627.44000 ,25251.50000 ,10774.18000 ,34977.25000 ,NA ,NA , 99.34576 , 99.05516 , 99.12057 , 98.86970 , 99.02148 , 99.07469 , 98.29477 , 99.65141 , 99.82917 ,100.52195 , 99.79843 ,100.03446 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 83.50000 , 86.60000 , 86.80000 ,103.13225 , 91.90000 ,14100.20000 , -4.25399 ,53.25959 ,498014.00000 ,14.07744 ,19.95036 ,-5.96433 ,7.51554 , 7.43500 ,7.62995 , 8.52410 ,13.60039 , 2.94075 ,10.24565 , 7.40010 ,31.56000 ,25.93000 ,3.74000 , 10.46000 , -3.47000 ,-12.32000 , 2.99000 , 85.70035 ,2004869.53000 ,1144404.46000 ,408910.60000 ,408058.73000 ,  5149.94000 , 745561.71000 , 707215.90000 ,2018040.42000 ,1154542.08000 ,413579.41000 ,412079.98000 ,NA , 752491.22000 ,719448.91000 ,1800487.28000 ,34707.83000 ,364375.39000 ,112846.74000 ,350090.19000 ,NA ,NA ,NA ,204382.25000 ,1808945.65000 ,33887.01000 ,365323.01000 ,114433.55000 ,350457.11000 ,NA ,NA ,NA ,209074.45000 ,81.90000 ,82015.86000 , 92842.14000 ,193831.76000 ,174887.53000 ,331786.38000 ,63103.45000 , 81248.70000 , 93080.67000 ,195450.12000 ,175959.64000 ,335251.90000 ,63833.09000 ,3803.01000 ,4035.22000 ,1238.37000 ,15318.45000 ,32562.07000 , 9913.64000 ,100.19182 , 98.55571 , 97.92195 , 99.28868 , 98.79709 , 99.16738
Q2-2005      ,144724.86000 ,144825.54000 ,123017.61000 ,21807.93000 ,5799.34000 ,25245.88000 ,11111.92000 ,35346.04000 ,NA ,NA , 99.70759 , 99.49798 , 99.66037 , 99.46152 , 99.56381 , 99.70408 , 99.14371 , 99.79643 ,100.97835 , 99.89167 ,100.11051 ,100.03401 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 93.40000 , 92.90000 , 95.10000 ,101.20498 , 91.90000 ,14177.20000 , -4.19091 ,52.15169 ,504540.70000 ,13.97015 ,19.66805 ,-5.78169 ,7.14423 , 8.17864 ,8.00610 , 8.57160 ,13.87603 , 4.70259 ,10.15290 ,10.21490 ,22.31000 ,24.15000 ,3.22000 ,-15.62000 ,-14.04000 ,  9.05000 ,-6.41000 , 85.88325 ,2025922.19000 ,1158811.29000 ,414634.00000 ,417783.53000 ,  3724.52000 , 766030.02000 , 735061.17000 ,2031949.53000 ,1162810.25000 ,416894.58000 ,419636.09000 ,NA , 768366.72000 ,741476.91000 ,1816413.86000 ,33685.72000 ,367904.50000 ,115670.72000 ,351748.09000 ,NA ,NA ,NA ,209508.33000 ,1820444.53000 ,33701.89000 ,368291.16000 ,116811.04000 ,352315.33000 ,NA ,NA ,NA ,211503.99000 ,81.30000 ,82311.23000 , 93741.98000 ,195388.23000 ,177469.04000 ,334749.33000 ,63745.04000 , 81891.04000 , 92840.49000 ,196103.91000 ,177914.85000 ,336685.84000 ,63923.22000 ,3819.52000 ,4038.40000 ,1244.81000 ,15568.11000 ,32657.00000 , 9994.52000 ,100.27115 , 99.83210 , 99.26502 , 99.61065 , 99.30913 , 99.75462
Q3-2005      ,145130.35000 ,145744.59000 ,124159.79000 ,21584.80000 ,5840.32000 ,25328.15000 ,11225.60000 ,35619.98000 ,NA ,NA ,100.11941 ,100.33299 ,100.34849 ,100.07612 ,100.29232 ,100.04402 ,100.60235 , 99.92641 , 98.85905 , 99.71566 , 99.69931 , 99.97746 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 89.10000 , 91.20000 , 89.60000 , 98.94795 , 92.60000 ,14292.90000 , -4.55382 ,51.77934 ,506373.00000 ,14.16036 ,19.76411 ,-5.38714 ,7.15710 , 8.38447 ,8.33241 , 7.48611 ,13.78371 , 2.40923 ,10.58945 , 9.24788 ,24.61000 ,23.55000 ,3.83000 ,  6.22000 ,  2.04000 , -3.27000 , 3.14000 , 86.29943 ,2047205.20000 ,1173805.29000 ,418881.00000 ,423815.67000 ,  2221.00000 , 787563.40000 , 759081.17000 ,2044757.46000 ,1169723.71000 ,418561.29000 ,422580.34000 ,NA , 787218.60000 ,754538.22000 ,1831860.34000 ,33985.08000 ,370285.99000 ,118211.52000 ,355420.92000 ,NA ,NA ,NA ,215344.86000 ,1831080.29000 ,34254.23000 ,370348.35000 ,117834.55000 ,355294.74000 ,NA ,NA ,NA ,213692.99000 ,81.30000 ,83425.44000 , 92518.18000 ,197269.91000 ,179164.08000 ,337119.18000 ,64460.04000 , 83412.11000 , 92757.28000 ,196809.02000 ,178887.94000 ,337268.05000 ,64195.91000 ,3849.35000 ,4047.66000 ,1249.59000 ,15903.24000 ,32679.01000 ,10001.67000 , 99.34835 ,101.26742 ,100.32627 ,100.16796 ,100.02218 ,100.71855
Q4-2005      ,145743.12000 ,145932.34000 ,124339.15000 ,21593.19000 ,5745.89000 ,25279.46000 ,11275.55000 ,35426.25000 ,NA ,NA ,100.81144 ,101.08771 ,100.85409 ,101.57414 ,101.08209 ,101.11243 ,101.81590 ,100.62575 ,100.33342 , 99.87072 ,100.39176 , 99.95406 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 98.00000 , 95.50000 , 96.00000 , 97.99739 , 92.10000 ,14372.00000 , -4.01695 ,51.92705 ,507255.70000 ,13.60166 ,20.35873 ,-6.63389 ,7.61784 , 7.49322 ,8.02871 , 7.47202 ,13.51839 , 2.37975 , 9.79007 , 8.05161 ,27.03000 ,24.15000 ,3.36000 , 21.39000 , -9.56000 , 16.29000 , 4.59000 , 86.77955 ,2075167.20000 ,1183950.28000 ,425948.52000 ,432270.54000 , 13984.87000 , 808075.45000 , 789062.46000 ,2058416.71000 ,1173895.29000 ,419338.83000 ,427632.06000 ,NA , 799154.03000 ,774956.66000 ,1855539.96000 ,33363.80000 ,374536.05000 ,120907.70000 ,358880.89000 ,NA ,NA ,NA ,219627.24000 ,1843830.97000 ,33899.30000 ,373139.41000 ,118557.53000 ,358072.92000 ,NA ,NA ,NA ,214591.26000 ,81.50000 ,82395.39000 , 94446.47000 ,199515.47000 ,182229.44000 ,343956.98000 ,65307.78000 , 83596.07000 , 94870.32000 ,197642.34000 ,180987.66000 ,338406.09000 ,64664.09000 ,3883.07000 ,4056.59000 ,1272.44000 ,16046.05000 ,32899.97000 ,10047.06000 ,100.18868 ,100.34477 ,102.48676 ,100.93270 ,101.87160 ,100.35946
Q1-2006      ,146381.50000 ,145538.17000 ,123657.08000 ,21881.09000 ,5561.02000 ,25012.68000 ,11046.70000 ,35452.29000 ,NA ,NA ,101.08108 ,101.73969 ,101.38410 ,101.11300 ,101.80770 ,101.49933 ,103.21302 ,100.41918 ,103.04754 , 99.43651 ,102.21919 ,100.63648 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 85.40000 , 88.10000 , 88.80000 , 97.94996 , 93.90000 ,14546.40000 , -3.20444 ,52.29119 ,509422.80000 ,14.46659 ,20.42348 ,-6.11800 ,7.65213 , 5.05953 ,7.76089 , 3.50835 ,13.50908 , 4.44498 , 9.87983 ,10.52577 ,31.85000 ,23.83000 ,4.24000 ,  8.63000 , -5.00000 , -7.57000 , 5.17000 , 88.38141 ,2099702.89000 ,1199123.96000 ,427831.09000 ,440222.04000 , 18377.84000 , 834245.84000 , 820097.89000 ,2076912.15000 ,1182560.46000 ,423059.03000 ,432319.74000 ,NA , 821652.14000 ,794286.03000 ,1874113.70000 ,32797.63000 ,381893.37000 ,122652.42000 ,360316.43000 ,NA ,NA ,NA ,225589.19000 ,1859809.02000 ,33234.72000 ,380073.02000 ,118014.06000 ,359542.18000 ,NA ,NA ,NA ,217103.13000 ,82.00000 ,84666.85000 , 94635.16000 ,203538.95000 ,184577.07000 ,343315.64000 ,65720.19000 , 85325.10000 , 96409.04000 ,198203.09000 ,182854.37000 ,341154.96000 ,64998.48000 ,3897.87000 ,4087.01000 ,1282.07000 ,16041.57000 ,33011.88000 ,10145.08000 ,100.17267 , 99.93810 ,101.93783 ,101.07369 ,100.33823 ,100.95560
Q2-2006      ,147190.12000 ,147334.11000 ,125286.09000 ,22048.02000 ,5731.34000 ,25116.54000 ,11396.97000 ,36024.43000 ,NA ,NA ,101.59486 ,102.12606 ,102.02380 ,102.26056 ,102.59378 ,102.08297 ,103.45964 ,100.64652 ,102.53594 , 98.53675 ,102.17242 ,100.58001 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 97.60000 , 93.90000 , 97.60000 , 99.81085 , 93.50000 ,14591.60000 , -3.25004 ,51.08116 ,511594.70000 ,14.18250 ,20.36402 ,-6.20091 ,7.85984 , 1.82516 ,7.67241 , 0.60619 ,13.18116 , 2.49231 , 9.35420 , 9.53011       ,NA ,23.42000      ,NA ,-24.32000 ,-15.67000 ,  9.75000 ,-9.87000 , 89.61288 ,2134316.27000 ,1212671.97000 ,434719.16000 ,454424.93000 , 11518.73000 , 858699.66000 , 837718.18000 ,2100550.88000 ,1188467.21000 ,425060.82000 ,442868.33000 ,NA , 840963.77000 ,809482.20000 ,1906760.73000 ,32851.24000 ,388415.32000 ,126258.89000 ,365503.37000 ,NA ,NA ,NA ,227555.53000 ,1881994.06000 ,33662.22000 ,385052.79000 ,120692.23000 ,363528.16000 ,NA ,NA ,NA ,218556.82000 ,83.10000 ,85372.42000 , 97179.99000 ,206817.28000 ,188432.50000 ,349210.72000 ,66719.01000 , 86875.98000 ,100159.46000 ,198888.80000 ,185073.76000 ,342355.26000 ,65705.38000 ,3953.10000 ,4099.83000 ,1295.30000 ,16330.64000 ,33084.42000 ,10301.54000 , 99.63183 , 97.32323 ,103.51608 ,101.81938 ,102.00855 ,101.07793
Q3-2006      ,147703.18000 ,148295.44000 ,126531.23000 ,21764.21000 ,5690.19000 ,25291.99000 ,11586.02000 ,36242.66000 ,NA ,NA ,102.07361 ,102.64218 ,102.46011 ,102.22984 ,103.38578 ,102.45133 ,103.91685 ,100.82145 ,102.45524 , 98.87222 ,102.40279 ,100.37075 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 92.40000 , 92.50000 , 91.60000 ,100.14648 , 93.00000 ,14604.40000 , -3.31045 ,50.77346 ,511247.70000 ,13.65511 ,20.06037 ,-6.42387 ,7.90847 , 2.31317 ,7.71750 , 1.23517 ,12.69675 , 4.80987 , 9.14702 , 8.47735       ,NA ,24.26000      ,NA ,  8.33000 ,  2.91000 ,  0.24000 , 3.93000 , 90.62270 ,2158038.23000 ,1220651.31000 ,435873.32000 ,462750.78000 , 15982.62000 , 870623.49000 , 847843.29000 ,2113982.24000 ,1191219.62000 ,426326.06000 ,447539.62000 ,NA , 849613.81000 ,815700.91000 ,1928707.46000 ,33425.63000 ,393677.01000 ,129392.15000 ,369793.82000 ,NA ,NA ,NA ,229330.77000 ,1895654.18000 ,33656.06000 ,387843.69000 ,122196.19000 ,365808.52000 ,NA ,NA ,NA ,218328.06000 ,83.80000 ,85791.35000 , 97651.39000 ,209930.95000 ,191183.67000 ,350689.95000 ,67171.53000 , 87965.54000 ,102087.73000 ,199555.47000 ,187227.64000 ,343458.71000 ,65854.62000 ,3977.30000 ,4103.90000 ,1307.52000 ,16744.42000 ,33069.05000 ,10282.40000 , 99.21259 , 96.78896 ,105.55824 ,102.77073 ,101.91610 ,101.80191
Q4-2006      ,148377.51000 ,148484.61000 ,126717.04000 ,21767.56000 ,5570.12000 ,25225.96000 ,11736.20000 ,35962.01000 ,NA ,NA ,102.55669 ,102.81795 ,102.76454 ,102.42227 ,103.98305 ,102.96111 ,103.63279 ,100.81668 ,101.15187 , 98.41276 ,103.21652 ,100.29893 ,NA ,NA        ,NA        ,NA        ,NA        ,NA ,100.50000 , 97.70000 , 98.10000 , 98.87111 , 93.90000 ,14718.40000 , -2.67976 ,50.69500 ,517762.90000 ,14.29848 ,19.40824 ,-5.45783 ,7.88769 , 1.97284 ,6.98761 , 1.93977 ,12.41990 , 0.95286 , 9.45679 , 8.72260       ,NA ,24.74000      ,NA , 13.44000 , 18.26000 , 12.96000 , 0.28000 , 91.14312 ,2192443.96000 ,1235026.14000 ,440355.60000 ,477742.29000 ,  3624.60000 , 907266.41000 , 871571.08000 ,2137024.48000 ,1201369.61000 ,429799.25000 ,459238.69000 ,NA , 880513.21000 ,840339.91000 ,1956844.67000 ,34000.67000 ,398795.56000 ,132459.03000 ,375653.72000 ,NA ,NA ,NA ,235599.28000 ,1915368.01000 ,34175.41000 ,391540.63000 ,124234.63000 ,371109.78000 ,NA ,NA ,NA ,221656.47000 ,84.10000 ,86967.96000 , 97767.94000 ,214329.12000 ,195712.23000 ,353373.50000 ,67784.96000 , 89879.37000 ,102766.74000 ,200920.00000 ,190449.27000 ,344218.90000 ,66073.29000 ,3974.77000 ,4120.59000 ,1323.97000 ,16790.78000 ,33384.91000 ,10395.29000 , 97.73725 , 98.74622 ,106.84881 ,102.59861 ,102.33376 ,102.87802
