 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services",
Name:,ESA.Q.I5.S.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YA_B.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YC_E.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YF_F.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YG_I.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I5.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I5.S.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I5.S.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I5.S.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I5.S.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I5.S.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I5.S.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YA_B.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YC_E.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YF_F.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YG_I.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I5.S.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I5.Y.LCIT.NS0025.4.000,STS.Q.I5.W.LCIT.NS0025.4.000,STS.Q.I5.W.LCIW.NS0025.4.000,STS.Q.I5.W.LCIO.NS0025.4.000,STS.Q.I5.W.LCIT.NS0020.4.000,STS.Q.I5.W.LCIT.N100F0.4.000,STS.Q.I5.W.LCIT.NSG_K0.3.000,EXR.Q.Z59.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I5.N.CINP.CC1100.4.000,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I5.S.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I5.S.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I5.S.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I5.S.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I5.S.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I5.S.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I5.S.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I5.S.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I5.S.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I5.S.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I5.S.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I5.S.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YA_B.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YC_E.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YF_F.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YG_I.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I5.S.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I5.S.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YA_B.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YC_E.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YF_F.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YG_I.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I5.S.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I5.S.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I5.S.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I5.S.ECFIN.MAN013.TT
Q2-1996      ,126566.44000 ,126630.25000 ,106133.06000 ,20497.19000 ,6999.39000 ,26412.79000 , 9380.11000 ,31504.80000 ,15219.77000 ,37113.40000 , 94.40918 , 93.53065 , 93.80472 , 92.40823 , 95.15190 , 95.32965 , 93.03847 , 96.74219 ,107.48994 ,103.48701 , 91.45273 ,100.05175 , 86.85699 , 91.64027        ,NA        ,NA        ,NA        ,NA        ,NA , 94.30000 , 90.90000 ,110.63782 , 99.60000 , 9407.10000 , -2.41154 ,58.72383 ,492225.30000 ,16.38012 ,18.95471 ,-1.26587 ,7.99839 , 5.02428 ,8.37617 , 4.54613 ,11.91372 , 8.44392 ,11.89643 , 4.43868 ,27.09000 ,26.00000 ,1.18000 ,  0.56000 , -2.07000 ,  9.83000 , 1.12000 , 78.19222 ,1446493.96000 , 834344.31000 ,294509.64000 ,294662.04000 , -1425.54000 ,418834.70000 ,394431.19000 ,1502029.37000 , 871404.94000 ,312415.46000 ,303139.18000 ,NA ,430235.41000 ,414379.92000 ,1303838.79000 ,37934.36000 ,296958.17000 , 78899.01000 ,271681.03000 ,326416.06000 ,291950.15000 ,NA ,142655.17000 ,1347910.51000 ,35428.62000 ,294662.27000 ,84339.00000 ,274818.09000 ,344466.30000 ,314880.23000 ,NA ,154049.25000 ,80.00000
Q3-1996      ,126842.99000 ,127585.93000 ,107010.69000 ,20575.24000 ,7115.16000 ,26437.22000 , 9626.08000 ,31801.35000 ,15451.95000 ,37154.16000 , 94.87593 , 93.98926 , 94.06602 , 92.78016 , 95.29545 , 94.91474 , 92.55808 , 97.20574 ,107.03258 ,103.91116 , 93.35957 ,100.58581 , 87.40457 , 92.39317        ,NA        ,NA        ,NA        ,NA        ,NA , 91.70000 , 89.70000 ,111.72356 , 98.90000 , 9488.90000 , -2.17923 ,58.41226 ,493110.10000 ,16.63179 ,19.41025 ,-1.56536 ,8.33954 , 5.64828 ,8.39348 , 5.04374 ,11.84279 , 5.38973 ,11.91097 , 3.59425 ,29.02000 ,29.22000 ,1.31000 ,  0.55000 , -0.99000 , -1.58000 , 1.90000 , 78.66803 ,1461159.76000 , 841154.32000 ,298128.30000 ,296345.80000 , -1199.00000 ,425146.31000 ,398415.96000 ,1509165.78000 , 875714.07000 ,314899.90000 ,304307.39000 ,NA ,438389.22000 ,420591.13000 ,1314352.75000 ,37444.74000 ,298205.33000 , 78802.27000 ,273266.79000 ,331003.62000 ,295630.00000 ,NA ,146807.01000 ,1353042.68000 ,35775.22000 ,295017.47000 ,83722.28000 ,275693.85000 ,347899.43000 ,315621.51000 ,NA ,156121.57000 ,80.20000
Q4-1996      ,127083.77000 ,127268.27000 ,106900.27000 ,20368.01000 ,7011.68000 ,26304.22000 , 9578.57000 ,31607.56000 ,15519.27000 ,37246.96000 , 95.14453 , 94.32467 , 94.28993 , 93.35219 , 95.67837 , 95.34775 , 93.22771 , 97.47616 ,108.58911 ,103.14924 , 94.11110 ,100.80104 , 87.28273 , 92.75514        ,NA        ,NA        ,NA        ,NA        ,NA , 97.90000 , 96.20000 ,109.21256 , 98.70000 , 9592.50000 , -1.60912 ,58.23981 ,500317.60000 ,16.79349 ,19.15622 ,-1.23026 ,8.50231 , 4.97172 ,8.56052 , 4.59064 ,11.74059 , 1.60072 ,11.65071 , 4.15416 ,29.43000 ,27.35000 ,1.36000 ,  2.14000 ,  9.00000 , 18.31000 , 1.17000 , 78.97322 ,1462055.16000 , 840032.02000 ,298850.82000 ,295549.80000 ,   309.67000 ,438004.74000 ,410691.88000 ,1514260.75000 , 877289.57000 ,315591.88000 ,304071.34000 ,NA ,452219.91000 ,433109.08000 ,1318239.62000 ,36881.70000 ,299900.83000 , 77986.97000 ,273653.04000 ,332303.93000 ,297513.15000 ,NA ,143815.54000 ,1361695.10000 ,35390.69000 ,297670.13000 ,83040.32000 ,277916.94000 ,351602.11000 ,316730.99000 ,NA ,152344.46000 ,80.20000
Q1-1997      ,127233.69000 ,126172.37000 ,105842.98000 ,20329.39000 ,6791.15000 ,26111.47000 , 9058.72000 ,31446.32000 ,15556.90000 ,37207.80000 , 95.50642 , 94.65162 , 95.05554 , 93.50980 , 95.56527 , 96.24328 , 94.03846 , 97.86633 ,105.32757 ,104.03908 , 95.93552 ,100.06946 , 89.12130 , 93.39947        ,NA        ,NA        ,NA        ,NA        ,NA , 90.10000 , 85.00000 ,105.51753 , 97.00000 , 9666.20000 , -1.51530 ,58.14889 ,504737.20000 ,17.01902 ,19.33343 ,-1.36664 ,8.54236 , 4.28271 ,8.55057 , 3.98066 ,11.92650 , 2.75941 ,11.66278 , 4.33304 ,33.88000 ,31.05000 ,1.56000 ,  0.62000 , -8.19000 , -3.32000 ,-0.87000 , 79.57256 ,1461441.97000 , 841720.57000 ,297273.86000 ,290624.34000 ,  2870.17000 ,447332.03000 ,418379.00000 ,1520088.74000 , 879031.03000 ,315988.94000 ,301798.83000 ,NA ,461010.82000 ,440781.72000 ,1314547.49000 ,37104.73000 ,297065.69000 , 75184.05000 ,275281.65000 ,333391.12000 ,296520.23000 ,NA ,146894.49000 ,1363773.99000 ,36096.18000 ,298319.05000 ,80504.79000 ,281051.65000 ,350743.69000 ,317501.33000 ,NA ,156257.75000 ,80.50000
Q2-1997      ,127579.58000 ,127668.18000 ,107217.51000 ,20450.67000 ,6870.32000 ,26201.09000 , 9448.25000 ,31715.16000 ,15912.93000 ,37520.43000 , 95.80505 , 95.01922 , 95.27695 , 93.79704 , 96.23648 , 96.44547 , 94.44993 , 97.36802 ,105.02934 ,102.38686 , 94.69435 , 99.38560 , 89.30079 , 94.07362        ,NA        ,NA        ,NA        ,NA        ,NA , 95.80000 , 93.50000 ,101.88150 , 96.70000 , 9809.60000 , -0.84936 ,56.64858 ,500700.80000 ,17.58103 ,19.89066 ,-1.05615 ,9.39662 , 2.09278 ,8.58543 , 2.49098 ,11.71891 , 7.44932 ,11.55253 , 4.17248 ,28.04000 ,25.28000 ,2.27000 ,  2.42000 , -1.79000 , 10.09000 , 0.70000 , 79.88567 ,1477641.72000 , 848312.47000 ,298534.07000 ,297524.92000 ,  1754.12000 ,463747.49000 ,432231.35000 ,1539414.20000 , 888112.36000 ,317846.61000 ,308285.04000 ,NA ,479333.55000 ,455718.89000 ,1328561.18000 ,37464.97000 ,302238.59000 , 76816.57000 ,279008.04000 ,335541.29000 ,297491.73000 ,NA ,149080.54000 ,1380391.37000 ,36159.77000 ,303769.52000 ,82323.73000 ,284482.89000 ,355112.78000 ,318889.98000 ,NA ,158991.13000 ,81.10000
Q3-1997      ,128059.31000 ,128823.53000 ,108303.07000 ,20520.46000 ,6981.40000 ,26432.80000 , 9677.91000 ,32027.16000 ,16172.28000 ,37531.99000 , 96.25063 , 95.51774 , 95.94828 , 94.05136 , 96.57825 , 97.22271 , 95.41503 , 97.39581 ,105.81156 ,102.25181 , 95.84592 , 99.05124 , 89.58528 , 94.21115        ,NA        ,NA        ,NA        ,NA        ,NA , 93.40000 , 92.00000 , 97.33996 , 95.80000 , 9932.70000 , -0.61951 ,56.10166 ,498315.30000 ,17.83740 ,19.97212 ,-1.26530 ,8.97243 , 5.26136 ,8.69611 , 4.45538 ,11.89649 , 6.26025 ,11.33472 , 4.82580 ,28.63000 ,28.14000 ,2.19000 ,  3.01000 ,  3.05000 , -0.25000 , 1.51000 , 80.55327 ,1487799.14000 , 852910.90000 ,297936.24000 ,298925.48000 ,  3202.91000 ,482579.14000 ,447755.52000 ,1549690.38000 , 890559.91000 ,317822.81000 ,310051.31000 ,NA ,497072.40000 ,469507.17000 ,1337250.90000 ,37680.18000 ,304511.92000 , 76524.86000 ,281608.73000 ,338162.70000 ,298762.52000 ,NA ,150548.24000 ,1389673.62000 ,36073.21000 ,306623.39000 ,82104.19000 ,287011.28000 ,358020.23000 ,320130.43000 ,NA ,159982.39000 ,81.70000
Q4-1997      ,128463.06000 ,128671.55000 ,108318.64000 ,20352.91000 ,6890.57000 ,26433.29000 , 9634.71000 ,31872.44000 ,16272.67000 ,37567.87000 , 96.59340 , 95.84244 , 96.18022 , 94.59086 , 96.89225 , 97.37061 , 95.48668 , 97.29175 ,102.78107 ,101.11997 , 95.58457 , 98.88830 , 89.74132 , 94.75042        ,NA        ,NA        ,NA        ,NA        ,NA , 98.50000 , 98.20000 , 99.98013 , 96.00000 ,10008.90000 , -0.58079 ,55.90082 ,499786.60000 ,17.91683 ,19.92843 ,-1.66440 ,8.90811 , 1.51624 ,8.45689 , 2.73759 ,11.95869 , 1.74229 ,11.62465 , 3.44306 ,28.69000 ,25.62000 ,2.66000 ,  6.57000 , 10.65000 , 19.83000 , 1.49000 , 80.83468 ,1508121.97000 , 862696.02000 ,299436.74000 ,306204.73000 ,  5758.30000 ,491721.06000 ,457694.88000 ,1564981.42000 , 898444.64000 ,317415.94000 ,316567.62000 ,NA ,505956.78000 ,479769.52000 ,1357251.68000 ,38685.43000 ,311931.33000 , 77367.42000 ,284979.03000 ,342255.99000 ,302032.48000 ,NA ,150870.29000 ,1405593.38000 ,36932.42000 ,312785.34000 ,82633.64000 ,289707.10000 ,362393.87000 ,321191.24000 ,NA ,159273.66000 ,82.70000
Q1-1998      ,129132.89000 ,128100.51000 ,107717.34000 ,20383.17000 ,6714.35000 ,26288.84000 , 9235.44000 ,31801.39000 ,16357.26000 ,37703.22000 , 96.80983 , 95.84476 , 96.29466 , 94.72160 , 96.39145 , 97.35322 , 94.78402 , 96.92221 ,103.68388 ,100.97775 , 95.30259 , 97.57457 , 91.13833 , 94.33119        ,NA        ,NA        ,NA        ,NA        ,NA , 89.30000 , 87.10000 , 97.14673 , 96.50000 ,10103.40000 ,  0.12557 ,55.69456 ,490518.40000 ,18.32503 ,20.40896 ,-1.69315 ,9.06558 , 8.00568 ,7.93007 , 8.57427 ,11.96955 , 4.14042 ,12.24986 , 5.07185 ,34.80000 ,29.47000 ,2.46000 ,-11.90000 ,-11.91000 , -5.81000 , 1.36000 , 80.72344 ,1514429.45000 , 865322.05000 ,300450.69000 ,308636.10000 , 11015.37000 ,496653.14000 ,467647.89000 ,1575747.02000 , 904717.61000 ,319545.66000 ,322352.21000 ,NA ,513855.39000 ,496541.55000 ,1363306.35000 ,37560.54000 ,312887.89000 , 77087.04000 ,289540.41000 ,343137.36000 ,303093.11000 ,NA ,151123.10000 ,1413299.19000 ,36383.22000 ,312146.16000 ,82888.72000 ,295207.16000 ,364120.16000 ,322694.84000 ,NA ,162397.80000 ,82.40000
Q2-1998      ,129909.65000 ,129920.69000 ,109344.25000 ,20576.44000 ,6756.12000 ,26446.93000 , 9512.18000 ,32334.48000 ,16841.38000 ,38029.60000 , 97.57142 , 96.51452 , 96.77435 , 95.26445 , 97.08982 , 96.97050 , 94.03475 , 97.66960 ,102.07169 ,101.76012 , 96.24391 , 98.81672 , 92.12634 , 95.12959        ,NA        ,NA        ,NA        ,NA        ,NA , 97.30000 , 95.20000 , 98.37634 , 97.40000 ,10194.30000 ,  0.21153 ,54.10343 ,488349.50000 ,18.21689 ,20.03047 ,-2.10008 ,8.83312 , 6.92882 ,7.78425 , 7.24438 ,12.35382 ,10.63976 ,12.44326 , 6.18457 ,24.94000 ,23.41000 ,3.03000 ,-27.59000 ,-14.82000 , 12.14000 ,-4.79000 , 80.95698 ,1532676.49000 , 875671.74000 ,303400.94000 ,311729.91000 ,  9458.65000 ,503793.48000 ,471378.23000 ,1582363.54000 , 911577.20000 ,320868.20000 ,323331.92000 ,NA ,523095.99000 ,504661.98000 ,1374918.42000 ,38082.98000 ,314693.13000 , 76660.17000 ,291435.89000 ,347289.71000 ,306756.55000 ,NA ,157758.07000 ,1418262.01000 ,36558.27000 ,313289.25000 ,81930.75000 ,295824.08000 ,366875.57000 ,323919.08000 ,NA ,164074.06000 ,83.00000
Q3-1998      ,130593.42000 ,131313.05000 ,110559.49000 ,20753.55000 ,6830.79000 ,26616.00000 , 9731.73000 ,32830.53000 ,17219.98000 ,38084.01000 , 97.77064 , 96.58781 , 96.85620 , 95.47022 , 97.17037 , 96.10455 , 92.79362 , 98.13108 ,103.02649 ,102.21873 , 96.40072 , 99.09850 , 93.15386 , 95.79180        ,NA        ,NA        ,NA        ,NA        ,NA , 94.20000 , 93.80000 ,100.72071 , 97.40000 ,10328.80000 ,  0.38204 ,52.98770 ,490185.70000 ,18.53833 ,20.27124 ,-2.38908 ,8.80998 , 5.06198 ,7.82114 , 5.39515 ,12.45682 , 4.10958 ,12.32382 , 4.01970 ,28.42000 ,26.25000 ,2.62000 ,  2.68000 , -2.52000 ,  4.92000 , 2.71000 , 81.06843 ,1548277.30000 , 887810.96000 ,305698.94000 ,318908.01000 ,  7282.35000 ,501851.66000 ,473274.63000 ,1591161.82000 , 920927.65000 ,321779.59000 ,329662.50000 ,NA ,524568.61000 ,512197.75000 ,1389438.31000 ,38071.08000 ,316246.28000 , 77601.09000 ,295799.85000 ,352965.90000 ,308754.10000 ,NA ,158838.99000 ,1425834.30000 ,36535.29000 ,313783.88000 ,82230.01000 ,297920.74000 ,370667.34000 ,324885.61000 ,NA ,165307.24000 ,83.10000
Q4-1998      ,131182.24000 ,131483.96000 ,110903.48000 ,20580.47000 ,6674.90000 ,26631.12000 , 9741.17000 ,32741.04000 ,17283.31000 ,38412.41000 , 98.18026 , 96.76588 , 97.00834 , 96.01122 , 97.13202 , 95.32278 , 91.33944 , 99.03617 ,104.14568 ,103.81789 , 97.17909 ,100.14230 , 93.55979 , 96.37601        ,NA        ,NA        ,NA        ,NA        ,NA , 99.10000 ,100.40000 ,103.75798 , 96.90000 ,10507.60000 ,  0.49848 ,52.67385 ,491284.60000 ,18.03452 ,20.33201 ,-2.40554 ,8.89508 , 6.11282 ,7.66079 , 6.99357 ,12.84931 , 3.37328 ,12.20437 , 5.54182 ,27.27000 ,24.24000 ,2.66000 , 11.31000 , -4.92000 , 13.40000 ,-2.61000 , 80.99817 ,1565311.91000 , 900943.85000 ,309930.14000 ,323069.97000 ,  7253.33000 ,496964.48000 ,472849.86000 ,1594266.22000 , 928625.91000 ,322817.01000 ,332569.53000 ,NA ,521362.99000 ,517615.47000 ,1401431.67000 ,36758.87000 ,315703.33000 , 78055.28000 ,298066.08000 ,359542.33000 ,313305.78000 ,NA ,163880.24000 ,1429493.50000 ,35943.95000 ,312615.97000 ,81869.23000 ,298088.09000 ,374395.62000 ,326969.02000 ,NA ,164731.85000 ,82.30000
Q1-1999      ,131727.45000 ,130704.88000 ,110267.83000 ,20437.05000 ,6477.96000 ,26326.31000 , 9416.73000 ,32558.04000 ,17355.73000 ,38570.11000 , 98.14477 , 96.58838 , 96.98724 , 96.45544 , 96.67944 , 95.15226 , 90.71422 , 98.54771 , 99.57452 ,102.43939 , 96.65044 , 99.58880 , 94.91490 , 96.33334        ,NA        ,NA        ,NA        ,NA        ,NA , 91.50000 , 89.40000 ,100.00000 , 96.70000 ,10601.20000 ,  0.62523 ,52.07556 ,487615.30000 ,18.71405 ,20.64555 ,-2.44404 ,9.19237 ,11.36552 ,7.90986 ,10.99819 ,12.51581 , 4.58623 ,11.87159 , 6.24790 ,31.92000 ,28.70000 ,2.07000 , -0.88000 ,-15.95000 , -6.03000 , 2.63000 , 81.39594 ,1580828.78000 , 909015.99000 ,314644.14000 ,327948.78000 ,  7683.98000 ,498767.51000 ,477231.62000 ,1609065.21000 , 936069.43000 ,325901.02000 ,338838.23000 ,NA ,523763.56000 ,525458.26000 ,1416251.08000 ,37485.02000 ,315284.54000 , 79839.35000 ,299655.43000 ,365942.26000 ,318044.48000 ,NA ,164577.70000 ,1440163.07000 ,37678.25000 ,313979.90000 ,83471.51000 ,301673.04000 ,373675.24000 ,329963.57000 ,NA ,168891.78000 ,82.00000
Q2-1999      ,132197.83000 ,132186.02000 ,111746.11000 ,20439.92000 ,6593.91000 ,26245.63000 , 9723.13000 ,33012.88000 ,17808.79000 ,38801.67000 , 98.52608 , 97.27484 , 97.40033 , 97.24592 , 97.27672 , 95.39624 , 91.88404 , 99.21705 , 99.41655 ,102.38937 , 97.64366 ,100.12572 , 96.12288 , 97.48961        ,NA        ,NA        ,NA        ,NA        ,NA , 99.00000 , 97.70000 , 97.20119 , 96.40000 ,10684.00000 ,  0.69602 ,50.11978 ,490502.40000 ,17.99225 ,20.43684 ,-2.86313 ,9.25509 , 9.84863 ,8.00743 , 9.80573 ,12.89965 , 3.06152 ,11.08712 , 6.12395 ,23.28000 ,22.76000 ,2.38000 ,-18.10000 ,-13.81000 , 10.39000 ,-6.19000 , 82.01600 ,1596507.84000 , 917905.00000 ,316870.24000 ,335157.20000 ,  5372.21000 ,516841.05000 ,495637.86000 ,1619261.20000 , 941559.13000 ,325640.87000 ,344299.41000 ,NA ,541578.93000 ,539056.81000 ,1428605.03000 ,37164.90000 ,315759.00000 , 80766.14000 ,302067.79000 ,371641.98000 ,321205.23000 ,NA ,167902.81000 ,1449827.73000 ,37826.05000 ,315925.51000 ,83805.42000 ,303509.76000 ,378359.72000 ,330703.11000 ,NA ,169417.33000 ,81.80000
Q3-1999      ,132973.07000 ,133685.29000 ,113127.13000 ,20558.16000 ,6683.48000 ,26475.55000 , 9977.35000 ,33622.86000 ,18190.88000 ,38735.18000 , 98.74939 , 97.75843 , 97.65697 , 98.09315 , 97.99576 , 96.17328 , 93.42527 , 99.12046 , 98.50775 ,101.62298 , 97.75667 , 99.83797 , 96.36742 , 98.16214        ,NA        ,NA        ,NA        ,NA        ,NA , 96.00000 , 96.50000 , 95.44177 , 97.40000 ,10819.90000 ,  0.75810 ,49.17552 ,489333.30000 ,17.69618 ,20.58652 ,-3.22977 ,9.25820 ,10.65586 ,7.81064 ,11.06419 ,12.83966 , 3.63152 ,10.78409 , 6.03584 ,26.29000 ,26.07000 ,2.37000 ,  8.83000 ,  0.64000 ,  4.40000 , 2.28000 , 82.63830 ,1619233.43000 , 930157.50000 ,321446.20000 ,343078.23000 ,  3098.20000 ,538600.07000 ,517146.77000 ,1638685.33000 , 951694.40000 ,327504.91000 ,349866.75000 ,NA ,559819.47000 ,553187.65000 ,1447606.20000 ,37349.28000 ,320908.29000 , 82478.25000 ,306451.60000 ,375318.73000 ,325100.04000 ,NA ,171627.23000 ,1466370.53000 ,38264.77000 ,320565.19000 ,84634.00000 ,308625.89000 ,382253.69000 ,332197.25000 ,NA ,172307.46000 ,82.20000
Q4-1999      ,133635.73000 ,133957.88000 ,113472.78000 ,20485.10000 ,6544.22000 ,26493.37000 ,10039.72000 ,33537.26000 ,18321.97000 ,39021.34000 , 98.98368 , 98.23120 , 98.27424 , 98.68556 , 98.18707 , 97.06340 , 95.00640 , 99.17987 , 98.06458 ,100.86439 , 98.44195 ,100.02663 , 97.22159 , 98.80017        ,NA        ,NA        ,NA        ,NA        ,NA ,100.70000 ,103.20000 , 93.22957 , 97.20000 ,11014.30000 ,  0.67238 ,48.91043 ,492579.50000 ,17.87463 ,21.06234 ,-3.46515 ,9.56997 ,10.01249 ,7.82424 ,10.74881 ,12.65639 , 3.22763 ,10.68332 , 6.42082 ,27.58000 ,24.28000 ,2.14000 , 19.01000 , 13.28000 , 11.47000 , 2.09000 , 83.07381 ,1641792.14000 , 944111.39000 ,325179.27000 ,346481.70000 ,  7795.44000 ,558444.68000 ,540220.35000 ,1657764.10000 , 960068.84000 ,329351.01000 ,352681.08000 ,NA ,575117.99000 ,568289.34000 ,1466484.74000 ,37650.87000 ,327463.05000 , 83410.58000 ,309358.04000 ,381369.41000 ,327232.79000 ,NA ,175307.40000 ,1482722.99000 ,38606.90000 ,326231.96000 ,85342.25000 ,311866.54000 ,387901.45000 ,332831.33000 ,NA ,175041.32000 ,82.40000
Q1-2000      ,134450.19000 ,133326.69000 ,112835.44000 ,20491.25000 ,6364.95000 ,26221.02000 , 9801.05000 ,33382.78000 ,18453.73000 ,39103.17000 , 99.37765 , 99.12931 , 98.97685 , 99.26104 , 98.95628 , 98.26163 , 97.63472 , 99.34454 , 99.27976 ,100.51745 , 98.79887 ,100.03344 , 97.91429 , 98.91728 , 78.30000 , 73.30000 , 72.70000 , 75.10000 , 71.60000 , 94.20000 , 92.70000 , 88.66609 ,100.30000 ,11043.00000 ,  1.79103 ,47.91998 ,501823.00000 ,18.53182 ,20.52457 ,-3.77597 ,9.21540 ,11.20099 ,7.30796 ,12.12810 ,13.03370 , 2.16173 ,11.44706 , 7.66285 ,28.82000 ,28.45000 ,2.47000 , 12.46000 ,  5.67000 ,  0.66000 , 4.48000 , 84.73259 ,1668365.87000 , 959777.07000 ,330712.67000 ,358332.85000 ,  7276.78000 ,586780.46000 ,574513.95000 ,1678230.16000 , 969305.08000 ,333067.22000 ,361976.05000 ,NA ,596960.80000 ,588171.92000 ,1492307.50000 ,37716.41000 ,329110.73000 , 85916.09000 ,314810.48000 ,392653.86000 ,332099.93000 ,NA ,176058.38000 ,1502876.18000 ,38361.91000 ,331513.80000 ,86945.75000 ,316161.60000 ,394827.51000 ,335161.38000 ,NA ,175350.04000 ,83.80000
