 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I6.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I6.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I6.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I6.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I6.W.LCIT.2B_S00.4.000,STS.Q.I6.W.LCIT.2B_S00.4.000,STS.Q.I6.W.LCIW.2B_S00.4.000,STS.Q.I6.W.LCIO.2B_S00.4.000,STS.Q.I6.W.LCIT.NS0020.4.000,STS.Q.I6.W.LCIT.2F0000.4.000,STS.Q.I6.W.LCIT.2G_N00.4.000,EXR.Q.Z64.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I6.N.CINP.CC1109.4.000,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I6.S.ECFIN.MAN013.TT,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I6.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I6.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2R_U.D.U.I
Q2-1998      ,131682.73972 ,131842.77096 ,111062.47414 ,20780.63812         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 87.49988 , 86.80665 , 87.09135 , 83.88019 , 88.54154 , 94.58534 , 92.99613 , 89.72175        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 98.44078 , 98.60000 ,10185.60000 ,  0.21153 ,54.10343 ,463105.30000 ,18.21689 ,20.03047 ,-2.10008 ,8.83312 , 6.92882 ,7.78425 , 7.24438 ,12.35382 ,10.63976 ,12.44326 , 6.18457 ,24.94000 ,23.41000 ,3.03000 ,-27.59000 ,-14.82000 , 12.14000 ,-4.79000 , 81.12254 ,1533794.14000 , 876365.94000 ,303326.43000 ,310530.67000 , 12242.49000 , 504218.46000 , 472889.86000 ,1765107.99000 ,1013286.93000 ,364194.12000 ,353052.07000 ,NA ,536649.15000 ,511831.52000 ,1373865.46098          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,157115.04000 ,1577162.34118          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,186269.47000 ,83.80000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q3-1998      ,132389.67971 ,133269.75197 ,112317.73775 ,20952.32039         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 87.70381 , 86.76329 , 87.23316 , 84.00305 , 88.55611 , 94.03572 , 91.61164 , 90.10483        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,100.67595 , 98.60000 ,10320.00000 ,  0.38204 ,52.98770 ,464412.80000 ,18.53833 ,20.27124 ,-2.38908 ,8.80998 , 5.06198 ,7.82114 , 5.39515 ,12.45682 , 4.10958 ,12.32382 , 4.01970 ,28.42000 ,26.25000 ,2.62000 ,  2.68000 , -2.52000 ,  4.92000 , 2.71000 , 81.22964 ,1550136.97000 , 889618.33000 ,305207.61000 ,318024.53000 ,  6379.92000 , 503189.01000 , 472282.44000 ,1775250.00000 ,1024152.42000 ,364985.72000 ,360593.80000 ,NA ,537448.21000 ,517614.82000 ,1388805.23852          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,158950.96000 ,1585749.76913          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,187504.10000 ,83.80000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q4-1998      ,132992.93102 ,133449.35800 ,112668.31717 ,20781.23002         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 88.05159 , 86.97016 , 87.34664 , 84.63451 , 88.59615 , 93.24505 , 90.37003 , 90.84295        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,103.56721 , 97.90000 ,10498.60000 ,  0.49848 ,52.67385 ,466976.30000 ,18.03452 ,20.33201 ,-2.40554 ,8.89508 , 6.11282 ,7.66079 , 6.99357 ,12.84931 , 3.37328 ,12.20437 , 5.54182 ,27.27000 ,24.24000 ,2.66000 , 11.31000 , -4.92000 , 13.40000 ,-2.61000 , 81.15449 ,1567914.87000 , 902373.27000 ,310381.60000 ,322628.00000 ,  7434.29000 , 498597.73000 , 473500.01000 ,1779934.20000 ,1032528.99000 ,366613.87000 ,363979.47000 ,NA ,534640.76000 ,523779.74000 ,1401127.84283          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,163621.20000 ,1590236.43025          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,186574.02000 ,83.20000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q1-1999      ,133578.83412 ,132657.24035 ,112019.32813 ,20638.09959         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 87.96581 , 86.84547 , 87.30590 , 85.11511 , 88.40483 , 92.88699 , 89.86619 , 90.51479        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,100.00000 , 97.70000 ,10592.10000 ,  0.62523 ,52.07556 ,462957.80000 ,18.71405 ,20.64555 ,-2.44404 ,9.19237 ,11.36552 ,7.90986 ,10.99819 ,12.51581 , 4.58623 ,11.87159 , 6.24790 ,31.92000 ,28.70000 ,2.07000 , -0.88000 ,-15.95000 , -6.03000 , 2.63000 , 81.54604 ,1581058.02000 , 908368.62000 ,314495.02000 ,327462.21000 , 11145.48000 , 498702.43000 , 479115.74000 ,1794837.52000 ,1038677.15000 ,369017.28000 ,369868.35000 ,NA ,536376.39000 ,532402.70000 ,1415591.63447          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,164800.20000 ,1602062.52456          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,191984.68000 ,82.50000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q2-1999      ,134062.05017 ,134180.45714 ,113538.98021 ,20641.54066         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 88.28232 , 87.34103 , 87.68697 , 85.76192 , 88.75105 , 93.23532 , 90.81189 , 91.06305        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 97.14259 , 97.30000 ,10674.90000 ,  0.69602 ,50.11978 ,464833.90000 ,17.99225 ,20.43684 ,-2.86313 ,9.25509 , 9.84863 ,8.00743 , 9.80573 ,12.89965 , 3.06152 ,11.08712 , 6.12395 ,23.28000 ,22.76000 ,2.38000 ,-18.10000 ,-13.81000 , 10.39000 ,-6.19000 , 82.16032 ,1597518.84000 , 918166.80000 ,317190.13000 ,334216.60000 ,  6781.50000 , 518067.45000 , 496903.63000 ,1807610.30000 ,1045702.43000 ,369488.43000 ,376177.90000 ,NA ,555352.18000 ,546702.87000 ,1427912.94002          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,167215.40000 ,1612229.11683          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,192581.79000 ,82.30000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q3-1999      ,134812.99173 ,135725.55436 ,114969.99477 ,20755.55744         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 88.53623 , 87.74487 , 88.00793 , 86.35866 , 89.20630 , 94.10943 , 92.17831 , 91.06145        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 95.41577 , 98.20000 ,10810.70000 ,  0.75810 ,49.17552 ,464177.20000 ,17.69618 ,20.58652 ,-3.22977 ,9.25820 ,10.65586 ,7.81064 ,11.06419 ,12.83966 , 3.63152 ,10.78409 , 6.03584 ,26.29000 ,26.07000 ,2.37000 ,  8.83000 ,  0.64000 ,  4.40000 , 2.28000 , 82.77808 ,1619475.50000 , 930493.32000 ,321383.09000 ,341992.34000 ,  2086.17000 , 538966.16000 , 515445.58000 ,1827298.44000 ,1055959.33000 ,371802.37000 ,382983.36000 ,NA ,572388.66000 ,558713.01000 ,1447484.30906          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,172275.88000 ,1630653.52249          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,196639.79000 ,82.50000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q4-1999      ,135480.03682 ,135982.95525 ,115297.80317 ,20685.09076         ,NA          ,NA          ,NA          ,NA ,NA ,NA , 88.80862 , 88.32842 , 88.49625 , 86.83584 , 89.54837 , 94.90529 , 93.97735 , 91.16285        ,NA        ,NA        ,NA        ,NA ,NA ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 93.20133 , 97.90000 ,11004.80000 ,  0.67238 ,48.91043 ,466524.10000 ,17.87463 ,21.06234 ,-3.46515 ,9.56997 ,10.01249 ,7.82424 ,10.74881 ,12.65639 , 3.22763 ,10.68332 , 6.42082 ,27.58000 ,24.28000 ,2.14000 , 19.01000 , 13.28000 , 11.47000 , 2.09000 , 83.21004 ,1642413.19000 , 944133.62000 ,324602.63000 ,345473.61000 ,  8432.71000 , 559638.85000 , 539868.23000 ,1847698.25000 ,1065709.45000 ,373499.21000 ,385439.09000 ,NA ,589354.14000 ,574020.67000 ,1467067.35695          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,174915.72000 ,1649039.19766          ,NA           ,NA           ,NA           ,NA ,NA ,NA ,NA ,199454.45000 ,83.20000          ,NA           ,NA           ,NA           ,NA           ,NA          ,NA           ,NA           ,NA           ,NA           ,NA           ,NA          ,NA         ,NA         ,NA         ,NA          ,NA          ,NA          ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA
Q1-2000      ,136521.34000 ,135512.53000 ,114815.64000 ,20696.89000 ,6187.36000 ,26206.16000 ,10080.63000 ,32363.87000 ,NA ,NA , 89.09582 , 88.99541 , 89.19370 , 87.54096 , 90.39664 , 96.17448 , 96.44843 , 91.29474 , 92.91716 , 99.63175 , 88.99354 , 92.88881 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 70.80000 , 73.20000 , 73.50000 , 89.00573 ,101.00000 ,11033.60000 ,  1.79103 ,47.91998 ,474222.50000 ,18.53182 ,20.52457 ,-3.77597 ,9.21540 ,11.20099 ,7.30796 ,12.12810 ,13.03370 , 2.16173 ,11.44706 , 7.66285 ,28.82000 ,28.45000 ,2.47000 , 12.46000 ,  5.67000 ,  0.66000 , 4.48000 , 84.64013 ,1668690.77000 , 959030.66000 ,330545.60000 ,356794.65000 ,  8094.24000 , 587796.95000 , 573571.34000 ,1871557.31000 ,1074319.96000 ,377334.81000 ,394407.98000 ,NA ,610869.17000 ,594308.68000 ,1491514.94000 ,35931.19000 ,325132.34000 , 89099.98000 ,286719.64000 ,NA ,NA ,NA ,177175.83000 ,1670920.18000 ,34582.42000 ,340973.43000 ,110805.49000 ,318865.42000 ,NA ,NA ,NA ,200806.39000 ,83.90000 ,67196.64000 , 75481.79000 ,150763.04000 ,142392.52000 ,266450.86000 ,52346.94000 , 66241.25000 , 85571.72000 ,175092.49000 ,164662.85000 ,314378.29000 ,60355.06000 ,3513.39000 ,3935.50000 ,1105.46000 ,12845.91000 ,30394.58000 , 8879.66000 , 97.91202 , 92.54582 , 87.02076 , 82.01497 , 85.99810 , 87.07508
Q2-2000      ,137457.59000 ,137321.06000 ,116454.41000 ,20866.65000 ,6290.58000 ,26303.64000 ,10359.53000 ,32864.87000 ,NA ,NA , 89.37730 , 89.39654 , 89.61418 , 87.81016 , 91.00798 , 97.16730 , 97.77246 , 91.47677 , 93.85145 , 99.08472 , 89.48102 , 92.59370 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 81.70000 , 80.40000 , 81.70000 , 86.40234 , 99.50000 ,11248.80000 ,  1.52376 ,45.14394 ,475006.70000 ,18.04411 ,21.24135 ,-3.88759 ,9.74690 ,13.62123 ,7.38487 ,14.14748 ,12.61935 , 0.19553 ,11.05963 , 5.58119 ,23.97000 ,22.20000 ,2.64000 ,-21.08000 ,-17.35000 ,  8.73000 ,-6.12000 , 85.41153 ,1687765.93000 , 970518.24000 ,332365.10000 ,360667.91000 , 13315.80000 , 610114.28000 , 599215.41000 ,1887512.65000 ,1082443.73000 ,378345.20000 ,396129.23000 ,NA ,627732.23000 ,612670.95000 ,1510659.76000 ,35677.68000 ,332164.24000 , 89035.64000 ,292476.64000 ,NA ,NA ,NA ,177106.17000 ,1685405.33000 ,34250.42000 ,346325.02000 ,109853.99000 ,323392.56000 ,NA ,NA ,NA ,203568.80000 ,84.20000 ,66313.15000 , 74331.42000 ,153841.43000 ,145207.59000 ,268859.42000 ,52752.56000 , 66266.80000 , 85915.60000 ,176555.54000 ,166318.50000 ,315524.70000 ,60513.37000 ,3567.77000 ,3958.27000 ,1115.64000 ,13269.38000 ,30546.63000 , 9044.76000 , 99.79900 , 93.13986 , 86.70362 , 83.09314 , 86.45366 , 87.81393
Q3-2000      ,138208.44000 ,138981.08000 ,117950.53000 ,21030.55000 ,6313.82000 ,26657.56000 ,10575.13000 ,33451.80000 ,NA ,NA , 89.95613 , 90.16429 , 90.32441 , 88.33669 , 91.55136 , 98.26178 , 99.39617 , 92.23628 , 93.81879 , 98.81348 , 89.20939 , 93.00731 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 77.70000 , 78.30000 , 77.40000 , 84.80149 ,101.80000 ,11258.30000 ,  1.39556 ,43.85749 ,473701.00000 ,18.20230 ,20.83655 ,-4.30282 ,9.64478 ,14.38955 ,7.31882 ,13.73318 ,12.59879 , 1.13741 ,11.31467 , 6.18928 ,28.67000 ,25.78000 ,2.59000 , 11.31000 , -1.02000 , -0.43000 , 1.25000 , 86.06463 ,1705914.45000 , 981241.49000 ,336216.55000 ,366521.14000 , 12646.16000 , 633963.38000 , 624674.26000 ,1895831.91000 ,1085990.66000 ,380504.67000 ,400239.30000 ,NA ,645118.30000 ,628403.41000 ,1529640.61000 ,36262.75000 ,337075.80000 , 90400.72000 ,296506.85000 ,NA ,NA ,NA ,176273.85000 ,1695390.36000 ,34418.52000 ,349490.84000 ,110309.86000 ,325244.40000 ,NA ,NA ,NA ,200673.11000 ,84.60000 ,67007.69000 , 73227.12000 ,156031.42000 ,147267.15000 ,272544.47000 ,53316.65000 , 67409.85000 , 86661.27000 ,177631.29000 ,167372.89000 ,316778.71000 ,60545.73000 ,3651.43000 ,3972.37000 ,1121.53000 ,13642.07000 ,30600.56000 , 8994.82000 ,100.84525 , 92.91734 , 87.22948 , 84.73923 , 87.58126 , 89.46126
Q4-2000      ,138960.03000 ,139332.74000 ,118286.59000 ,21046.15000 ,6261.09000 ,26708.96000 ,10565.40000 ,33445.50000 ,NA ,NA , 90.35089 , 90.84214 , 91.01683 , 88.74932 , 92.18657 , 99.34086 ,101.24510 , 92.60071 , 97.36684 , 98.46707 , 90.14698 , 93.59194 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 85.70000 , 82.80000 , 83.60000 , 82.69078 ,101.50000 ,11325.00000 ,  1.19450 ,43.13381 ,477073.20000 ,17.38026 ,20.54839 ,-4.21885 ,9.22408 ,10.05660 ,7.24273 ,10.42357 ,12.50233 , 0.03396 ,10.78882 , 4.86004 ,28.44000 ,24.31000 ,1.79000 ,  7.09000 , 12.91000 ,  7.57000 , 0.53000 , 86.60311 ,1724034.93000 , 990794.43000 ,339683.17000 ,369467.00000 , 16402.42000 , 665187.16000 , 657499.25000 ,1908045.88000 ,1088516.25000 ,382724.63000 ,400778.81000 ,NA ,669697.88000 ,649542.88000 ,1547214.32000 ,36077.07000 ,341583.55000 , 91593.28000 ,301403.59000 ,NA ,NA ,NA ,176820.61000 ,1705190.84000 ,33417.28000 ,353347.64000 ,110419.94000 ,327711.64000 ,NA ,NA ,NA ,201689.30000 ,85.00000 ,68756.83000 , 71871.79000 ,158107.36000 ,149465.83000 ,274716.13000 ,53638.92000 , 69337.21000 , 87169.02000 ,178279.37000 ,168680.81000 ,318001.42000 ,60808.68000 ,3726.44000 ,3976.07000 ,1125.70000 ,13654.45000 ,30861.98000 , 9007.15000 ,100.27930 , 93.78567 , 87.95724 , 85.44604 , 87.79747 , 88.99256
Q1-2001      ,139307.81000 ,138338.39000 ,117405.83000 ,20932.56000 ,6166.90000 ,26502.81000 ,10263.98000 ,33149.38000 ,NA ,NA , 91.00185 , 91.13997 , 91.41865 , 89.56441 , 92.12910 , 98.77468 , 99.71278 , 92.74447 , 98.23736 , 99.07668 , 90.57776 , 92.58738 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 73.70000 , 75.80000 , 76.30000 , 86.18774 ,102.60000 ,11287.80000 ,  0.92965 ,43.08650 ,480295.80000 ,17.41549 ,19.85286 ,-4.11162 ,8.72276 , 2.37243 ,7.19506 , 2.77631 ,12.70037 , 3.14375 ,10.80214 , 4.54765 ,30.04000 ,28.54000 ,2.34000 ,  9.03000 , -2.43000 , -4.14000 , 3.27000 , 87.38851 ,1752068.77000 ,1004492.44000 ,344627.56000 ,372282.48000 , 11509.78000 , 661468.27000 , 642311.74000 ,1925509.05000 ,1098906.14000 ,384820.24000 ,404156.92000 ,NA ,669924.23000 ,644457.99000 ,1573163.06000 ,37373.83000 ,345324.32000 , 92769.42000 ,307649.22000 ,NA ,NA ,NA ,178905.72000 ,1722370.07000 ,33102.88000 ,356027.05000 ,111716.20000 ,332571.58000 ,NA ,NA ,NA ,203262.22000 ,84.80000 ,71753.82000 , 72295.14000 ,161331.13000 ,152413.72000 ,277998.76000 ,54253.70000 , 71638.56000 , 85929.57000 ,181182.45000 ,170468.88000 ,318883.03000 ,60992.89000 ,3737.04000 ,3982.32000 ,1122.61000 ,13650.71000 ,30794.67000 , 8967.97000 , 99.10262 , 94.45924 , 88.06396 , 85.62345 , 88.68138 , 89.57442
