 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services",
Name:,ESA.Q.I6.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YA_B.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YC_E.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YF_F.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YG_I.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I6.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I6.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I6.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YA_B.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YC_E.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YF_F.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YG_I.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I6.Y.LCIT.NS0025.4.000,STS.Q.I6.W.LCIT.NS0025.4.000,STS.Q.I6.W.LCIW.NS0025.4.000,STS.Q.I6.W.LCIO.NS0025.4.000,STS.Q.I6.W.LCIT.NS0020.4.000,STS.Q.I6.W.LCIT.2F0000.4.000,STS.Q.I6.W.LCIT.2G_N00.4.000,EXR.Q.Z64.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I6.N.CINP.CC1109.4.000,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YA_B.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YC_E.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YF_F.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YG_I.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YA_B.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YC_E.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YF_F.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YG_I.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I6.S.ECFIN.MAN013.TT
Q4-1999      ,135259.65000 ,135607.40000 ,114988.85000 ,20618.55000 ,6468.40000 ,26717.85000 ,10088.92000 ,33738.03000 ,18986.56000 ,39607.64000 , 88.67106 , 88.24548 , 88.45446 , 86.93737 , 89.60535 , 94.53107 , 93.75443 , 90.70100 , 90.06324 , 99.32374 , 84.62201 , 94.11142 , 85.60838 , 85.77966        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 93.14327 , 98.10000 ,11004.80000 ,  0.67238 ,48.91043 ,492628.70000 ,17.87463 ,21.06234 ,-3.46515 ,9.56997 ,10.01249 ,7.82424 ,10.74881 ,12.65639 , 3.22763 ,10.68332 , 6.42082 ,27.58000 ,24.28000 ,2.14000 , 19.01000 , 13.28000 , 11.47000 , 2.09000 , 83.20122 ,1640907.59000 , 943363.30000 ,324962.28000 ,344532.57000 ,  9333.37000 , 559542.08000 , 540826.03000 ,1848866.77000 ,1065342.14000 ,373476.39000 ,384143.75000 ,NA ,591585.05000 ,576406.56000 ,1466186.28000 ,36483.73000 ,327722.18000 , 82775.39000 ,306989.86000 ,387007.79000 ,325207.33000 ,NA ,174721.31000 ,1649708.55000 ,36185.53000 ,340156.03000 ,104379.86000 ,338111.75000 ,448132.53000 ,382704.64000 ,NA ,199390.99000 ,83.30000
Q1-2000      ,136102.42000 ,134944.72000 ,114314.01000 ,20630.71000 ,6291.80000 ,26431.06000 , 9844.00000 ,33582.09000 ,19127.37000 ,39668.41000 , 88.99703 , 88.89491 , 88.94443 , 87.44899 , 90.50055 , 95.76171 , 95.99433 , 90.89928 , 91.37131 , 99.18605 , 84.80601 , 94.09290 , 86.21126 , 86.02181 , 77.70000 , 72.70000 , 72.60000 , 72.70000 , 71.00000 , 73.90000 , 73.50000 , 88.88590 ,101.10000 ,11033.60000 ,  1.79103 ,47.91998 ,501755.60000 ,18.53182 ,20.52457 ,-3.77597 ,9.21540 ,11.20099 ,7.30796 ,12.12810 ,13.03370 , 2.16173 ,11.44706 , 7.66285 ,28.82000 ,28.45000 ,2.47000 , 12.46000 ,  5.67000 ,  0.66000 , 4.48000 , 84.66188 ,1666282.37000 , 958495.33000 ,330382.12000 ,355894.56000 ,  8310.46000 , 587698.64000 , 574498.74000 ,1870929.83000 ,1076728.68000 ,377544.88000 ,392960.50000 ,NA ,613399.72000 ,598085.16000 ,1490063.35000 ,36571.61000 ,328850.86000 , 85310.51000 ,311986.99000 ,397658.15000 ,329685.23000 ,NA ,176219.02000 ,1670932.29000 ,35994.32000 ,345003.69000 ,106451.94000 ,342802.73000 ,455793.58000 ,384966.26000 ,NA ,200192.63000 ,84.00000
Q2-2000      ,137060.35000 ,136985.98000 ,116211.29000 ,20774.68000 ,6424.37000 ,26553.41000 ,10139.03000 ,34131.99000 ,19661.73000 ,40075.46000 , 89.31250 , 89.39596 , 89.50006 , 87.75945 , 91.09645 , 96.80366 , 97.59379 , 91.09169 , 91.72641 , 98.79346 , 85.85094 , 93.88106 , 87.39371 , 86.33348 , 78.60000 , 81.50000 , 82.50000 , 78.60000 , 81.20000 , 80.70000 , 81.80000 , 86.41904 , 99.60000 ,11248.80000 ,  1.52376 ,45.14394 ,502608.10000 ,18.04411 ,21.24135 ,-3.88759 ,9.74690 ,13.62123 ,7.38487 ,14.14748 ,12.61935 , 0.19553 ,11.05963 , 5.58119 ,23.97000 ,22.20000 ,2.64000 ,-21.08000 ,-17.35000 ,  8.73000 ,-6.12000 , 85.39985 ,1686147.00000 , 969156.04000 ,332328.59000 ,359917.38000 , 12149.00000 , 611237.11000 , 598641.12000 ,1887070.43000 ,1082302.25000 ,378522.27000 ,394920.52000 ,NA ,631249.89000 ,613203.39000 ,1509042.20000 ,36695.83000 ,335508.60000 , 84826.39000 ,317210.00000 ,401641.86000 ,333159.52000 ,NA ,177104.79000 ,1684448.02000 ,35822.19000 ,349619.27000 ,105249.21000 ,347566.82000 ,458811.31000 ,387021.42000 ,NA ,202834.86000 ,84.30000
Q3-2000      ,137811.95000 ,138620.29000 ,117661.00000 ,20959.29000 ,6481.04000 ,26897.28000 ,10337.20000 ,34774.63000 ,20053.23000 ,40076.91000 , 89.81459 , 90.09729 , 90.25167 , 88.32801 , 91.60016 , 97.81522 , 99.15466 , 91.85916 , 91.12114 , 98.58267 , 86.05304 , 94.14694 , 88.46380 , 87.83486 , 79.30000 , 77.50000 , 78.10000 , 75.80000 , 77.40000 , 78.70000 , 77.40000 , 84.81129 ,101.90000 ,11258.30000 ,  1.39556 ,43.85749 ,503051.30000 ,18.20230 ,20.83655 ,-4.30282 ,9.64478 ,14.38955 ,7.31882 ,13.73318 ,12.59879 , 1.13741 ,11.31467 , 6.18928 ,28.67000 ,25.78000 ,2.59000 , 11.31000 , -1.02000 , -0.43000 , 1.25000 , 86.04180 ,1703817.67000 , 980647.92000 ,336270.57000 ,364940.85000 , 12967.43000 , 634039.90000 , 625049.00000 ,1896486.11000 ,1086208.15000 ,380603.22000 ,398301.01000 ,NA ,648141.63000 ,630310.61000 ,1527281.41000 ,37373.14000 ,339847.01000 , 85837.02000 ,320972.80000 ,406244.45000 ,337006.98000 ,NA ,176536.25000 ,1695474.38000 ,36060.35000 ,352568.74000 ,105323.28000 ,350280.47000 ,462467.24000 ,388228.50000 ,NA ,201179.57000 ,84.80000
Q4-2000      ,138603.63000 ,139027.36000 ,118065.60000 ,20961.76000 ,6430.92000 ,26968.99000 ,10312.18000 ,34820.11000 ,20137.69000 ,40357.46000 , 90.20735 , 90.79961 , 90.93772 , 88.77954 , 92.28957 , 98.90069 ,101.09047 , 92.32330 , 94.12791 , 98.43995 , 86.85082 , 94.50939 , 89.48490 , 88.12229 , 80.20000 , 84.20000 , 84.50000 , 83.20000 , 85.30000 , 83.00000 , 83.70000 , 82.69428 ,101.60000 ,11325.00000 ,  1.19450 ,43.13381 ,508128.80000 ,17.38026 ,20.54839 ,-4.21885 ,9.22408 ,10.05660 ,7.24273 ,10.42357 ,12.50233 , 0.03396 ,10.78882 , 4.86004 ,28.44000 ,24.31000 ,1.79000 ,  7.09000 , 12.91000 ,  7.57000 , 0.53000 , 86.58028 ,1721789.52000 , 989491.98000 ,340042.46000 ,367879.32000 , 16604.01000 , 665660.18000 , 657888.43000 ,1908594.22000 ,1088031.04000 ,382999.02000 ,398611.21000 ,NA ,673156.64000 ,650919.56000 ,1545436.37000 ,37370.76000 ,343980.82000 , 87184.65000 ,326322.57000 ,410518.31000 ,340059.27000 ,NA ,176353.16000 ,1707195.21000 ,35223.79000 ,356474.66000 ,105887.14000 ,353921.04000 ,465656.51000 ,389392.72000 ,NA ,201552.30000 ,85.20000
Q1-2001      ,138881.41000 ,137814.37000 ,116964.30000 ,20850.07000 ,6304.94000 ,26808.40000 ,10032.49000 ,34415.20000 ,20070.44000 ,40182.89000 , 90.88737 , 91.09313 , 91.32217 , 89.53776 , 92.19894 , 98.34296 , 99.46337 , 92.35721 , 95.22376 , 98.67726 , 86.94596 , 93.88306 , 89.24784 , 88.53738 , 80.60000 , 75.40000 , 75.40000 , 75.40000 , 73.80000 , 76.30000 , 76.30000 , 86.06442 ,102.70000 ,11287.80000 ,  0.92965 ,43.08650 ,510406.60000 ,17.41549 ,19.85286 ,-4.11162 ,8.72276 , 2.37243 ,7.19506 , 2.77631 ,12.70037 , 3.14375 ,10.80214 , 4.54765 ,30.04000 ,28.54000 ,2.34000 ,  9.03000 , -2.43000 , -4.14000 , 3.27000 , 87.39910 ,1750045.86000 ,1004203.62000 ,344789.27000 ,371161.33000 , 10419.63000 , 661996.15000 , 642524.15000 ,1925709.88000 ,1099751.38000 ,385115.39000 ,402634.89000 ,NA ,673401.90000 ,646286.40000 ,1571347.90000 ,38222.01000 ,348866.99000 , 88685.93000 ,332463.45000 ,419267.19000 ,343842.32000 ,NA ,178697.96000 ,1722777.41000 ,35100.77000 ,360021.96000 ,107080.20000 ,358408.68000 ,470735.70000 ,390855.51000 ,NA ,203066.69000 ,84.90000
Q2-2001      ,139228.52000 ,139172.03000 ,118247.61000 ,20924.42000 ,6372.77000 ,26769.44000 ,10266.21000 ,34857.75000 ,20391.84000 ,40514.01000 , 91.50285 , 91.70994 , 92.06039 , 90.20595 , 92.69057 , 98.73891 , 99.85542 , 93.15379 , 95.86109 , 99.74435 , 87.50274 , 94.45484 , 90.95579 , 89.18894 , 81.30000 , 84.30000 , 85.20000 , 81.50000 , 84.10000 , 83.30000 , 84.50000 , 83.33225 ,102.90000 ,11361.70000 ,  0.14950 ,41.42379 ,507412.40000 ,16.82352 ,19.57380 ,-3.72562 ,8.38821 , 2.79548 ,7.42477 , 2.24422 ,12.61949 , 4.92876 ,10.22140 , 7.21338 ,23.49000 ,22.00000 ,1.71000 ,-27.27000 ,-15.60000 , 12.00000 ,-4.59000 , 88.01646 ,1763672.50000 ,1016017.76000 ,348559.70000 ,370739.79000 ,  9407.32000 , 659215.88000 , 640267.95000 ,1927587.96000 ,1103727.60000 ,386429.56000 ,400027.58000 ,NA ,667832.12000 ,641429.00000 ,1583231.60000 ,38578.21000 ,346180.61000 , 89733.44000 ,336944.57000 ,423500.13000 ,348294.65000 ,NA ,180440.90000 ,1722751.38000 ,34805.31000 ,356852.33000 ,107057.04000 ,358998.19000 ,472058.03000 ,392759.21000 ,NA ,205013.76000 ,84.00000
Q3-2001      ,139640.66000 ,140412.68000 ,119385.31000 ,21027.36000 ,6409.48000 ,26858.15000 ,10423.93000 ,35440.34000 ,20683.58000 ,40597.19000 , 92.06916 , 92.14400 , 92.40917 , 90.94126 , 93.00981 , 98.31503 , 98.98797 , 94.00786 , 95.79038 ,100.16468 , 87.36845 , 95.63008 , 91.95970 , 90.17854 , 82.10000 , 80.30000 , 80.90000 , 78.50000 , 80.10000 , 81.50000 , 80.30000 , 84.68719 ,103.10000 ,11330.40000 , -2.01937 ,41.90208 ,501575.30000 ,16.25929 ,19.04717 ,-3.48956 ,7.77221 , 0.74331 ,7.50741 ,-0.44203 ,12.66143 , 9.14094 ,11.85652 , 9.00924 ,25.05000 ,25.42000 ,2.18000 ,  3.09000 , -8.53000 , -5.74000 , 3.28000 , 88.38177 ,1775018.19000 ,1021008.94000 ,352604.80000 ,369472.41000 ,  7808.67000 , 652224.83000 , 628101.47000 ,1928100.81000 ,1104988.46000 ,387762.67000 ,397303.90000 ,NA ,663622.86000 ,634779.56000 ,1594210.86000 ,38753.52000 ,345989.54000 , 91530.12000 ,339488.31000 ,426137.80000 ,352311.56000 ,NA ,180807.33000 ,1724905.65000 ,35192.71000 ,355362.72000 ,108112.94000 ,359452.97000 ,473518.98000 ,393234.83000 ,NA ,203329.82000 ,82.90000
Q4-2001      ,139890.52000 ,140242.04000 ,119281.00000 ,20961.04000 ,6304.83000 ,26749.42000 ,10386.58000 ,35287.72000 ,20669.17000 ,40844.31000 , 92.76987 , 92.50452 , 92.73094 , 91.87874 , 93.03733 , 98.06885 , 97.64054 , 94.75083 , 93.93447 ,101.12532 , 88.15884 , 96.03920 , 92.38662 , 91.26096 , 82.60000 , 86.70000 , 87.10000 , 85.40000 , 88.00000 , 85.00000 , 86.10000 , 85.47237 ,103.00000 ,11370.00000 , -1.56559 ,42.53158 ,499384.30000 ,14.99145 ,18.13998 ,-3.35275 ,6.83267 , 1.11792 ,7.68628 ,-0.78144 ,13.08201 , 1.02962 ,10.26314 , 4.12769 ,24.59000 ,22.73000 ,2.06000 ,  4.41000 ,  5.84000 , 10.12000 ,-0.61000 , 88.37682 ,1790663.29000 ,1024485.96000 ,359871.36000 ,367995.62000 ,  1383.45000 , 649736.92000 , 612810.02000 ,1930457.15000 ,1104935.25000 ,391726.64000 ,395612.68000 ,NA ,662784.11000 ,627907.22000 ,1610903.24000 ,38870.81000 ,343807.16000 , 92397.36000 ,341178.49000 ,436308.85000 ,358340.57000 ,NA ,179760.05000 ,1728039.71000 ,35824.29000 ,352735.13000 ,108497.88000 ,359783.99000 ,476196.24000 ,395227.51000 ,NA ,202526.52000 ,82.10000
Q1-2002      ,140305.03000 ,139137.88000 ,118279.39000 ,20858.49000 ,6157.64000 ,26463.37000 ,10081.33000 ,34944.59000 ,20602.36000 ,40888.58000 , 93.42141 , 93.03287 , 93.22781 , 92.43602 , 93.72598 , 98.07441 , 97.26060 , 95.37209 , 94.51684 ,101.14648 , 89.00435 , 96.79996 , 93.30861 , 91.58988 , 83.40000 , 78.10000 , 77.80000 , 79.00000 , 76.00000 , 79.40000 , 79.20000 , 84.72690 ,102.10000 ,11467.10000 , -3.50329 ,42.90135 ,500869.90000 ,14.86141 ,18.42845 ,-4.08590 ,7.12846 , 2.23394 ,7.57612 , 2.12208 ,12.92223 , 9.05174 ,11.80335 , 7.68419 ,30.71000 ,26.62000 ,3.44000 ,  9.17000 , -4.89000 , -6.68000 , 2.53000 , 89.57968 ,1807360.09000 ,1032248.55000 ,363040.19000 ,369225.73000 ,  1645.84000 , 655557.09000 , 614357.31000 ,1934757.23000 ,1107308.12000 ,392770.06000 ,393985.82000 ,NA ,668596.61000 ,631851.91000 ,1626226.72000 ,38412.03000 ,346829.76000 , 93233.20000 ,345920.07000 ,439014.02000 ,362817.64000 ,NA ,181133.37000 ,1733526.20000 ,35330.82000 ,353470.02000 ,108328.64000 ,360830.18000 ,477795.85000 ,398042.49000 ,NA ,201249.71000 ,81.50000
Q2-2002      ,140344.98000 ,140397.34000 ,119437.94000 ,20959.40000 ,6255.24000 ,26482.11000 ,10282.24000 ,35235.99000 ,20919.72000 ,41222.04000 , 93.67361 , 93.37697 , 93.65385 , 92.96427 , 93.95940 , 98.10129 , 97.54175 , 95.53761 , 94.96064 ,100.94322 , 91.21370 , 96.87120 , 93.18839 , 92.26820 , 84.10000 , 87.20000 , 87.90000 , 85.20000 , 86.80000 , 86.40000 , 87.60000 , 86.69652 ,101.50000 ,11528.10000 , -3.93514 ,43.21825 ,504934.10000 ,14.50708 ,18.38174 ,-4.41805 ,6.99126 , 0.83434 ,7.63561 , 0.36913 ,12.99928 , 2.03816 ,11.70952 , 6.83396 ,22.92000 ,20.55000 ,2.86000 ,-28.31000 ,-24.09000 ,  5.90000 ,-8.64000 , 90.09008 ,1821120.62000 ,1039062.66000 ,368319.98000 ,366089.30000 ,  2668.47000 , 667407.97000 , 622427.76000 ,1944492.53000 ,1109693.82000 ,396268.11000 ,389730.22000 ,NA ,680655.35000 ,638473.85000 ,1637646.24000 ,37154.36000 ,349996.92000 , 92399.94000 ,347129.02000 ,444785.79000 ,366180.21000 ,NA ,183474.38000 ,1741665.19000 ,35383.61000 ,356181.13000 ,106228.99000 ,361763.87000 ,483212.11000 ,398960.63000 ,NA ,202870.97000 ,81.40000
Q3-2002      ,140488.73000 ,141207.87000 ,120234.19000 ,20973.68000 ,6273.90000 ,26561.60000 ,10395.63000 ,35594.76000 ,21077.39000 ,41304.59000 , 94.44813 , 93.88376 , 94.04501 , 94.01656 , 94.20612 , 97.97267 , 96.57240 , 95.94527 , 95.37339 ,101.03177 , 91.31003 , 97.27779 , 93.85781 , 93.25778 , 85.00000 , 83.20000 , 83.40000 , 82.40000 , 82.90000 , 84.90000 , 83.10000 , 89.70671 ,100.60000 ,11586.60000 , -3.96199 ,43.84146 ,508859.90000 ,13.88317 ,18.43917 ,-4.41761 ,7.07074 ,-0.40307 ,7.69413 ,-0.81468 ,13.10252 , 3.89757 ,11.13264 , 6.87770 ,23.79000 ,23.63000 ,2.73000 ,  1.12000 ,-10.16000 , -8.19000 ,-0.41000 , 90.67271 ,1842370.41000 ,1049365.86000 ,373925.27000 ,369755.23000 ,   403.86000 , 670306.09000 , 621385.90000 ,1951246.25000 ,1116148.74000 ,397835.62000 ,392652.33000 ,NA ,684640.23000 ,643943.72000 ,1653888.41000 ,36993.84000 ,353593.58000 , 93946.12000 ,350583.17000 ,448727.94000 ,370043.77000 ,NA ,188482.00000 ,1745429.06000 ,35251.23000 ,357650.63000 ,106926.40000 ,363059.20000 ,482951.20000 ,399653.21000 ,NA ,205958.34000 ,81.90000
Q4-2002      ,140399.10000 ,140794.74000 ,119859.19000 ,20935.55000 ,6146.59000 ,26415.07000 ,10351.65000 ,35348.94000 ,20991.92000 ,41540.56000 , 95.03380 , 94.50951 , 94.51223 , 94.42874 , 94.55654 , 97.99483 , 96.72593 , 96.41432 , 98.41201 ,101.06116 , 91.55403 , 97.50710 , 94.03886 , 94.04139 , 85.70000 , 89.90000 , 90.10000 , 89.10000 , 90.80000 , 88.70000 , 89.40000 , 90.60102 ,100.70000 ,11590.60000 , -4.46275 ,44.64831 ,509318.60000 ,13.65821 ,18.40210 ,-4.63309 ,6.97315 , 2.31467 ,8.08241 , 1.58238 ,13.04704 , 4.20059 ,10.90316 , 9.33190 ,23.46000 ,22.19000 ,2.19000 ,  5.58000 ,  9.97000 , 10.36000 ,-1.69000 , 90.95400 ,1855162.34000 ,1059930.55000 ,377798.65000 ,373544.30000 ,   848.19000 , 673004.88000 , 629964.22000 ,1952401.52000 ,1121644.88000 ,400143.33000 ,395126.49000 ,NA ,687038.60000 ,651566.50000 ,1667645.51000 ,36543.42000 ,353076.37000 , 94744.19000 ,353728.05000 ,454549.88000 ,375003.59000 ,NA ,187516.83000 ,1747693.83000 ,34137.96000 ,357743.04000 ,107090.10000 ,364480.22000 ,484212.76000 ,400334.84000 ,NA ,204796.47000 ,82.00000
Q1-2003      ,140523.06000 ,139417.82000 ,118489.58000 ,20928.25000 ,5901.87000 ,26142.79000 ,10094.86000 ,34980.08000 ,20817.99000 ,41480.24000 , 95.44318 , 95.09330 , 95.38167 , 94.80753 , 94.89144 , 97.62339 , 96.81989 , 97.01015 ,101.16044 ,101.04772 , 93.07880 , 98.20830 , 94.90964 , 94.67080 , 86.30000 , 80.90000 , 80.30000 , 82.60000 , 78.60000 , 82.40000 , 82.20000 , 94.51059 ,102.00000 ,11638.90000 , -4.68388 ,45.13018 ,507328.70000 ,13.10115 ,18.27350 ,-4.97378 ,6.85346 , 1.58275 ,7.42801 , 1.30758 ,13.00094 , 9.07218 ,10.92663 , 8.85710 ,28.04000 ,26.06000 ,2.89000 , 17.74000 , -1.83000 ,-13.35000 , 2.90000 , 92.11287 ,1862137.95000 ,1070698.05000 ,379583.43000 ,373427.73000 ,  8276.75000 , 665800.04000 , 635648.05000 ,1951468.10000 ,1122790.07000 ,400453.16000 ,393637.58000 ,NA ,682345.59000 ,656885.86000 ,1673860.58000 ,36707.91000 ,352808.76000 , 95123.68000 ,353934.86000 ,458960.12000 ,376325.25000 ,NA ,188277.37000 ,1747038.67000 ,33515.83000 ,357405.47000 ,106380.05000 ,363903.09000 ,485654.24000 ,400512.81000 ,NA ,204509.97000 ,81.60000
Q2-2003      ,140768.20000 ,140896.09000 ,119811.20000 ,21084.89000 ,6004.49000 ,26170.32000 ,10357.39000 ,35552.07000 ,20936.02000 ,41875.80000 , 95.91523 , 95.33288 , 95.60796 , 95.44848 , 95.05149 , 96.66819 , 95.12732 , 97.64326 ,102.26057 ,102.36884 , 93.93722 , 99.26534 , 95.30198 , 95.00099 , 87.10000 , 90.40000 , 90.60000 , 89.70000 , 89.70000 , 89.90000 , 90.90000 , 98.77404 ,102.80000 ,11737.50000 , -5.13985 ,46.21596 ,510552.90000 ,13.25396 ,18.24200 ,-4.79371 ,6.74513 ,-0.07849 ,7.50084 ,-0.68587 ,13.23933 ,10.71929 ,11.34498 ,13.57115 ,22.26000 ,20.42000 ,2.92000 ,-26.46000 ,-20.96000 ,  4.24000 ,-5.79000 , 92.58723 ,1871695.87000 ,1074303.33000 ,383465.70000 ,375372.41000 ,  4370.84000 , 655190.40000 , 621006.82000 ,1951829.00000 ,1123906.38000 ,401830.91000 ,395017.07000 ,NA ,678085.93000 ,653151.14000 ,1681497.49000 ,36621.91000 ,348591.15000 , 97349.27000 ,356187.60000 ,463340.83000 ,379406.74000 ,NA ,190198.38000 ,1745211.30000 ,32877.47000 ,354251.83000 ,106994.93000 ,364043.46000 ,486112.48000 ,401554.33000 ,NA ,206783.89000 ,81.20000
