 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I6.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I6.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I6.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I6.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I6.W.LCIT.2B_S00.4.000,STS.Q.I6.W.LCIT.2B_S00.4.000,STS.Q.I6.W.LCIW.2B_S00.4.000,STS.Q.I6.W.LCIO.2B_S00.4.000,STS.Q.I6.W.LCIT.NS0020.4.000,STS.Q.I6.W.LCIT.2F0000.4.000,STS.Q.I6.W.LCIT.2G_N00.4.000,EXR.Q.Z64.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I6.N.CINP.CC1109.4.000,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I6.S.ECFIN.MAN013.TT,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I6.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I6.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2R_U.D.U.I
Q2-2002      ,140679.97000 ,140666.95000 ,119668.26000 ,20998.69000 ,6071.61000 ,26112.20000 ,10537.43000 ,33910.74000 ,NA ,NA , 93.76624 , 93.37897 , 93.75238 , 92.98093 , 93.89624 , 98.54643 , 97.74889 , 95.83033 , 97.63252 ,101.19775 , 93.49412 , 96.48085 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 86.50000 , 85.90000 , 87.40000 , 86.63102 ,101.60000 ,11528.10000 , -3.93514 ,43.21825 ,477194.00000 ,14.50708 ,18.38174 ,-4.41805 ,6.99126 , 0.83434 ,7.63561 , 0.36913 ,12.99928 , 2.03816 ,11.70952 , 6.83396 ,22.92000 ,20.55000 ,2.86000 ,-28.31000 ,-24.09000 ,  5.90000 ,-8.64000 , 78.45307 ,1824254.73000 ,1040231.73000 ,368374.69000 ,368409.03000 ,  4122.26000 , 666802.29000 , 623685.27000 ,1945911.44000 ,1109774.25000 ,396256.00000 ,392462.83000 ,NA ,676966.11000 ,638409.41000 ,1640859.01000 ,35968.11000 ,347120.60000 , 97173.47000 ,319815.51000 ,NA ,NA ,NA ,183395.72000 ,1742404.26000 ,33746.21000 ,352365.71000 ,111441.96000 ,334008.17000 ,NA ,NA ,NA ,203553.16000 ,81.10000 ,78533.55000 , 78179.57000 ,172162.78000 ,158080.29000 ,296577.53000 ,57247.62000 , 77324.97000 , 91013.84000 ,186416.10000 ,172433.64000 ,322319.06000 ,61713.04000 ,3826.90000 ,4004.24000 ,1158.60000 ,14324.06000 ,31374.84000 , 9346.34000 , 98.45558 , 92.97447 , 90.57284 , 90.54773 , 93.25767 , 94.74024
Q3-2002      ,140845.42000 ,141547.50000 ,120542.93000 ,21004.57000 ,6088.56000 ,26221.02000 ,10666.12000 ,34264.80000 ,NA ,NA , 94.55083 , 93.90847 , 94.12773 , 93.94696 , 94.12755 , 98.41324 , 96.79382 , 96.30618 , 99.50180 ,101.47271 , 93.71589 , 97.03455 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 82.90000 , 84.30000 , 83.00000 , 89.74278 ,100.60000 ,11586.60000 , -3.96199 ,43.84146 ,480276.80000 ,13.88317 ,18.43917 ,-4.41761 ,7.07074 ,-0.40307 ,7.69413 ,-0.81468 ,13.10252 , 3.89757 ,11.13264 , 6.87770 ,23.79000 ,23.63000 ,2.73000 ,  1.12000 ,-10.16000 , -8.19000 ,-0.41000 , 78.93254 ,1844416.49000 ,1049057.24000 ,373846.47000 ,371046.11000 ,   494.12000 , 669653.27000 , 619680.73000 ,1951289.08000 ,1114839.52000 ,398046.52000 ,394351.00000 ,NA ,680911.82000 ,640708.80000 ,1656116.52000 ,35940.28000 ,349781.60000 , 99095.58000 ,322366.93000 ,NA ,NA ,NA ,188299.96000 ,1744941.45000 ,33601.31000 ,353187.32000 ,112289.80000 ,334590.89000 ,NA ,NA ,NA ,206491.27000 ,81.60000 ,78929.85000 , 79900.33000 ,172614.17000 ,158977.08000 ,300708.95000 ,57801.74000 , 77554.14000 , 90451.34000 ,186530.42000 ,172107.59000 ,323308.60000 ,61708.37000 ,3822.50000 ,4016.19000 ,1158.40000 ,14497.90000 ,31454.65000 , 9357.35000 , 98.58112 , 95.19098 , 91.14240 , 91.12889 , 94.01371 , 95.25002
Q4-2002      ,140875.37000 ,141106.54000 ,120171.76000 ,20934.78000 ,5968.32000 ,26039.65000 ,10626.23000 ,33983.63000 ,NA ,NA , 95.13797 , 94.64723 , 94.66243 , 94.32315 , 94.50283 , 98.21303 , 97.03653 , 96.81633 ,102.00898 ,101.53472 , 93.95980 , 97.08415 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 91.20000 , 88.50000 , 89.30000 , 90.69099 ,100.70000 ,11590.60000 , -4.46275 ,44.64831 ,482176.60000 ,13.65821 ,18.40210 ,-4.63309 ,6.97315 , 2.31467 ,8.08241 , 1.58238 ,13.04704 , 4.20059 ,10.90316 , 9.33190 ,23.46000 ,22.19000 ,2.19000 ,  5.58000 ,  9.97000 , 10.36000 ,-1.69000 , 79.10544 ,1857144.04000 ,1061948.77000 ,377220.38000 ,374245.79000 ,   -31.95000 , 673195.34000 , 629434.28000 ,1952344.94000 ,1121997.34000 ,399978.15000 ,396092.77000 ,NA ,685706.48000 ,648935.52000 ,1669112.78000 ,35568.11000 ,349287.53000 ,100143.54000 ,326150.55000 ,NA ,NA ,NA ,188031.26000 ,1747353.07000 ,32769.73000 ,353217.63000 ,112300.39000 ,336759.52000 ,NA ,NA ,NA ,205072.75000 ,81.70000 ,78804.35000 , 81817.75000 ,174611.42000 ,159738.93000 ,305146.72000 ,57843.88000 , 77845.82000 , 88915.62000 ,188193.11000 ,172122.14000 ,324317.27000 ,61375.59000 ,3791.35000 ,4015.28000 ,1158.52000 ,14391.53000 ,31738.07000 , 9393.96000 , 98.31751 , 96.70073 , 90.57150 , 92.06193 , 94.84226 , 96.15197
Q1-2003      ,140988.28000 ,139975.33000 ,119018.44000 ,20956.90000 ,5798.12000 ,25779.95000 ,10367.62000 ,33731.98000 ,NA ,NA , 95.56159 , 95.07601 , 95.49903 , 94.71171 , 94.82665 , 98.08272 , 96.90983 , 97.32792 ,103.95653 ,101.41958 , 95.06425 , 97.87539 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 78.70000 , 82.10000 , 82.10000 , 94.82995 ,102.00000 ,11638.90000 , -4.68431 ,45.13123 ,479614.00000 ,13.10115 ,18.27350 ,-4.97378 ,6.85346 , 1.58275 ,7.42801 , 1.30758 ,13.00094 , 9.07218 ,10.92663 , 8.85710 ,28.04000 ,26.06000 ,2.89000 , 17.74000 , -1.83000 ,-13.35000 , 2.90000 , 80.08377 ,1864076.55000 ,1071986.62000 ,379239.41000 ,374070.58000 , 10124.81000 , 664265.12000 , 635609.98000 ,1951077.54000 ,1122759.59000 ,400495.01000 ,394583.99000 ,NA ,677584.70000 ,656237.57000 ,1675324.93000 ,35777.21000 ,350295.33000 ,100586.26000 ,326796.90000 ,NA ,NA ,NA ,188751.63000 ,1746701.81000 ,32173.36000 ,353946.61000 ,111759.85000 ,335746.50000 ,NA ,NA ,NA ,204436.07000 ,81.30000 ,76242.54000 , 82773.57000 ,176090.16000 ,162240.31000 ,306002.31000 ,58520.34000 , 75852.29000 , 88887.07000 ,188942.34000 ,173023.43000 ,325669.25000 ,61368.40000 ,3736.93000 ,4007.53000 ,1166.15000 ,14308.89000 ,31733.56000 , 9344.59000 ,101.16842 , 97.35442 , 92.77104 , 92.53839 , 95.01640 , 96.49377
Q2-2003      ,141220.51000 ,141271.93000 ,120164.65000 ,21107.28000 ,5874.04000 ,25790.50000 ,10617.62000 ,34250.94000 ,NA ,NA , 96.00406 , 95.31872 , 95.69014 , 95.46209 , 94.96159 , 97.09956 , 95.29166 , 97.96625 ,105.72730 ,102.48778 , 95.39112 , 98.86754 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 89.70000 , 89.50000 , 90.70000 , 99.03286 ,102.80000 ,11737.50000 , -5.13822 ,46.21329 ,485414.70000 ,13.25396 ,18.24200 ,-4.79371 ,6.74513 ,-0.07849 ,7.50084 ,-0.68587 ,13.23933 ,10.71929 ,11.34498 ,13.57115 ,22.26000 ,20.42000 ,2.92000 ,-26.46000 ,-20.96000 ,  4.24000 ,-5.79000 , 80.46650 ,1874063.68000 ,1075605.40000 ,383720.75000 ,376425.96000 ,  6224.82000 , 653905.83000 , 621819.09000 ,1952488.73000 ,1124301.85000 ,402040.80000 ,396500.34000 ,NA ,673750.22000 ,652877.91000 ,1684047.59000 ,35510.05000 ,346866.49000 ,102662.15000 ,329327.76000 ,NA ,NA ,NA ,190016.08000 ,1746122.28000 ,31612.76000 ,351245.61000 ,112759.93000 ,336350.96000 ,NA ,NA ,NA ,206504.41000 ,80.90000 ,77468.51000 , 84799.59000 ,177156.64000 ,162666.25000 ,308856.15000 ,58734.01000 , 76658.94000 , 88246.11000 ,189889.09000 ,172290.07000 ,326617.54000 ,61297.01000 ,3755.63000 ,4007.53000 ,1175.34000 ,14449.66000 ,31810.24000 , 9540.45000 ,100.65345 , 98.64241 , 93.39589 , 93.49695 , 95.48698 , 97.20781
Q3-2003      ,141499.78000 ,142248.44000 ,121020.93000 ,21227.52000 ,5978.08000 ,25830.89000 ,10668.36000 ,34787.95000 ,NA ,NA , 96.78250 , 96.06452 , 96.21754 , 96.84872 , 95.23006 , 96.84734 , 94.85218 , 98.78594 ,108.60089 ,102.31095 , 95.46109 , 98.94275 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 85.50000 , 87.60000 , 85.60000 , 99.74950 ,102.40000 ,11930.70000 , -5.55748 ,46.59897 ,487426.40000 ,13.03952 ,18.55201 ,-4.62949 ,6.83358 , 0.36701 ,7.63180 ,-0.40111 ,13.50873 , 8.84847 ,11.55706 , 8.64097 ,25.05000 ,23.26000 ,3.72000 ,  9.28000 , -5.67000 , -3.73000 , 1.45000 , 80.55786 ,1897692.07000 ,1085310.35000 ,392116.07000 ,381210.16000 , -3900.90000 , 665771.15000 , 622814.77000 ,1961348.77000 ,1128309.83000 ,404983.89000 ,400444.18000 ,NA ,687860.85000 ,657054.84000 ,1705327.76000 ,35647.58000 ,347999.54000 ,103856.96000 ,332713.82000 ,NA ,NA ,NA ,192364.30000 ,1755013.62000 ,31132.94000 ,353116.51000 ,113263.81000 ,338700.18000 ,NA ,NA ,NA ,206432.99000 ,81.20000 ,78359.67000 , 86657.46000 ,179217.53000 ,164695.97000 ,316634.56000 ,59544.67000 , 77561.56000 , 88292.27000 ,191246.44000 ,173256.42000 ,327429.36000 ,61869.58000 ,3775.12000 ,3995.98000 ,1176.03000 ,14744.09000 ,31790.35000 , 9501.59000 ,100.16186 , 99.59922 , 94.05114 , 94.21129 , 97.77553 , 97.20735
Q4-2003      ,141890.07000 ,142102.93000 ,120823.30000 ,21279.62000 ,5859.08000 ,25593.74000 ,10680.89000 ,34452.41000 ,NA ,NA , 96.98098 , 96.29753 , 96.74161 , 96.06317 , 95.71141 , 96.91578 , 95.02743 , 98.33738 ,103.44384 ,101.20089 , 96.68604 , 98.93219 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 93.60000 , 91.60000 , 92.00000 ,101.56625 ,104.30000 ,12038.60000 , -4.48365 ,47.18965 ,492611.00000 ,13.83467 ,18.75299 ,-4.42925 ,6.93036 , 1.14796 ,7.76543 , 0.28739 ,13.48267 , 5.31845 ,11.35653 , 6.28208 ,26.40000 ,22.19000 ,2.97000 , 10.66000 ,  5.62000 ,  9.67000 ,-1.45000 , 80.69395 ,1915500.08000 ,1094485.40000 ,390984.60000 ,385854.39000 ,  1615.42000 , 680042.50000 , 637482.23000 ,1975631.02000 ,1131643.17000 ,407102.30000 ,403266.52000 ,NA ,702049.58000 ,671225.69000 ,1721015.58000 ,36394.00000 ,352653.81000 ,104501.11000 ,337018.98000 ,NA ,NA ,NA ,194484.50000 ,1767273.09000 ,32485.67000 ,356759.73000 ,112738.04000 ,340511.27000 ,NA ,NA ,NA ,208478.38000 ,81.70000 ,79219.32000 , 88123.63000 ,181419.61000 ,165854.28000 ,315776.23000 ,60054.60000 , 78278.44000 , 90025.58000 ,191612.98000 ,173807.26000 ,329288.44000 ,62341.57000 ,3759.87000 ,3992.72000 ,1181.56000 ,14811.24000 ,32038.65000 , 9732.77000 ,100.24662 , 97.81058 , 95.34258 , 95.68688 , 96.62955 , 98.24806
Q1-2004      ,141970.83000 ,140952.23000 ,119694.70000 ,21257.54000 ,5634.22000 ,25293.97000 ,10367.45000 ,34312.42000 ,NA ,NA , 97.43247 , 96.79700 , 97.19346 , 96.78904 , 96.15054 , 96.92330 , 95.16452 , 98.58080 , 93.53013 ,101.21334 , 97.18214 , 99.13029 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 81.00000 , 85.10000 , 84.20000 ,104.44505 ,100.00000 ,12117.90000 , -4.90254 ,54.08838 ,497825.10000 ,13.61132 ,18.69104 ,-4.74618 ,6.78373 , 7.28163 ,8.15183 , 5.68086 ,13.31942 , 6.82554 ,11.17236 , 9.24975 ,28.94000 ,25.85000 ,3.99000 , 12.71000 , -1.94000 , -7.31000 , 2.61000 , 81.88325 ,1934419.82000 ,1104221.77000 ,393915.10000 ,387468.41000 ,  3382.43000 , 693424.22000 , 647992.10000 ,1985822.90000 ,1136357.91000 ,407062.79000 ,403085.34000 ,NA ,715742.61000 ,681239.47000 ,1736842.23000 ,37154.71000 ,355999.40000 ,106601.04000 ,339049.06000 ,NA ,NA ,NA ,197577.59000 ,1777644.46000 ,35207.81000 ,360208.49000 ,113790.61000 ,342050.12000 ,NA ,NA ,NA ,208245.55000 ,81.30000 ,80588.01000 , 89308.85000 ,182900.26000 ,165317.13000 ,319081.84000 ,60841.93000 , 80042.65000 , 90931.37000 ,191236.71000 ,171902.99000 ,329381.30000 ,62869.61000 ,3752.09000 ,3992.71000 ,1182.57000 ,14738.78000 ,32042.13000 , 9635.91000 , 97.71791 , 97.92484 , 94.98934 , 97.33402 , 97.64877 , 97.82034
Q2-2004      ,142286.53000 ,142307.93000 ,120914.33000 ,21393.60000 ,5727.48000 ,25437.83000 ,10695.64000 ,34690.54000 ,NA ,NA , 97.95496 , 97.47429 , 97.79046 , 97.77784 , 97.16282 , 97.71925 , 96.40556 , 98.72162 , 92.71700 ,100.38172 , 97.79322 , 99.24295 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 92.30000 , 91.80000 , 92.90000 ,101.19921 ,101.10000 ,12195.90000 , -4.64256 ,53.98680 ,497462.50000 ,13.69483 ,19.36872 ,-5.32255 ,6.98923 , 6.15030 ,8.17808 , 4.38429 ,13.56732 , 8.74668 ,11.01901 ,10.15611 ,22.39000 ,20.38000 ,3.64000 ,-13.86000 ,-11.33000 ,  8.04000 ,-6.25000 , 83.74345 ,1955186.45000 ,1114963.11000 ,400331.85000 ,393192.82000 ,  1814.39000 , 719188.45000 , 674304.16000 ,1996353.23000 ,1140357.82000 ,409494.38000 ,404760.25000 ,NA ,736223.93000 ,699707.06000 ,1757993.19000 ,37427.69000 ,359284.61000 ,108484.33000 ,342878.55000 ,NA ,NA ,NA ,197193.26000 ,1789912.52000 ,35856.14000 ,363237.55000 ,113809.92000 ,344270.52000 ,NA ,NA ,NA ,206384.85000 ,81.30000 ,81210.99000 , 90327.31000 ,185579.16000 ,167232.75000 ,324339.77000 ,61228.04000 , 81139.66000 , 92061.65000 ,192229.77000 ,172529.41000 ,331508.59000 ,63080.54000 ,3781.14000 ,3995.89000 ,1186.42000 ,14942.12000 ,32101.49000 , 9749.37000 , 96.87238 , 96.87591 , 95.50321 , 97.72157 , 98.29936 , 98.22181
Q3-2004      ,142641.75000 ,143341.49000 ,121800.57000 ,21540.91000 ,5866.29000 ,25428.66000 ,10904.03000 ,35135.94000 ,NA ,NA , 98.39402 , 98.06258 , 98.27592 , 97.65005 , 97.98243 , 98.11966 , 97.22741 , 98.85541 , 92.80841 ,100.48085 , 99.48797 , 99.89387 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 87.30000 , 90.00000 , 87.70000 ,100.78574 ,102.60000 ,12286.70000 , -4.40756 ,54.10946 ,498222.30000 ,14.24744 ,19.62150 ,-5.28932 ,7.12731 , 5.87515 ,8.58152 , 4.31555 ,13.59165 , 7.56785 ,11.25879 , 8.54536 ,24.92000 ,23.19000 ,3.89000 , 10.32000 , -0.01000 , -1.32000 , 1.96000 , 84.37335 ,1971368.64000 ,1123600.55000 ,401880.84000 ,398243.86000 , 12108.03000 , 725852.24000 , 690316.88000 ,2003885.11000 ,1143507.19000 ,411615.42000 ,406530.15000 ,NA ,740009.65000 ,710263.70000 ,1768452.33000 ,36477.12000 ,360906.65000 ,109452.42000 ,343586.99000 ,NA ,NA ,NA ,202916.32000 ,1795431.06000 ,35996.29000 ,362365.14000 ,113890.83000 ,345178.12000 ,NA ,NA ,NA ,208451.57000 ,81.90000 ,81392.69000 , 91444.24000 ,189009.86000 ,169452.68000 ,324549.88000 ,62179.78000 , 81650.19000 , 92791.33000 ,193113.51000 ,174158.82000 ,332544.96000 ,63603.06000 ,3785.46000 ,3997.42000 ,1192.86000 ,15235.56000 ,32086.27000 , 9708.99000 , 97.05911 , 97.00012 , 96.47557 , 97.89862 , 97.77424 , 98.89642
Q4-2004      ,143081.93000 ,143379.39000 ,121735.29000 ,21644.11000 ,5745.98000 ,25410.58000 ,10864.60000 ,34846.45000 ,NA ,NA , 98.86263 , 98.54779 , 98.76224 , 98.39450 , 98.65387 , 98.62763 , 97.77708 , 99.29764 , 92.42143 ,101.52038 , 99.19778 , 99.18985 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 95.70000 , 93.70000 , 93.80000 ,103.72135 ,101.80000 ,12387.20000 , -3.99129 ,54.43580 ,496999.30000 ,13.82384 ,19.77819 ,-6.05640 ,7.34912 , 7.49758 ,6.89368 , 6.45175 ,13.65409 ,10.35232 ,11.47918 ,11.96025 ,26.98000 ,21.72000 ,3.06000 , 11.85000 , 14.24000 ,  9.88000 ,-0.64000 , 84.56996 ,1987252.36000 ,1136834.62000 ,405282.64000 ,403217.07000 , 10533.39000 , 739475.48000 , 708090.85000 ,2010335.63000 ,1151209.66000 ,411936.22000 ,408776.10000 ,NA ,749927.43000 ,724361.89000 ,1783104.51000 ,36755.59000 ,362796.55000 ,111278.19000 ,348136.02000 ,NA ,NA ,NA ,204147.86000 ,1801932.28000 ,36439.42000 ,361857.09000 ,114630.60000 ,349087.40000 ,NA ,NA ,NA ,208369.53000 ,81.80000 ,81667.32000 , 92003.33000 ,189385.48000 ,170313.48000 ,327946.37000 ,62822.17000 , 81955.86000 , 93800.53000 ,193075.45000 ,173524.32000 ,333479.56000 ,63859.08000 ,3798.10000 ,4013.66000 ,1206.07000 ,15286.10000 ,32378.47000 , 9829.37000 , 97.91759 , 96.83694 , 97.32488 , 98.89898 , 98.65775 , 99.01679
