 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services",
Name:,ESA.Q.I6.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YA_B.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YC_E.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YF_F.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YG_I.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I6.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I6.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I6.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YA_B.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YC_E.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YF_F.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YG_I.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I6.Y.LCIT.NS0025.4.000,STS.Q.I6.W.LCIT.NS0025.4.000,STS.Q.I6.W.LCIW.NS0025.4.000,STS.Q.I6.W.LCIO.NS0025.4.000,STS.Q.I6.W.LCIT.NS0020.4.000,STS.Q.I6.W.LCIT.2F0000.4.000,STS.Q.I6.W.LCIT.2G_N00.4.000,EXR.Q.Z64.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I6.N.CINP.CC1109.4.000,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YA_B.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YC_E.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YF_F.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YG_I.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YA_B.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YC_E.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YF_F.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YG_I.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I6.S.ECFIN.MAN013.TT
Q4-1998      ,131778.90000 ,132082.86000 ,111451.53000 ,20631.33000 ,6724.89000 ,26787.65000 , 9782.82000 ,32892.36000 ,17331.19000 ,38563.96000 , 98.11996 , 96.68029 , 96.93154 , 96.01059 , 97.14457 , 95.36643 , 91.31483 , 98.94790 ,103.90566 ,103.68266 , 97.25509 ,100.00262 , 93.83505 , 95.79415        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,103.78875 , 98.10000 ,10507.60000 ,  0.49848 ,52.67385 ,491308.00000 ,18.03452 ,20.33201 ,-2.40554 ,8.89508 , 6.11282 ,7.66079 , 6.99357 ,12.84931 , 3.37328 ,12.20437 , 5.54182 ,27.27000 ,24.24000 ,2.66000 , 11.31000 , -4.92000 , 13.40000 ,-2.61000 , 81.14536 ,1566423.33000 , 903201.21000 ,310183.65000 ,321801.80000 ,  7077.41000 , 498701.33000 ,474542.06000 ,1596378.25000 , 931690.93000 ,323083.09000 ,331220.03000 ,NA ,522945.84000 ,519608.15000 ,1402371.08000 ,35633.39000 ,316077.97000 , 77581.91000 ,295455.08000 ,364390.51000 ,313232.23000 ,NA ,164052.25000 ,1431676.08000 ,34876.14000 ,313315.90000 ,81409.56000 ,296643.72000 ,378710.77000 ,327110.15000 ,NA ,164667.42000 ,83.30000
Q1-1999      ,132327.00000 ,131288.07000 ,110799.46000 ,20488.61000 ,6526.99000 ,26474.90000 , 9454.73000 ,32705.70000 ,17403.94000 ,38721.79000 , 98.07062 , 96.61604 , 96.92392 , 96.40420 , 96.68023 , 94.99003 , 90.86367 , 98.48182 , 99.50698 ,102.29926 , 96.73401 , 99.41074 , 94.92741 , 96.15430        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,100.00000 , 97.90000 ,10601.20000 ,  0.62523 ,52.07556 ,487613.80000 ,18.71405 ,20.64555 ,-2.44404 ,9.19237 ,11.36552 ,7.90986 ,10.99819 ,12.51581 , 4.58623 ,11.87159 , 6.24790 ,31.92000 ,28.70000 ,2.07000 , -0.88000 ,-15.95000 , -6.03000 , 2.63000 , 81.53700 ,1581501.32000 , 911004.59000 ,314862.80000 ,326439.69000 ,  7733.91000 , 500386.99000 ,478926.66000 ,1610967.90000 , 938733.09000 ,326301.10000 ,337274.48000 ,NA ,526362.98000 ,526459.26000 ,1416788.98000 ,36350.12000 ,315681.52000 , 79375.78000 ,296696.85000 ,372083.62000 ,316601.10000 ,NA ,164712.34000 ,1442207.73000 ,36537.44000 ,314782.16000 ,82975.04000 ,300267.67000 ,379172.87000 ,328749.28000 ,NA ,168749.73000 ,82.60000
Q2-1999      ,132786.44000 ,132766.77000 ,112275.08000 ,20491.69000 ,6644.31000 ,26391.35000 , 9759.97000 ,33160.20000 ,17855.76000 ,38955.18000 , 98.47286 , 97.22920 , 97.36798 , 97.21360 , 97.24706 , 95.38568 , 91.90124 , 99.20150 , 99.21842 ,102.31208 , 97.77059 ,100.02955 , 96.19405 , 97.31099        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 97.28728 , 97.50000 ,10684.00000 ,  0.69602 ,50.11978 ,490534.50000 ,17.99225 ,20.43684 ,-2.86313 ,9.25509 , 9.84863 ,8.00743 , 9.80573 ,12.89965 , 3.06152 ,11.08712 , 6.12395 ,23.28000 ,22.76000 ,2.38000 ,-18.10000 ,-13.81000 , 10.39000 ,-6.19000 , 82.15121 ,1596934.06000 , 920010.33000 ,317098.62000 ,333795.37000 ,  4723.99000 , 518475.06000 ,497169.31000 ,1620569.94000 , 944034.70000 ,325984.06000 ,343003.85000 ,NA ,543352.04000 ,540622.58000 ,1429216.30000 ,36036.41000 ,315890.78000 , 80298.90000 ,299245.36000 ,377958.19000 ,319786.66000 ,NA ,167717.76000 ,1451422.85000 ,36717.52000 ,316552.90000 ,83297.60000 ,301956.69000 ,383703.88000 ,329489.56000 ,NA ,169131.27000 ,82.40000
Q3-1999      ,133544.03000 ,134266.11000 ,113661.20000 ,20604.91000 ,6728.47000 ,26624.09000 ,10017.26000 ,33782.38000 ,18234.22000 ,38879.69000 , 98.72418 , 97.66128 , 97.64602 , 98.09529 , 97.94217 , 96.27391 , 93.32254 , 99.08135 , 98.25371 ,101.47988 , 97.86111 , 99.82206 , 96.39548 , 98.01167        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 95.50933 , 98.30000 ,10819.90000 ,  0.75810 ,49.17552 ,489277.30000 ,17.69618 ,20.58652 ,-3.22977 ,9.25820 ,10.65586 ,7.81064 ,11.06419 ,12.83966 , 3.63152 ,10.78409 , 6.03584 ,26.29000 ,26.07000 ,2.37000 ,  8.83000 ,  0.64000 ,  4.40000 , 2.28000 , 82.76890 ,1620543.36000 , 932520.28000 ,321721.34000 ,341466.44000 ,  3019.41000 , 540299.03000 ,518483.13000 ,1640430.53000 , 954221.05000 ,327778.24000 ,348412.43000 ,NA ,560999.16000 ,555228.96000 ,1448817.92000 ,36199.54000 ,321285.05000 , 81984.21000 ,304306.37000 ,381510.46000 ,323532.29000 ,NA ,171725.44000 ,1468072.58000 ,37152.34000 ,321426.66000 ,84143.23000 ,306826.11000 ,387815.00000 ,330875.21000 ,NA ,172351.70000 ,82.60000
Q4-1999      ,134200.21000 ,134536.72000 ,114002.50000 ,20534.22000 ,6588.20000 ,26639.32000 ,10078.57000 ,33697.16000 ,18367.45000 ,39166.04000 , 98.98284 , 98.24332 , 98.26766 , 98.72749 , 98.13445 , 97.05943 , 95.04382 , 99.13125 , 97.87561 ,100.67222 , 98.52790 ,100.04159 , 97.19097 , 98.64988        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 93.22726 , 98.00000 ,11014.30000 ,  0.67238 ,48.91043 ,492661.60000 ,17.87463 ,21.06234 ,-3.46515 ,9.56997 ,10.01249 ,7.82424 ,10.74881 ,12.65639 , 3.22763 ,10.68332 , 6.42082 ,27.58000 ,24.28000 ,2.14000 , 19.01000 , 13.28000 , 11.47000 , 2.09000 , 83.20081 ,1643569.72000 , 946622.93000 ,325534.92000 ,345055.70000 ,  7556.03000 , 560600.73000 ,541800.58000 ,1659573.64000 , 962688.89000 ,329571.34000 ,351416.88000 ,NA ,577362.80000 ,569728.33000 ,1468378.00000 ,36515.60000 ,328194.89000 , 82954.15000 ,307331.63000 ,387668.07000 ,325713.67000 ,NA ,175191.71000 ,1484660.82000 ,37459.39000 ,327224.29000 ,84854.08000 ,309908.39000 ,393735.23000 ,331533.03000 ,NA ,174911.16000 ,83.30000
Q1-2000      ,135029.65000 ,133898.05000 ,113351.78000 ,20546.27000 ,6410.75000 ,26357.74000 , 9833.83000 ,33549.50000 ,18501.51000 ,39244.71000 , 99.34915 , 99.01334 , 98.95791 , 99.26691 , 98.94062 , 98.40903 , 97.53383 , 99.32375 , 99.08004 ,100.46642 , 98.75931 ,100.00359 , 97.94274 , 98.82857 , 77.90000 , 73.00000 , 72.40000 , 74.90000 , 71.40000 , 72.60000 , 74.20000 , 88.79038 ,101.10000 ,11043.00000 ,  1.79103 ,47.91998 ,501716.80000 ,18.53182 ,20.52457 ,-3.77597 ,9.21540 ,11.20099 ,7.30796 ,12.12810 ,13.03370 , 2.16173 ,11.44706 , 7.66285 ,28.82000 ,28.45000 ,2.47000 , 12.46000 ,  5.67000 ,  0.66000 , 4.48000 , 84.65307 ,1669403.56000 , 961906.52000 ,330913.50000 ,356467.59000 ,  6965.54000 , 589428.68000 ,576278.27000 ,1679756.09000 , 971642.43000 ,333249.86000 ,360148.12000 ,NA ,598757.48000 ,590589.23000 ,1493330.21000 ,36609.86000 ,329583.47000 , 85503.38000 ,312578.77000 ,398597.65000 ,330457.08000 ,NA ,176073.35000 ,1504437.51000 ,37262.19000 ,332131.63000 ,86559.64000 ,314301.31000 ,400629.64000 ,333642.67000 ,NA ,175314.98000 ,84.00000
Q2-2000      ,135998.57000 ,135920.49000 ,115230.54000 ,20689.95000 ,6542.42000 ,26481.54000 ,10128.39000 ,34087.37000 ,19027.29000 ,39653.49000 , 99.73063 , 99.55923 , 99.52465 , 99.62988 , 99.67201 , 99.43883 , 98.99798 , 99.56036 , 99.71585 ,100.10709 , 99.91812 , 99.81921 , 99.48043 , 99.21931 , 78.80000 , 81.70000 , 81.90000 , 80.80000 , 81.40000 , 79.00000 , 82.20000 , 86.32279 , 99.60000 ,11258.50000 ,  1.52376 ,45.14394 ,502643.60000 ,18.04411 ,21.24135 ,-3.88759 ,9.74690 ,13.62123 ,7.38487 ,14.14748 ,12.61935 , 0.19553 ,11.05963 , 5.58119 ,23.97000 ,22.20000 ,2.64000 ,-21.08000 ,-17.35000 ,  8.73000 ,-6.12000 , 85.40220 ,1689886.78000 , 974559.73000 ,332727.01000 ,360389.55000 ,  9429.97000 , 612258.73000 ,599478.21000 ,1694330.74000 , 979138.80000 ,333940.51000 ,361546.09000 ,NA ,615653.03000 ,605474.77000 ,1512238.66000 ,36735.74000 ,336244.19000 , 85024.87000 ,317762.21000 ,402547.50000 ,333924.14000 ,NA ,177648.12000 ,1516282.64000 ,37075.73000 ,336461.13000 ,85595.67000 ,318616.21000 ,403212.73000 ,335331.74000 ,NA ,178037.45000 ,84.30000
Q3-2000      ,136752.26000 ,137530.70000 ,116656.17000 ,20874.52000 ,6597.02000 ,26822.59000 ,10325.04000 ,34713.88000 ,19415.53000 ,39656.62000 ,100.25525 ,100.34023 ,100.37879 ,100.30476 ,100.28663 ,100.44207 ,100.64962 ,100.34865 , 98.93759 , 99.86194 ,100.17401 , 99.98524 ,100.71177 ,100.87938 , 79.50000 , 77.80000 , 77.70000 , 78.00000 , 77.70000 , 77.10000 , 78.00000 , 84.76741 ,101.90000 ,11267.90000 ,  1.39556 ,43.85749 ,503055.40000 ,18.20230 ,20.83655 ,-4.30282 ,9.64478 ,14.38955 ,7.31882 ,13.73318 ,12.59879 , 1.13741 ,11.31467 , 6.18928 ,28.67000 ,25.78000 ,2.59000 , 11.31000 , -1.02000 , -0.43000 , 1.25000 , 86.04417 ,1707051.39000 , 985481.49000 ,336672.84000 ,365747.60000 , 10127.35000 , 634614.57000 ,625592.47000 ,1702851.92000 , 981859.90000 ,335676.96000 ,364736.82000 ,NA ,631869.86000 ,621615.29000 ,1531258.84000 ,37413.48000 ,340792.26000 , 86031.39000 ,321735.10000 ,407341.59000 ,337945.02000 ,NA ,175792.55000 ,1526339.65000 ,37321.70000 ,339314.51000 ,85668.39000 ,321212.00000 ,406436.14000 ,336363.14000 ,NA ,176515.69000 ,84.80000
Q4-2000      ,137542.91000 ,137974.16000 ,117096.75000 ,20877.42000 ,6546.69000 ,26893.45000 ,10300.69000 ,34766.25000 ,19505.86000 ,39961.22000 ,100.65016 ,101.06877 ,101.12368 ,100.78664 ,101.08364 ,101.55053 ,102.58396 ,100.76724 ,102.26652 , 99.56455 ,101.14856 ,100.19196 ,101.86507 ,101.07274 , 80.50000 , 84.40000 , 84.00000 , 85.60000 , 85.50000 , 81.40000 , 84.20000 , 82.64269 ,101.50000 ,11334.50000 ,  1.19450 ,43.13381 ,508140.80000 ,17.38026 ,20.54839 ,-4.21885 ,9.22408 ,10.05660 ,7.24273 ,10.42357 ,12.50233 , 0.03396 ,10.78882 , 4.86004 ,28.44000 ,24.31000 ,1.79000 ,  7.09000 , 12.91000 ,  7.57000 , 0.53000 , 86.58267 ,1725592.54000 , 995015.96000 ,340192.25000 ,368865.44000 , 13016.92000 , 667017.36000 ,658515.39000 ,1714995.52000 , 984322.57000 ,337638.29000 ,365039.14000 ,NA ,657038.98000 ,642185.05000 ,1548727.90000 ,37410.87000 ,344752.13000 , 87364.62000 ,326932.46000 ,411436.69000 ,340831.12000 ,NA ,176864.65000 ,1538495.81000 ,36510.33000 ,343464.80000 ,86100.56000 ,324879.02000 ,409644.93000 ,337819.81000 ,NA ,176510.54000 ,85.20000
Q1-2001      ,137866.80000 ,136805.49000 ,116038.85000 ,20766.63000 ,6419.70000 ,26732.93000 ,10021.52000 ,34370.40000 ,19445.37000 ,39815.58000 ,101.46509 ,101.47296 ,101.56259 ,101.59084 ,100.88426 ,100.85780 ,100.86019 ,100.99828 ,103.62867 ,100.06941 ,101.31188 , 99.72287 ,101.78683 ,101.82639 , 80.90000 , 75.90000 , 75.30000 , 77.60000 , 74.20000 , 75.00000 , 77.10000 , 86.00334 ,102.70000 ,11297.20000 ,  0.92965 ,43.08701 ,510362.60000 ,17.41549 ,19.85286 ,-4.11162 ,8.72276 , 2.37243 ,7.19506 , 2.77631 ,12.70037 , 3.14375 ,10.80214 , 4.54765 ,30.04000 ,28.54000 ,2.34000 ,  9.03000 , -2.43000 , -4.14000 , 3.27000 , 87.40151 ,1752339.77000 ,1009963.27000 ,344903.34000 ,371543.35000 ,  6008.39000 , 662500.16000 ,642578.75000 ,1727866.19000 , 994964.14000 ,339655.82000 ,368481.48000 ,NA ,657221.56000 ,637519.65000 ,1573838.18000 ,38258.45000 ,349399.64000 , 88840.49000 ,332902.93000 ,419992.03000 ,344444.64000 ,NA ,178501.58000 ,1549868.03000 ,36333.99000 ,346241.21000 ,87027.07000 ,328351.85000 ,413449.06000 ,338464.86000 ,NA ,177998.15000 ,84.90000
Q2-2001      ,138228.33000 ,138155.50000 ,117313.94000 ,20841.56000 ,6485.96000 ,26691.83000 ,10254.28000 ,34801.37000 ,19767.38000 ,40154.69000 ,102.19224 ,102.17883 ,102.37863 ,102.32416 ,101.40291 ,101.41633 ,101.35700 ,101.83530 ,104.70764 ,101.13715 ,101.95063 ,100.23782 ,103.80846 ,102.64894 , 81.60000 , 84.50000 , 84.80000 , 83.80000 , 84.40000 , 81.60000 , 85.10000 , 83.29042 ,102.80000 ,11371.30000 ,  0.14950 ,41.42429 ,507400.60000 ,16.82352 ,19.57380 ,-3.72562 ,8.38821 , 2.79548 ,7.42477 , 2.24422 ,12.61949 , 4.92876 ,10.22140 , 7.21338 ,23.49000 ,22.00000 ,1.71000 ,-27.27000 ,-15.60000 , 12.00000 ,-4.59000 , 88.01889 ,1766517.26000 ,1022601.05000 ,348559.33000 ,370937.44000 ,  4979.82000 , 660625.23000 ,641185.62000 ,1729395.29000 , 999348.79000 ,340784.41000 ,365983.32000 ,NA ,651701.08000 ,632960.86000 ,1585448.61000 ,38610.65000 ,346657.59000 , 89868.82000 ,337324.80000 ,424147.22000 ,348839.52000 ,NA ,181068.66000 ,1549022.23000 ,36038.01000 ,342963.30000 ,87003.51000 ,328842.18000 ,414325.70000 ,339849.54000 ,NA ,180373.06000 ,84.00000
Q3-2001      ,138618.82000 ,139374.00000 ,118429.01000 ,20944.99000 ,6520.48000 ,26774.20000 ,10408.96000 ,35367.73000 ,20061.47000 ,40241.16000 ,102.74856 ,102.61782 ,102.72907 ,103.10299 ,101.81135 ,100.97135 ,100.55530 ,102.74392 ,104.33921 ,101.45637 ,101.77037 ,101.43198 ,104.87560 ,103.78374 , 82.50000 , 80.70000 , 80.70000 , 80.90000 , 80.50000 , 80.00000 , 81.00000 , 84.63101 ,103.10000 ,11340.10000 , -2.01937 ,41.90258 ,501617.70000 ,16.25929 ,19.04717 ,-3.48956 ,7.77221 , 0.74331 ,7.50741 ,-0.44203 ,12.66143 , 9.14094 ,11.85652 , 9.00924 ,25.05000 ,25.42000 ,2.18000 ,  3.09000 , -8.53000 , -5.74000 , 3.28000 , 88.38421 ,1777343.37000 ,1027990.46000 ,352619.92000 ,369725.83000 ,  3335.35000 , 653497.62000 ,629825.81000 ,1730613.39000 ,1001211.08000 ,342158.37000 ,363335.34000 ,NA ,647534.58000 ,626728.35000 ,1597517.42000 ,38781.41000 ,346758.09000 , 91655.10000 ,340176.00000 ,427049.06000 ,353097.76000 ,NA ,179825.95000 ,1552103.89000 ,36436.36000 ,341878.83000 ,87838.39000 ,329454.67000 ,415931.23000 ,340564.41000 ,NA ,178509.50000 ,82.90000
Q4-2001      ,138856.05000 ,139235.01000 ,118356.03000 ,20878.98000 ,6415.70000 ,26664.52000 ,10370.12000 ,35220.78000 ,20053.19000 ,40510.70000 ,103.53285 ,103.01074 ,103.05533 ,104.11362 ,101.83268 ,100.65682 , 99.09216 ,103.51333 ,102.06696 ,102.31560 ,102.69241 ,101.83307 ,105.31841 ,104.93283 , 83.00000 , 86.90000 , 86.60000 , 87.80000 , 88.20000 , 83.40000 , 86.60000 , 85.37581 ,103.00000 ,11380.10000 , -1.56559 ,42.53208 ,499390.90000 ,14.99145 ,18.13998 ,-3.35275 ,6.83267 , 1.11792 ,7.68628 ,-0.78144 ,13.08201 , 1.02962 ,10.26314 , 4.12769 ,24.59000 ,22.73000 ,2.06000 ,  4.41000 ,  5.84000 , 10.12000 ,-0.61000 , 88.39040 ,1793304.45000 ,1030509.49000 ,359891.96000 ,368104.00000 , -2415.26000 , 650825.76000 ,613611.50000 ,1732975.20000 ,1000515.00000 ,345834.48000 ,361678.36000 ,NA ,646934.46000 ,619644.02000 ,1612994.03000 ,38897.86000 ,344274.42000 , 92514.24000 ,341567.33000 ,436930.49000 ,358809.69000 ,NA ,180310.42000 ,1555699.63000 ,37066.64000 ,339565.05000 ,88143.81000 ,329999.74000 ,418466.86000 ,342457.52000 ,NA ,177275.57000 ,82.10000
Q1-2002      ,139276.88000 ,138157.99000 ,117381.34000 ,20776.65000 ,6267.95000 ,26381.15000 ,10062.49000 ,34883.72000 ,19985.44000 ,40577.25000 ,104.24916 ,103.63365 ,103.63386 ,104.73465 ,102.66673 ,100.34230 , 98.49076 ,104.19625 ,102.71009 ,102.40451 ,103.72080 ,102.70842 ,106.40643 ,105.27676 , 83.80000 , 78.60000 , 77.70000 , 81.40000 , 76.60000 , 78.20000 , 80.00000 , 84.63420 ,102.10000 ,11477.90000 , -3.50329 ,42.90185 ,500849.50000 ,14.86141 ,18.42845 ,-4.08590 ,7.12846 , 2.23394 ,7.57612 , 2.12208 ,12.92223 , 9.05174 ,11.80335 , 7.68419 ,30.71000 ,26.62000 ,3.44000 ,  9.17000 , -4.89000 , -6.68000 , 2.53000 , 89.57101 ,1809681.47000 ,1036840.44000 ,363001.45000 ,369581.42000 , -1714.39000 , 654983.49000 ,613010.93000 ,1736685.09000 ,1000982.90000 ,346733.44000 ,360149.82000 ,NA ,653023.65000 ,622719.30000 ,1628979.34000 ,38437.25000 ,347417.43000 , 93347.37000 ,346482.88000 ,439785.96000 ,363508.44000 ,NA ,180702.13000 ,1560296.18000 ,36589.93000 ,340182.27000 ,88014.24000 ,330814.98000 ,419781.81000 ,344836.74000 ,NA ,176337.16000 ,81.50000
Q2-2002      ,139333.65000 ,139397.15000 ,118519.77000 ,20877.38000 ,6364.21000 ,26399.33000 ,10260.68000 ,35160.74000 ,20299.17000 ,40913.02000 ,104.58907 ,103.99385 ,104.11950 ,105.32461 ,102.90655 ,100.68295 , 98.88224 ,104.42422 ,103.52959 ,102.27559 ,106.30320 ,102.87477 ,106.37346 ,106.13620 , 84.50000 , 87.50000 , 87.40000 , 87.70000 , 87.10000 , 84.90000 , 88.20000 , 86.63350 ,101.50000 ,11538.80000 , -3.93514 ,43.21874 ,504920.50000 ,14.50708 ,18.38174 ,-4.41805 ,6.99126 , 0.83434 ,7.63561 , 0.36913 ,12.99928 , 2.03816 ,11.70952 , 6.83396 ,22.92000 ,20.55000 ,2.86000 ,-28.31000 ,-24.09000 ,  5.90000 ,-8.64000 , 90.09257 ,1823979.45000 ,1045048.35000 ,368359.33000 ,366219.41000 , -1808.05000 , 668121.24000 ,621960.82000 ,1744944.52000 ,1004333.01000 ,349924.70000 ,356097.91000 ,NA ,664022.77000 ,629473.78000 ,1639896.38000 ,37180.36000 ,350493.77000 , 92517.47000 ,347539.24000 ,445446.45000 ,366719.10000 ,NA ,184083.07000 ,1566590.02000 ,36623.09000 ,342548.39000 ,86319.93000 ,331357.25000 ,424313.39000 ,345391.40000 ,NA ,178323.20000 ,81.40000
Q3-2002      ,139490.44000 ,140179.74000 ,119288.43000 ,20891.31000 ,6380.73000 ,26474.15000 ,10370.59000 ,35502.83000 ,20457.22000 ,40994.22000 ,105.40469 ,104.57480 ,104.56141 ,106.59477 ,103.22052 ,100.63357 , 98.16915 ,104.86487 ,104.09044 ,102.39617 ,106.39025 ,103.27676 ,107.12655 ,107.26951 , 85.40000 , 83.60000 , 83.20000 , 84.80000 , 83.30000 , 83.40000 , 83.80000 , 89.60862 ,100.50000 ,11596.40000 , -3.96199 ,43.84195 ,508863.70000 ,13.88317 ,18.43917 ,-4.41761 ,7.07074 ,-0.40307 ,7.69413 ,-0.81468 ,13.10252 , 3.89757 ,11.13264 , 6.87770 ,23.79000 ,23.63000 ,2.73000 ,  1.12000 ,-10.16000 , -8.19000 ,-0.41000 , 90.67521 ,1844494.22000 ,1056392.09000 ,374190.56000 ,369926.76000 , -4348.75000 , 671751.66000 ,623418.10000 ,1751091.92000 ,1011045.70000 ,351263.47000 ,358654.43000 ,NA ,668086.93000 ,635670.47000 ,1656854.10000 ,37017.96000 ,354247.16000 , 94072.90000 ,351164.98000 ,449590.62000 ,370760.48000 ,NA ,187640.12000 ,1570006.88000 ,36486.63000 ,343894.36000 ,86897.08000 ,332633.06000 ,424094.05000 ,345978.60000 ,NA ,181092.22000 ,81.90000
